測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
14203040,2025/09/01,01,0,0,0.003,0.003,,0.022,0.07,1.89,1.96,0.032,12,,-,-,27.5,98.9
14203040,2025/09/01,02,0,0,0.003,0.003,,0.020,0.08,1.89,1.97,0.026,9,,-,-,27.6,99.5
14203040,2025/09/01,03,0,0,0.003,0.003,,0.020,0.09,1.89,1.98,0.018,10,,-,-,27.6,97.5
14203040,2025/09/01,04,0,0,0.004,0.004,,0.020,0.09,1.93,2.02,0.001,13,,-,-,27.2,91.6
14203040,2025/09/01,05,0,0,0.006,0.006,,0.015,0.11,1.95,2.06,0.037,14,,-,-,26.8,93.1
14203040,2025/09/01,06,0,0,0.006,0.006,,0.018,0.11,1.95,2.06,0.019,14,,-,-,26.9,91.5
14203040,2025/09/01,07,0,0.001,0.004,0.005,,0.027,0.10,1.93,2.03,0.071,16,,-,-,28.1,92.3
14203040,2025/09/01,08,0,0,0.003,0.003,,0.038,0.08,1.91,1.99,0.012,19,,-,-,29.2,81.1
14203040,2025/09/01,09,0,0,0.002,0.002,,0.046,0.08,1.91,1.99,0.030,20,,-,-,30.4,78.7
14203040,2025/09/01,10,0,0.001,0.002,0.003,,0.052,0.09,1.92,2.01,0.035,19,,-,-,30.6,76.9
14203040,2025/09/01,11,0,0,0.001,0.001,,0.053,0.08,1.92,2.00,0.035,16,,-,-,31.4,73.3
14203040,2025/09/01,12,0,0,0.001,0.001,,0.045,0.10,1.90,2.00,0.038,11,,-,-,31.8,72.5
14203040,2025/09/01,13,0,0,0.001,0.001,,0.038,0.08,1.88,1.96,0.026,8,,-,-,31.9,74.4
14203040,2025/09/01,14,0,0,0.001,0.001,,0.037,0.07,1.87,1.94,0.025,10,,-,-,30.9,78.2
14203040,2025/09/01,15,0,0.001,0.001,0.002,,0.033,0.07,1.86,1.93,0.018,7,,-,-,30.5,81.0
14203040,2025/09/01,16,0,0,0.001,0.001,,0.035,0.07,1.86,1.93,0.016,6,,-,-,30.5,81.3
14203040,2025/09/01,17,0,0,0.001,0.001,,0.036,0.07,1.86,1.93,0.007,3,,-,-,30.8,75.8
14203040,2025/09/01,18,0,0,0.001,0.001,,0.031,0.09,1.87,1.96,0.005,4,,-,-,30.4,74.2
14203040,2025/09/01,19,0,0,0.001,0.001,,0.028,0.08,1.87,1.95,0.013,5,,-,-,30.0,76.8
14203040,2025/09/01,20,0,0,0.002,0.002,,0.024,0.09,1.88,1.97,0.014,5,,-,-,29.7,77.0
14203040,2025/09/01,21,0,0,0.002,0.002,,0.021,0.09,1.88,1.97,0.013,3,,-,-,29.4,78.8
14203040,2025/09/01,22,0,0,0.002,0.002,,0.018,0.09,1.88,1.97,0.013,2,,-,-,28.9,80.3
14203040,2025/09/01,23,0,0,0.002,0.002,,0.017,0.09,1.89,1.98,0.009,5,,-,-,28.5,82.6
14203040,2025/09/01,24,0,0,0.002,0.002,,0.017,0.09,1.89,1.98,0.001,4,,-,-,28.4,81.7
14203040,2025/09/02,01,0,0,0.002,0.002,,0.016,0.09,1.89,1.98,0.006,1,,-,-,27.9,82.9
14203040,2025/09/02,02,0,0,0.002,0.002,,0.016,0.09,1.89,1.98,0.010,4,,-,-,27.7,84.2
14203040,2025/09/02,03,0,0,0.003,0.003,,0.014,0.09,1.89,1.98,0.010,3,,-,-,27.3,86.3
14203040,2025/09/02,04,0,0,0.002,0.002,,0.014,0.11,1.90,2.01,0.008,4,,-,-,27.2,87.1
14203040,2025/09/02,05,0,0,0.002,0.002,,0.014,0.09,1.90,1.99,0.002,4,,-,-,27.3,82.4
14203040,2025/09/02,06,0,0,0.003,0.003,,0.013,0.08,1.90,1.98,0.013,3,,-,-,27.2,85.0
14203040,2025/09/02,07,0,0.001,0.002,0.003,,0.015,0.08,1.89,1.97,0.003,3,,-,-,29.5,74.8
14203040,2025/09/02,08,0,0.001,0.002,0.003,,0.018,0.08,1.89,1.97,0.016,4,,-,-,31.0,71.8
