測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
40106010,2025/09/01,01,0,0,0.003,0.003,0.2,0.013,0.11,1.86,1.97,0.026,12,,CALM,0,26.1,99.4
40106010,2025/09/01,02,-,-,-,-,-,0.011,-,-,-,0.023,8,,CALM,0.2,26.1,98.3
40106010,2025/09/01,03,0.001,0,0.006,0.006,0.2,0.007,0.10,1.89,1.99,0.021,8,,CALM,0.1,26.1,98.4
40106010,2025/09/01,04,0,0,0.006,0.006,0.1,0.005,0.10,1.88,1.98,0.017,7,,CALM,0.1,26.0,97.9
40106010,2025/09/01,05,0.001,0,0.004,0.004,0.1,0.005,0.10,1.88,1.98,0.012,7,,CALM,0,26.3,95.5
40106010,2025/09/01,06,0.002,0.002,0.005,0.007,0.2,0.003,0.08,1.87,1.95,0.015,6,,CALM,0,26.2,96.7
40106010,2025/09/01,07,0.002,0.006,0.006,0.012,0.2,0.003,0.15,1.90,2.05,0.017,5,,CALM,0.1,26.6,96.4
40106010,2025/09/01,08,0.002,0.009,0.005,0.014,0.2,0.004,0.15,1.88,2.03,0.018,2,,CALM,0.2,28.3,87.2
40106010,2025/09/01,09,0.002,0.010,0.005,0.015,0.2,0.005,0.12,1.87,1.99,0.018,8,,CALM,0.2,29.6,83.1
40106010,2025/09/01,10,0.002,0.003,0.003,0.006,0.1,0.010,0.11,1.86,1.97,0.011,6,,CALM,0.4,31.7,70.6
40106010,2025/09/01,11,0.001,0.009,0.005,0.014,0.1,0.011,0.10,1.86,1.96,0.010,6,,W,0.8,32.9,65.0
40106010,2025/09/01,12,0.001,0.007,0.006,0.013,0.1,0.014,0.11,1.86,1.97,0.012,11,,SW,1.0,32.4,68.6
40106010,2025/09/01,13,0.001,0.003,0.007,0.010,0.1,0.015,0.12,1.88,2.00,0.017,7,,CALM,0.3,31.3,80.0
40106010,2025/09/01,14,0.001,0.006,0.013,0.019,0.2,0.017,0.12,1.87,1.99,0.027,12,,CALM,0.2,31.8,82.3
40106010,2025/09/01,15,0.002,0.006,0.010,0.016,0.2,0.017,0.10,1.87,1.97,0.025,16,,NNW,0.5,32.0,72.1
