測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
42204060,2025/09/01,01,0.001,0.003,0.004,0.009,,0.007,,,,0.007,2,,,,,
42204060,2025/09/01,02,0.002,-0.912,-0.912,-,,0.004,,,,0.010,4,,,,,
42204060,2025/09/01,03,0.001,0,0.004,0.005,,0.004,,,,0.010,2,,,,,
42204060,2025/09/01,04,0.001,0,0.001,0.002,,0.004,,,,0.008,5,,,,,
42204060,2025/09/01,05,0,0,0.001,0.002,,0.002,,,,0.007,3,,,,,
42204060,2025/09/01,06,0,0,0.001,0.002,,0.002,,,,0.008,5,,,,,
42204060,2025/09/01,07,0,0,0.002,0.003,,0,,,,0.009,4,,,,,
42204060,2025/09/01,08,0,0.001,0.002,0.004,,0.001,,,,0.008,3,,,,,
42204060,2025/09/01,09,0.001,0.001,0.002,0.003,,0.005,,,,0.007,3,,,,,
42204060,2025/09/01,10,0.001,0,0.002,0.003,,0.007,,,,0.011,3,,,,,
42204060,2025/09/01,11,0,0.001,0.003,0.005,,0.006,,,,0.008,6,,,,,
42204060,2025/09/01,12,0,0.001,0.002,0.005,,0.009,,,,0.009,3,,,,,
42204060,2025/09/01,13,0,0.001,0.002,0.003,,0.010,,,,0.008,4,,,,,
42204060,2025/09/01,14,0,0.001,0.001,0.003,,0.010,,,,0.009,5,,,,,
42204060,2025/09/01,15,0.001,0,0.001,0.003,,0.012,,,,0.012,8,,,,,
42204060,2025/09/01,16,0.001,0,0.001,0.003,,0.012,,,,0.014,7,,,,,
42204060,2025/09/01,17,0.001,0.001,0.002,0.003,,0.010,,,,0.010,6,,,,,
42204060,2025/09/01,18,0.001,0,0.001,0.003,,0.010,,,,0.011,5,,,,,
42204060,2025/09/01,19,0.001,0.001,0.003,0.004,,0.007,,,,0.012,8,,,,,
42204060,2025/09/01,20,0.001,0,0.002,0.003,,0.008,,,,0.012,7,,,,,
42204060,2025/09/01,21,0.001,0,0.005,0.006,,0.007,,,,0.014,7,,,,,
42204060,2025/09/01,22,0.001,0.001,0.007,0.008,,0.006,,,,0.015,8,,,,,
42204060,2025/09/01,23,0.001,0.001,0.007,0.009,,0.005,,,,0.010,7,,,,,
42204060,2025/09/01,24,0.001,0.001,0.005,0.007,,0.004,,,,0.010,6,,,,,
42204060,2025/09/02,01,0,0,0.002,0.002,,0.006,,,,0.005,2,,,,,
42204060,2025/09/02,02,0.001,0,0.001,0.001,,0.006,,,,0.008,5,,,,,
42204060,2025/09/02,03,0.001,0,0.001,0.001,,0.006,,,,0.006,3,,,,,
42204060,2025/09/02,04,0.001,0,0.001,0.001,,0.007,,,,0.006,3,,,,,
42204060,2025/09/02,05,0.001,0,0.001,0.002,,0.007,,,,0.007,3,,,,,
42204060,2025/09/02,06,0,0,0.001,0.002,,0.006,,,,0.007,4,,,,,
42204060,2025/09/02,07,0,0,0.002,0.003,,0.005,,,,0.007,4,,,,,
42204060,2025/09/02,08,0.001,0,0.002,0.002,,0.006,,,,0.006,4,,,,,
42204060,2025/09/02,09,0.001,0,0.002,0.003,,0.006,,,,0.010,5,,,,,
42204060,2025/09/02,10,0,0,0.002,0.002,,0.018,,,,0.004,3,,,,,
42204060,2025/09/02,11,-0.916,-,-,-,,0.014,,,,0.006,-3,,,,,
42204060,2025/09/02,12,0,0,0.003,0.005,,-0.916,,,,0.016,-1,,,,,
42204060,2025/09/02,13,0,0,0.004,0.005,,-0.916,,,,0.028,1,,,,,
42204060,2025/09/02,14,0,0,0.002,0.003,,0.012,,,,0.012,2,,,,,
42204060,2025/09/02,15,0,0,0.002,0.003,,0.017,,,,0.014,8,,,,,
42204060,2025/09/02,16,0,0,0.003,0.003,,0.022,,,,0.014,7,,,,,
42204060,2025/09/02,17,0,0,0.003,0.004,,0.022,,,,0.011,5,,,,,
42204060,2025/09/02,18,0,0,0.002,0.003,,0.022,,,,0.019,4,,,,,
42204060,2025/09/02,19,0,0,0.004,0.005,,0.016,,,,0.020,4,,,,,
42204060,2025/09/02,20,0,0,0.004,0.005,,0.010,,,,0.013,5,,,,,
42204060,2025/09/02,21,0,0,0.006,0.006,,0.005,,,,0.014,6,,,,,
42204060,2025/09/02,22,0,0,0.005,0.005,,0.004,,,,0.003,5,,,,,
42204060,2025/09/02,23,0,0,0.004,0.005,,0.003,,,,0.013,5,,,,,
42204060,2025/09/02,24,0,0,0.005,0.006,,0.001,,,,0.013,6,,,,,
42204060,2025/09/03,01,0,0,0.004,0.005,,0.001,,,,0.014,7,,,,,
42204060,2025/09/03,02,0,0,0.006,0.006,,0.001,,,,0.014,6,,,,,
42204060,2025/09/03,03,0,0,0.006,0.007,,0,,,,0.014,6,,,,,
42204060,2025/09/03,04,0,0,0.006,0.008,,0,,,,0.014,8,,,,,
42204060,2025/09/03,05,0,0.001,0.005,0.008,,0,,,,0.013,7,,,,,
42204060,2025/09/03,06,0,0.001,0.004,0.006,,0,,,,0.011,6,,,,,
42204060,2025/09/03,07,0,0.002,0.003,0.007,,0,,,,0.021,8,,,,,
42204060,2025/09/03,08,0,0.007,0.005,0.014,,0.001,,,,0.019,6,,,,,
42204060,2025/09/03,09,0,0.001,0.004,0.007,,0.010,,,,0.013,8,,,,,
42204060,2025/09/03,10,0,0,0.003,0.003,,0.023,,,,0.017,12,,,,,
42204060,2025/09/03,11,0,0,0.003,0.003,,0.034,,,,0.020,14,,,,,
42204060,2025/09/03,12,0,0,0.002,0.003,,0.038,,,,0.020,12,,,,,
42204060,2025/09/03,13,0.003,0,0.002,0.002,,0.031,,,,0.005,13,,,,,
42204060,2025/09/03,14,0.004,0,0.001,0.002,,0.030,,,,0.013,10,,,,,
42204060,2025/09/03,15,0.002,0,0.001,0.002,,0.042,,,,0.021,15,,,,,
42204060,2025/09/03,16,0.003,0,0.001,0.002,,0.043,,,,0.020,16,,,,,
42204060,2025/09/03,17,0.001,0,0.002,0.002,,0.041,,,,0.027,12,,,,,
42204060,2025/09/03,18,0.001,0,0.002,0.003,,0.052,,,,0.048,16,,,,,
42204060,2025/09/03,19,0,0,0.004,0.004,,0.064,,,,0.028,17,,,,,
42204060,2025/09/03,20,0,0,0.004,0.005,,0.052,,,,0.024,18,,,,,
42204060,2025/09/03,21,0,0,0.004,0.005,,0.029,,,,0.007,11,,,,,
42204060,2025/09/03,22,0,0,0.003,0.004,,0.012,,,,0.006,2,,,,,
42204060,2025/09/03,23,0,0,0.004,0.005,,0.008,,,,0.004,3,,,,,
42204060,2025/09/03,24,0,0,0.003,0.003,,0.009,,,,0.011,3,,,,,
42204060,2025/09/04,01,0,0,0.003,0.003,,0.009,,,,0.003,1,,,,,
42204060,2025/09/04,02,0,0,0.003,0.003,,0.007,,,,0.003,3,,,,,
42204060,2025/09/04,03,0,0,0.003,0.004,,0.005,,,,0.001,0,,,,,
42204060,2025/09/04,04,0,0,0.003,0.004,,0.004,,,,0.006,1,,,,,
42204060,2025/09/04,05,0,0,0.003,0.004,,0.004,,,,0.004,0,,,,,
42204060,2025/09/04,06,0,0,0.003,0.003,,0.006,,,,0.008,0,,,,,
42204060,2025/09/04,07,0,0,0.003,0.004,,0.005,,,,0.001,1,,,,,
42204060,2025/09/04,08,0,0,0.003,0.005,,0.006,,,,0.010,2,,,,,
42204060,2025/09/04,09,0,0.001,0.003,0.005,,0.007,,,,0.015,2,,,,,
42204060,2025/09/04,10,0,0,0.002,0.003,,0.009,,,,0.009,3,,,,,
42204060,2025/09/04,11,0,0,0.002,0.003,,0.011,,,,0.007,3,,,,,
42204060,2025/09/04,12,0,0,0.002,0.003,,0.010,,,,0.011,1,,,,,
42204060,2025/09/04,13,0,0,0.002,0.002,,0.011,,,,0.005,3,,,,,
42204060,2025/09/04,14,0,0,0.002,0.002,,0.010,,,,0.003,1,,,,,
42204060,2025/09/04,15,0,0,0.002,0.002,,0.010,,,,0.003,1,,,,,
42204060,2025/09/04,16,0,0,0.002,0.003,,0.010,,,,0.006,2,,,,,
42204060,2025/09/04,17,0,0,0.002,0.003,,0.011,,,,0,2,,,,,
42204060,2025/09/04,18,0,0,0.002,0.003,,0.009,,,,0.017,3,,,,,
42204060,2025/09/04,19,0,0,0.003,0.004,,0.008,,,,0,0,,,,,
42204060,2025/09/04,20,0,0,0.004,0.005,,0.005,,,,0.016,3,,,,,
42204060,2025/09/04,21,0,0,0.005,0.005,,0.004,,,,0.002,3,,,,,
42204060,2025/09/04,22,0,0,0.003,0.003,,0.006,,,,0.003,2,,,,,
42204060,2025/09/04,23,0,0,0.002,0.003,,0.006,,,,0.006,1,,,,,
42204060,2025/09/04,24,0,0,0.003,0.004,,0.004,,,,0.008,2,,,,,
42204060,2025/09/05,01,0,0,0.004,0.004,,0.004,,,,0.005,3,,,,,
42204060,2025/09/05,02,0,0,0.004,0.005,,0.002,,,,0.008,4,,,,,
42204060,2025/09/05,03,0,0,0.005,0.006,,0,,,,0.008,1,,,,,
42204060,2025/09/05,04,0,0.001,0.006,0.007,,0,,,,0.009,5,,,,,
42204060,2025/09/05,05,0,0.001,0.005,0.007,,0,,,,0.007,1,,,,,
42204060,2025/09/05,06,0,0.001,0.005,0.008,,0,,,,0.008,3,,,,,
42204060,2025/09/05,07,0,0.007,0.005,0.014,,0,,,,0.006,3,,,,,
42204060,2025/09/05,08,0,0.010,0.006,0.016,,0.002,,,,0.011,4,,,,,
42204060,2025/09/05,09,0,0.002,0.003,0.006,,0.008,,,,0.016,5,,,,,
42204060,2025/09/05,10,0,0.001,0.003,0.004,,0.019,,,,0.010,5,,,,,
42204060,2025/09/05,11,0,0,0.003,0.004,,0.029,,,,0.011,5,,,,,
42204060,2025/09/05,12,0,0,0.002,0.002,,0.035,,,,0.014,6,,,,,
42204060,2025/09/05,13,0,0,0.002,0.004,,0.035,,,,0.014,7,,,,,
42204060,2025/09/05,14,0,0,0.002,0.002,,0.035,,,,0.006,7,,,,,
42204060,2025/09/05,15,0,0,0.002,0.002,,0.040,,,,0.025,5,,,,,
42204060,2025/09/05,16,0,0,0.003,0.003,,0.046,,,,0.021,7,,,,,
42204060,2025/09/05,17,0,0,0.002,0.002,,0.039,,,,0.021,9,,,,,
42204060,2025/09/05,18,0,0,0.002,0.002,,0.037,,,,0.023,5,,,,,
42204060,2025/09/05,19,0,0,0.003,0.003,,0.030,,,,0.019,8,,,,,
42204060,2025/09/05,20,0,0,0.003,0.004,,0.023,,,,0.013,6,,,,,
