測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
23206270,2025/09/01,01,,-,-,-,,-,,,,0.023,,,,,28.5,72.4
23206270,2025/09/01,02,,0,0.006,0.006,,0.042,,,,0.025,,,,,27.8,76.8
23206270,2025/09/01,03,,0,0.009,0.009,,0.031,,,,0.025,,,,,27.3,78.1
23206270,2025/09/01,04,,0.001,0.007,0.008,,0.027,,,,0.026,,,,,26.6,81.4
23206270,2025/09/01,05,,0,0.007,0.007,,0.025,,,,0.029,,,,,26.3,82.8
23206270,2025/09/01,06,,0.001,0.012,0.013,,0.018,,,,0.028,,,,,26.4,83.3
23206270,2025/09/01,07,,0.001,0.014,0.015,,0.022,,,,0.028,,,,,27.7,73.6
23206270,2025/09/01,08,,0.001,0.008,0.009,,0.029,,,,0.021,,,,,29.9,68.0
23206270,2025/09/01,09,,0.001,0.004,0.005,,0.028,,,,0.014,,,,,31.1,63.5
23206270,2025/09/01,10,,0.002,0.007,0.009,,0.028,,,,0.015,,,,,31.1,61.3
23206270,2025/09/01,11,,0.001,0.006,0.007,,0.038,,,,0.015,,,,,32.0,57.4
23206270,2025/09/01,12,,0,0.004,0.004,,0.051,,,,0.013,,,,,34.1,50.0
23206270,2025/09/01,13,,0,0.004,0.004,,0.057,,,,0.016,,,,,33.5,47.9
23206270,2025/09/01,14,,0,0.003,0.003,,0.058,,,,0.014,,,,,35.5,41.9
23206270,2025/09/01,15,,0,0.004,0.004,,0.061,,,,0.016,,,,,35.3,44.8
23206270,2025/09/01,16,,0,0.004,0.004,,0.057,,,,0.016,,,,,34.3,49.0
23206270,2025/09/01,17,,0,0.004,0.004,,0.053,,,,0.014,,,,,33.4,53.8
23206270,2025/09/01,18,,0,0.004,0.004,,0.032,,,,0.011,,,,,31.5,58.3
23206270,2025/09/01,19,,0,0.007,0.007,,0.018,,,,0.007,,,,,30.1,69.3
23206270,2025/09/01,20,,0.001,0.009,0.010,,0.015,,,,0.008,,,,,29.1,76.5
23206270,2025/09/01,21,,0.003,0.011,0.014,,0.008,,,,0.009,,,,,28.7,76.2
23206270,2025/09/01,22,,0.001,0.006,0.007,,0.011,,,,0.008,,,,,28.1,78.2
23206270,2025/09/01,23,,0,0.004,0.004,,0.010,,,,0.004,,,,,27.8,77.7
23206270,2025/09/01,24,,0,0.004,0.004,,0.010,,,,0.007,,,,,27.6,79.7
23206270,2025/09/02,01,,0,0.004,0.004,,0.009,,,,0.005,,,,,27.4,81.0
23206270,2025/09/02,02,,0,0.005,0.005,,0.008,,,,0.008,,,,,27.5,81.8
23206270,2025/09/02,03,,0,0.004,0.004,,0.010,,,,0.005,,,,,27.4,83.0
23206270,2025/09/02,04,,0,0.003,0.003,,0.010,,,,0.005,,,,,27.2,82.2
23206270,2025/09/02,05,,0,0.005,0.005,,0.008,,,,0.006,,,,,27.2,79.0
23206270,2025/09/02,06,,0,0.006,0.006,,0.007,,,,0.007,,,,,27.5,80.5
23206270,2025/09/02,07,,0.001,0.005,0.006,,0.009,,,,0.003,,,,,28.5,75.0
23206270,2025/09/02,08,,0.002,0.004,0.006,,0.011,,,,0.006,,,,,29.9,70.9
23206270,2025/09/02,09,,0.004,0.007,0.011,,0.012,,,,0.009,,,,,29.4,73.3
23206270,2025/09/02,10,,0.002,0.005,0.007,,0.019,,,,0.011,,,,,30.3,66.0
23206270,2025/09/02,11,,0.001,0.004,0.005,,0.031,,,,0.011,,,,,33.6,52.2
23206270,2025/09/02,12,,0,0.004,0.004,,0.043,,,,0.011,,,,,33.6,50.4
23206270,2025/09/02,13,,0,0.004,0.004,,0.051,,,,0.012,,,,,34.2,45.8
23206270,2025/09/02,14,,0,0.004,0.004,,0.054,,,,0.012,,,,,35.0,43.3
23206270,2025/09/02,15,,0,0.004,0.004,,0.051,,,,0.011,,,,,35.0,43.7
23206270,2025/09/02,16,,0,0.005,0.005,,0.055,,,,0.016,,,,,34.8,50.9
23206270,2025/09/02,17,,0.001,0.008,0.009,,0.049,,,,0.013,,,,,33.6,53.5
23206270,2025/09/02,18,,0,0.006,0.006,,0.033,,,,0.010,,,,,31.5,61.4
23206270,2025/09/02,19,,0,0.005,0.005,,0.022,,,,0.008,,,,,30.2,68.9
23206270,2025/09/02,20,,0,0.006,0.006,,0.016,,,,0.010,,,,,29.4,76.9
23206270,2025/09/02,21,,0.001,0.008,0.009,,0.013,,,,0.007,,,,,28.7,80.1
23206270,2025/09/02,22,,0.001,0.006,0.007,,0.012,,,,0.008,,,,,28.4,81.1
23206270,2025/09/02,23,,0,0.005,0.005,,0.011,,,,0.006,,,,,27.8,82.5
23206270,2025/09/02,24,,0,0.003,0.003,,0.012,,,,0.005,,,,,27.9,82.0
23206270,2025/09/03,01,,0,0.004,0.004,,0.011,,,,0.008,,,,,28.0,79.7
23206270,2025/09/03,02,,0,0.006,0.006,,0.009,,,,0.006,,,,,27.0,84.9
23206270,2025/09/03,03,,0.001,0.007,0.008,,0.006,,,,0.008,,,,,27.3,81.5
23206270,2025/09/03,04,,0,0.006,0.006,,0.007,,,,0.008,,,,,27.6,80.0
23206270,2025/09/03,05,,0.001,0.010,0.011,,0.003,,,,0.012,,,,,27.0,82.9
23206270,2025/09/03,06,,0.001,0.010,0.011,,0.003,,,,0.010,,,,,26.9,82.4
23206270,2025/09/03,07,,0.006,0.010,0.016,,0.005,,,,0.012,,,,,27.5,78.6
23206270,2025/09/03,08,,0.004,0.008,0.012,,0.012,,,,0.013,,,,,28.9,74.7
23206270,2025/09/03,09,,0.002,0.006,0.008,,0.022,,,,0.013,,,,,29.9,68.0
23206270,2025/09/03,10,,0.001,0.005,0.006,,0.037,,,,0.016,,,,,31.7,55.9
23206270,2025/09/03,11,,0,0.005,0.005,,0.052,,,,0.017,,,,,33.2,50.7
23206270,2025/09/03,12,,0,0.004,0.004,,0.053,,,,0.015,,,,,34.3,47.0
23206270,2025/09/03,13,,0,0.004,0.004,,0.051,,,,0.014,,,,,34.2,42.8
23206270,2025/09/03,14,,0,0.004,0.004,,0.046,,,,0.014,,,,,34.7,42.8
23206270,2025/09/03,15,,0.001,0.005,0.006,,0.044,,,,0.014,,,,,34.6,44.1
23206270,2025/09/03,16,,0.001,0.006,0.007,,0.051,,,,0.016,,,,,34.1,48.7
23206270,2025/09/03,17,,0,0.009,0.009,,0.053,,,,0.015,,,,,32.9,51.8
23206270,2025/09/03,18,,0,0.010,0.010,,0.043,,,,0.020,,,,,30.8,61.2
23206270,2025/09/03,19,,0,0.009,0.009,,0.020,,,,0.011,,,,,29.7,70.6
23206270,2025/09/03,20,,0.001,0.009,0.010,,0.012,,,,0.008,,,,,29.1,72.5
23206270,2025/09/03,21,,0.001,0.008,0.009,,0.013,,,,0.009,,,,,28.5,76.0
23206270,2025/09/03,22,,0.001,0.006,0.007,,0.013,,,,0.006,,,,,28.1,77.3
23206270,2025/09/03,23,,0.001,0.007,0.008,,0.011,,,,0.006,,,,,27.9,78.1
23206270,2025/09/03,24,,0,0.004,0.004,,0.012,,,,0.004,,,,,27.4,79.1
23206270,2025/09/04,01,,0,0.003,0.003,,0.012,,,,0.003,,,,,27.2,81.9
23206270,2025/09/04,02,,0,0.005,0.005,,0.009,,,,0.006,,,,,27.2,80.0
23206270,2025/09/04,03,,0,0.004,0.004,,0.009,,,,0.003,,,,,27.0,80.9
23206270,2025/09/04,04,,0,0.004,0.004,,0.009,,,,0.004,,,,,26.8,82.4
23206270,2025/09/04,05,,0,0.004,0.004,,0.008,,,,0.005,,,,,26.9,82.9
23206270,2025/09/04,06,,0,0.005,0.005,,0.007,,,,0.003,,,,,27.2,79.7
23206270,2025/09/04,07,,0.002,0.007,0.009,,0.006,,,,0.007,,,,,27.7,76.3
23206270,2025/09/04,08,,0.002,0.005,0.007,,0.009,,,,0.007,,,,,28.4,75.9
23206270,2025/09/04,09,,0.001,0.003,0.004,,0.012,,,,0.006,,,,,28.9,71.1
23206270,2025/09/04,10,,0.002,0.004,0.006,,0.013,,,,0.006,,,,,29.6,68.2
23206270,2025/09/04,11,,0.002,0.006,0.008,,0.018,,,,0.009,,,,,30.9,64.2
23206270,2025/09/04,12,,0.001,0.004,0.005,,0.022,,,,0.006,,,,,31.2,60.6
23206270,2025/09/04,13,,0.001,0.003,0.004,,0.027,,,,0.008,,,,,30.5,64.6
23206270,2025/09/04,14,,0.001,0.004,0.005,,0.029,,,,0.009,,,,,29.5,72.5
23206270,2025/09/04,15,,0.001,0.003,0.004,,0.021,,,,0.003,,,,,29.3,72.3
23206270,2025/09/04,16,,0.001,0.004,0.005,,0.020,,,,0.006,,,,,28.0,83.3
23206270,2025/09/04,17,,0.001,0.004,0.005,,0.016,,,,0.006,,,,,28.1,79.8
23206270,2025/09/04,18,,0.001,0.006,0.007,,0.013,,,,0.005,,,,,27.7,80.2
23206270,2025/09/04,19,,0.001,0.006,0.007,,0.010,,,,0.006,,,,,27.5,78.6
23206270,2025/09/04,20,,0.001,0.006,0.007,,0.009,,,,0.005,,,,,27.8,77.2
23206270,2025/09/04,21,,0,0.004,0.004,,0.010,,,,0.006,,,,,26.8,82.4
23206270,2025/09/04,22,,0,0.004,0.004,,0.009,,,,0.006,,,,,25.5,92.7
23206270,2025/09/04,23,,0,0.003,0.003,,0.009,,,,0.005,,,,,24.6,99.5
23206270,2025/09/04,24,,0,0.003,0.003,,0.008,,,,0.005,,,,,24.6,99.0
23206270,2025/09/05,01,,0,0.004,0.004,,0.006,,,,0.007,,,,,24.3,99.6
23206270,2025/09/05,02,,0,0.004,0.004,,0.005,,,,0.006,,,,,24.0,99.6
23206270,2025/09/05,03,,0,0.004,0.004,,0.006,,,,0.004,,,,,24.0,99.6
23206270,2025/09/05,04,,0,0.003,0.003,,0.005,,,,0.003,,,,,24.0,99.6
23206270,2025/09/05,05,,0,0.004,0.004,,0.005,,,,0.003,,,,,23.7,99.6
23206270,2025/09/05,06,,0,0.004,0.004,,0.006,,,,0.003,,,,,24.0,99.6
23206270,2025/09/05,07,,0,0.004,0.004,,0.008,,,,0.005,,,,,24.8,99.6
23206270,2025/09/05,08,,0.002,0.008,0.010,,0.006,,,,0.003,,,,,24.3,99.6
23206270,2025/09/05,09,,0.006,0.009,0.015,,0.004,,,,0.002,,,,,25.2,99.6
23206270,2025/09/05,10,,0.003,0.007,0.010,,0.009,,,,0.004,,,,,25.3,99.6
23206270,2025/09/05,11,,0.001,0.004,0.005,,0.013,,,,0.003,,,,,26.4,96.7
23206270,2025/09/05,12,,0.002,0.004,0.006,,0.014,,,,0.006,,,,,27.3,89.1
23206270,2025/09/05,13,,0.001,0.003,0.004,,0.015,,,,0.003,,,,,29.6,74.3
23206270,2025/09/05,14,,0.001,0.002,0.003,,0.017,,,,0.003,,,,,30.7,68.1
23206270,2025/09/05,15,,0.001,0.002,0.003,,0.019,,,,0.005,,,,,31.4,65.1
23206270,2025/09/05,16,,0.001,0.003,0.004,,0.026,,,,0.005,,,,,32.6,62.4
23206270,2025/09/05,17,,0.001,0.003,0.004,,0.024,,,,0.006,,,,,31.1,65.8
23206270,2025/09/05,18,,0,0.004,0.004,,0.021,,,,0.007,,,,,30.3,63.8
23206270,2025/09/05,19,,0,0.004,0.004,,0.018,,,,0.007,,,,,29.3,65.5
23206270,2025/09/05,20,,0,0.005,0.005,,0.016,,,,0.006,,,,,28.2,71.9
23206270,2025/09/05,21,,0,0.006,0.006,,0.013,,,,0.007,,,,,27.6,75.6
23206270,2025/09/05,22,,0,0.005,0.005,,0.013,,,,0.007,,,,,27.2,76.3
23206270,2025/09/05,23,,0,0.004,0.004,,0.013,,,,0.008,,,,,26.1,79.8
23206270,2025/09/05,24,,0,0.007,0.007,,0.010,,,,0.008,,,,,25.5,85.3
