測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
07204170,2025/09/01,01,0,0,0.002,0.002,,0.015,,,,0.021,,,WNW,0.9,25.2,98.9
07204170,2025/09/01,02,0,0,0.002,0.002,,0.012,,,,0.023,,,NW,0.8,25.0,99.0
07204170,2025/09/01,03,0,0,0.003,0.003,,0.008,,,,0.029,,,NW,0.9,24.9,99.3
07204170,2025/09/01,04,0,0,0.003,0.003,,0.006,,,,0.019,,,WSW,0.6,24.5,99.0
07204170,2025/09/01,05,0,0,0.003,0.003,,0.004,,,,0.016,,,CALM,0.5,24.1,99.7
07204170,2025/09/01,06,0,0,0.002,0.002,,0.009,,,,0.029,,,WSW,1.0,25.6,99.3
07204170,2025/09/01,07,0,0.001,0.005,0.006,,0.014,,,,0.031,,,SW,1.1,26.7,95.6
07204170,2025/09/01,08,0,0.002,0.005,0.007,,0.017,,,,0.054,,,SSW,2.4,28.0,97.6
07204170,2025/09/01,09,0,0.001,0.003,0.004,,0.025,,,,0.030,,,S,4.7,28.5,92.7
07204170,2025/09/01,10,0.001,0,0.003,0.003,,0.032,,,,0.051,,,S,4.0,29.3,89.0
07204170,2025/09/01,11,0.001,0,0.003,0.003,,0.037,,,,0.047,,,SSE,3.6,29.7,88.8
07204170,2025/09/01,12,0,0,0.002,0.002,,0.040,,,,0.034,,,S,3.4,29.7,87.0
07204170,2025/09/01,13,0.001,0,0.002,0.002,,0.042,,,,0.015,,,SSW,3.8,29.9,87.9
07204170,2025/09/01,14,0,0,0.002,0.002,,0.041,,,,0.021,,,SSW,3.5,29.7,85.9
07204170,2025/09/01,15,0,0,0.002,0.002,,0.040,,,,0.026,,,SSW,4.3,30.0,89.0
07204170,2025/09/01,16,0,0.001,0.002,0.003,,0.038,,,,0.015,,,SSW,3.7,29.3,88.7
