測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
08201510,2025/09/01,01,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,02,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,03,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,04,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,05,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,06,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,07,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,08,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,09,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,10,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,11,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,12,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,13,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,14,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,15,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,16,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,17,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,18,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,19,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,20,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,21,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,22,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,23,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/01,24,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,01,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,02,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,03,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,04,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,05,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,06,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,07,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,08,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,09,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,10,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,11,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,12,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,13,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,14,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,15,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,16,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,17,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,18,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,19,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,20,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,21,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,22,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,23,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/02,24,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,01,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,02,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,03,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,04,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,05,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,06,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,07,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,08,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,09,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,10,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,11,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,12,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,13,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,14,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,15,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,16,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,17,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,18,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,19,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,20,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,21,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,22,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,23,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/03,24,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,01,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,02,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,03,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,04,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,05,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,06,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,07,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,08,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,09,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,10,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,11,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,12,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,13,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,14,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,15,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,16,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,17,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,18,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,19,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,20,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,21,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,22,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,23,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/04,24,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,01,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,02,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,03,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,04,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,05,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,06,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,07,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,08,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,09,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,10,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,11,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,12,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,13,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,14,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,15,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,16,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,17,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,18,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,19,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,20,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,21,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,22,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,23,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/05,24,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,01,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,02,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,03,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,04,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,05,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,06,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,07,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,08,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,09,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,10,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,11,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,12,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,13,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,14,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,15,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,16,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,17,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,18,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,19,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,20,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,21,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,22,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,23,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/06,24,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,01,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,02,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,03,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,04,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,05,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,06,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,07,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,08,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,09,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,10,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,11,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,12,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,13,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,14,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,15,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,16,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,17,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,18,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,19,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,20,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,21,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,22,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,23,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/07,24,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,01,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,02,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,03,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,04,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,05,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,06,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,07,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,08,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,09,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,10,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,11,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,12,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,13,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,14,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,15,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,16,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,17,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,18,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,19,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,20,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,21,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,22,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,23,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/08,24,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,01,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,02,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,03,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,04,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,05,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,06,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,07,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,08,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,09,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,10,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,11,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,12,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,13,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,14,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,15,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,16,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,17,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,18,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,19,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,20,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,21,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,22,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,23,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/09,24,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,01,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,02,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,03,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,04,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,05,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,06,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,07,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,08,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,09,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,10,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,11,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,12,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,13,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,14,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,15,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,16,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,17,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,18,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,19,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,20,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,21,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,22,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,23,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/10,24,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,01,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,02,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,03,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,04,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,05,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,06,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,07,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,08,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,09,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,10,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,11,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,12,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,13,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,14,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,15,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,16,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,17,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,18,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,19,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,20,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,21,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,22,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,23,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/11,24,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,01,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,02,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,03,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,04,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,05,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,06,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,07,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,08,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,09,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,10,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,11,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,12,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,13,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,14,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,15,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,16,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,17,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,18,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,19,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,20,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,21,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,22,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,23,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/12,24,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,01,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,02,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,03,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,04,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,05,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,06,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,07,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,08,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,09,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,10,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,11,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,12,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,13,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,14,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,15,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,16,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,17,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,18,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,19,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,20,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,21,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,22,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,23,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/13,24,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,01,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,02,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,03,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,04,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,05,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,06,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,07,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,08,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,09,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,10,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,11,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,12,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,13,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,14,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,15,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,16,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,17,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,18,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,19,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,20,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,21,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,22,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,23,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/14,24,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,01,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,02,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,03,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,04,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,05,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,06,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,07,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,08,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,09,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,10,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,11,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,12,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,13,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,14,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,15,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,16,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,17,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,18,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,19,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,20,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,21,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,22,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,23,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/15,24,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/16,01,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/16,02,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/16,03,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/16,04,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/16,05,,-,-,-,-,,,,,-,,,-,-,,
08201510,2025/09/16,06,,-,-,-,-,,,,,-,,,-,-,,
