測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
18205010,2025/09/01,01,0.001,0,0.003,0.003,,0.030,0.09,2.07,2.16,0.018,12,,CALM,0,27.7,75.0
18205010,2025/09/01,02,-,0,0.002,0.002,,-,0.09,2.05,2.14,0.021,12,,ESE,2.1,28.5,70.0
18205010,2025/09/01,03,0.001,0,0.001,0.001,,0.044,0.07,2.04,2.11,0.021,15,,SE,1.2,28.0,70.0
18205010,2025/09/01,04,0.001,0,0.001,0.001,,0.048,0.05,2.03,2.08,0.019,16,,SE,3.3,28.8,65.0
18205010,2025/09/01,05,0.001,0,0.001,0.001,,0.051,0.05,2.04,2.09,0.024,15,,SSE,1.4,28.1,67.0
18205010,2025/09/01,06,0.001,0,0.001,0.001,,0.049,0.05,2.05,2.10,0.023,18,,ESE,2.1,27.8,69.0
18205010,2025/09/01,07,0,0,0.001,0.001,,0.045,0.06,2.05,2.11,0.028,15,,SE,2.3,28.9,68.0
18205010,2025/09/01,08,0,0,0.001,0.001,,0.043,0.06,2.04,2.10,0.022,15,,SE,3.1,30.3,62.0
18205010,2025/09/01,09,0,0,0.002,0.002,,0.040,0.06,2.03,2.09,0.024,15,,SSE,2.6,31.2,56.0
18205010,2025/09/01,10,0,0.001,0.001,0.002,,0.041,0.05,2.02,2.07,0.019,17,,SE,3.2,32.7,53.0
18205010,2025/09/01,11,0,0,0.001,0.001,,0.043,0.05,2.02,2.07,0.020,16,,SSE,3.2,34.1,47.0
18205010,2025/09/01,12,0,0,0.001,0.001,,0.043,0.05,2.02,2.07,0.018,12,,SE,4.0,35.3,46.0
18205010,2025/09/01,13,0,0,0.001,0.001,,0.043,0.05,2.02,2.07,0.020,12,,SSE,3.8,35.2,45.0
