測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
10205010,2025/09/01,01,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,02,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,03,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,04,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,05,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,06,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,07,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,08,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,09,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,10,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,11,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,12,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,13,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,14,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,15,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,16,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,17,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,18,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,19,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,20,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,21,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,22,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,23,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/01,24,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,01,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,02,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,03,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,04,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,05,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,06,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,07,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,08,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,09,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,10,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,11,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,12,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,13,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,14,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,15,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,16,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,17,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,18,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,19,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,20,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,21,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,22,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,23,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/02,24,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/03,01,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/03,02,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/03,03,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/03,04,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/03,05,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/03,06,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/03,07,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/03,08,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/03,09,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/03,10,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/03,11,-,-,-,-,,-,,,,-,-,,,,,
10205010,2025/09/03,12,-,-,-,-,,-,,,,-,-,,,,,
