測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
01581020,2025/09/16,11,0.001,0.001,0.003,0.004,,0.040,0.07,2.00,2.07,0.008,,,,,,
01581020,2025/09/16,12,0.001,0,0.003,0.003,,0.041,0.12,2.00,2.12,0.010,,,,,,
01581020,2025/09/16,13,0.001,0,0.002,0.002,,0.044,0.06,1.99,2.05,0.007,,,,,,
01581020,2025/09/16,14,0,0,0.002,0.002,,0.042,0.06,2.00,2.06,0.006,,,,,,
01581020,2025/09/16,15,0,0.001,0.003,0.004,,0.041,0.06,1.99,2.05,0.009,,,,,,
01581020,2025/09/16,16,0.001,0,0.003,0.003,,0.042,0.08,2.00,2.08,0.006,,,,,,
01581020,2025/09/16,17,0.001,0,0.002,0.002,,0.043,0.09,2.00,2.09,0.008,,,,,,
01581020,2025/09/16,18,0,0,0.003,0.003,,0.035,0.10,2.02,2.12,0.008,,,,,,
01581020,2025/09/16,19,0,0,0.004,0.004,,0.023,0.10,2.07,2.17,0.011,,,,,,
01581020,2025/09/16,20,0,0,0.004,0.004,,0.012,0.09,2.12,2.21,0.009,,,,,,
01581020,2025/09/16,21,0,0,0.003,0.003,,0.009,0.08,2.19,2.27,0.011,,,,,,
01581020,2025/09/16,22,0,0,0.003,0.003,,0.021,0.07,2.09,2.16,0.009,,,,,,
01581020,2025/09/16,23,0,0,0.002,0.002,,0.024,0.07,2.04,2.11,0.010,,,,,,
01581020,2025/09/16,24,0,0,0.001,0.001,,0.026,0.06,2.02,2.08,0.008,,,,,,
01581020,2025/09/17,01,0,0,0.002,0.002,,0.021,0.06,2.06,2.12,0.008,,,,,,
01581020,2025/09/17,02,-,-,-,-,,0.028,-,-,-,0.006,,,,,,
01581020,2025/09/17,03,0,0,0.002,0.002,,0.031,0.05,2.00,2.05,0.010,,,,,,
01581020,2025/09/17,04,0,0,0.002,0.002,,0.031,0.05,2.01,2.06,0.009,,,,,,
01581020,2025/09/17,05,0,0,0.001,0.001,,0.033,0.04,2.01,2.05,0.010,,,,,,
01581020,2025/09/17,06,0,0,0.002,0.002,,0.033,0.05,2.01,2.06,0.011,,,,,,
01581020,2025/09/17,07,0,0,0.002,0.002,,0.032,0.05,2.01,2.06,0.014,,,,,,
01581020,2025/09/17,08,0,0,0.003,0.003,,0.036,0.05,1.99,2.04,0.017,,,,,,
01581020,2025/09/17,09,0.001,0.003,0.006,0.009,,0.039,0.06,1.99,2.05,0.020,,,,,,
01581020,2025/09/17,10,0,0,0.002,0.002,,0.049,0.06,1.98,2.04,0.021,,,,,,
01581020,2025/09/17,11,0,0.001,0.003,0.004,,0.043,0.05,1.98,2.03,0.013,,,,,,
01581020,2025/09/17,12,0,0,0.002,0.002,,0.042,0.06,1.99,2.05,0.015,,,,,,
01581020,2025/09/17,13,0,0,0.002,0.002,,0.043,0.06,2.00,2.06,0.013,,,,,,
01581020,2025/09/17,14,0,0,0.001,0.001,,0.044,0.07,2.00,2.07,0.013,,,,,,
01581020,2025/09/17,15,0,0,0.001,0.001,,0.042,0.06,2.00,2.06,0.013,,,,,,
01581020,2025/09/17,16,0,0,0.001,0.001,,0.040,0.05,2.00,2.05,0.007,,,,,,
01581020,2025/09/17,17,0,0,0.001,0.001,,0.037,0.05,2.00,2.05,0.006,,,,,,
01581020,2025/09/17,18,0,0,0.002,0.002,,0.036,0.05,2.01,2.06,0.007,,,,,,
01581020,2025/09/17,19,0,0,0.001,0.001,,0.034,0.05,2.02,2.07,0.006,,,,,,
01581020,2025/09/17,20,0,0,0.002,0.002,,0.029,0.05,2.03,2.08,0.008,,,,,,
01581020,2025/09/17,21,0,0,0.002,0.002,,0.027,0.05,2.04,2.09,0.006,,,,,,
01581020,2025/09/17,22,0,0,0.003,0.003,,0.019,0.05,2.06,2.11,0.008,,,,,,
