測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
24211010,2025/09/01,01,,0,0.003,0.003,,0.022,0.03,1.92,1.95,0.020,8,,SSE,1.4,,
24211010,2025/09/01,02,,0,0.004,0.004,,0.023,0.02,1.92,1.94,0.029,10,,SE,0.5,,
24211010,2025/09/01,03,,0,0.004,0.004,,0.020,0.03,1.93,1.96,0.019,10,,SSE,1.7,,
24211010,2025/09/01,04,,0,0.004,0.004,,0.018,0.03,1.93,1.96,0.024,12,,SSE,1.0,,
24211010,2025/09/01,05,,0,0.003,0.003,,0.020,0.03,1.93,1.96,0.019,10,,SSE,1.5,,
24211010,2025/09/01,06,,0,0.003,0.003,,0.016,0.03,1.94,1.97,0.016,11,,CALM,0.3,,
24211010,2025/09/01,07,,0,0.002,0.002,,0.014,0.03,1.93,1.96,0.023,7,,S,0.9,,
24211010,2025/09/01,08,,0.001,0.003,0.004,,0.022,0.04,1.93,1.97,0.027,11,,NW,1.1,,
24211010,2025/09/01,09,,0.001,0.005,0.006,,0.031,0.05,1.94,1.99,0.028,14,,NNE,1.6,,
24211010,2025/09/01,10,,0.001,0.005,0.006,,0.037,0.06,1.96,2.02,0.034,15,,ENE,2.8,,
24211010,2025/09/01,11,,0,0.002,0.002,,0.039,0.04,1.93,1.97,0.013,13,,ENE,2.9,,
24211010,2025/09/01,12,,0,0.002,0.002,,0.044,0.05,1.94,1.99,0.015,13,,ENE,2.2,,
24211010,2025/09/01,13,,0,0.001,0.001,,0.030,0.04,1.93,1.97,0.012,5,,E,2.7,,
24211010,2025/09/01,14,,0,0.001,0.001,,0.028,0.04,1.92,1.96,0.007,5,,ESE,2.0,,
