測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
07204730,2025/09/01,01,0.001,0.001,0.003,0.004,,0.014,,,,0.018,,,CALM,0.5,26.3,93.6
07204730,2025/09/01,02,0,0.001,0.003,0.004,,0.010,,,,0.028,,,CALM,0.4,26.3,93.4
07204730,2025/09/01,03,0,0.001,0.004,0.005,,0.008,,,,0.037,,,CALM,0.2,26.1,93.6
07204730,2025/09/01,04,0,0.001,0.004,0.005,,0.008,,,,0.035,,,CALM,0.3,25.7,94.7
07204730,2025/09/01,05,0,0.001,0.004,0.005,,0.008,,,,0.035,,,CALM,0.4,25.2,95.8
07204730,2025/09/01,06,0,0.001,0.002,0.003,,0.010,,,,0.034,,,SE,0.6,26.0,95.3
07204730,2025/09/01,07,0,0.001,0.003,0.004,,0.015,,,,0.038,,,SE,0.9,28.1,85.2
07204730,2025/09/01,08,0.002,0.003,0.007,0.010,,0.020,,,,0.036,,,SSE,1.3,30.2,80.8
07204730,2025/09/01,09,0.006,0.004,0.008,0.012,,0.025,,,,0.036,,,SE,2.3,31.2,73.2
07204730,2025/09/01,10,0.006,0.003,0.007,0.010,,0.036,,,,0.044,,,SE,2.9,31.5,70.4
07204730,2025/09/01,11,0.001,0.001,0.002,0.003,,0.049,,,,0.036,,,SE,2.7,32.9,68.3
07204730,2025/09/01,12,0.001,0.001,0.002,0.003,,0.055,,,,0.032,,,SSE,2.8,32.4,69.2
07204730,2025/09/01,13,0.001,0.001,0.002,0.003,,0.060,,,,0.031,,,S,3.0,32.7,67.6
07204730,2025/09/01,14,0.001,0.001,0.002,0.003,,0.063,,,,0.031,,,SSE,2.5,32.5,68.4
07204730,2025/09/01,15,0.001,0.001,0.002,0.003,,0.060,,,,0.033,,,SSE,2.4,31.7,70.3
07204730,2025/09/01,16,0.001,0.001,0.001,0.002,,0.051,,,,0.028,,,SSE,2.1,31.3,74.7
07204730,2025/09/01,17,0.001,0,0.001,0.001,,0.046,,,,0.024,,,SSE,1.8,30.1,76.9
07204730,2025/09/01,18,0.005,0.001,0.007,0.008,,0.033,,,,0.023,,,SSE,1.7,29.2,81.9
07204730,2025/09/01,19,0.002,0.001,0.002,0.003,,0.034,,,,0.023,,,SSE,0.8,28.8,84.3
07204730,2025/09/01,20,0.001,0.001,0.005,0.006,,0.027,,,,0.024,,,CALM,0.3,28.3,85.0
07204730,2025/09/01,21,0.002,0.001,0.006,0.007,,0.021,,,,0.025,,,SE,0.7,27.4,89.3
07204730,2025/09/01,22,0.001,0.001,0.006,0.007,,0.016,,,,0.026,,,CALM,0.4,27.3,91.7
07204730,2025/09/01,23,0.001,0.001,0.006,0.007,,0.014,,,,0.025,,,WNW,0.8,26.9,92.8
07204730,2025/09/01,24,0.001,0.001,0.005,0.006,,0.011,,,,0.026,,,CALM,0.2,26.3,93.4
07204730,2025/09/02,01,0.001,0.001,0.006,0.007,,0.009,,,,0.024,,,W,1.0,26.0,93.6
07204730,2025/09/02,02,0,0.001,0.003,0.004,,0.010,,,,0.022,,,WSW,1.2,25.8,92.3
07204730,2025/09/02,03,0.001,0.001,0.004,0.005,,0.008,,,,0.021,,,SW,1.2,25.7,91.5
07204730,2025/09/02,04,0.001,0.001,0.007,0.008,,0.007,,,,0.021,,,SE,1.2,25.2,93.2
07204730,2025/09/02,05,0.001,0.004,0.011,0.015,,0.004,,,,0.019,,,CALM,0.5,25.2,93.1
07204730,2025/09/02,06,0.001,0.001,0.004,0.005,,0.008,,,,0.019,,,CALM,0.3,25.8,92.7
07204730,2025/09/02,07,0,0.001,0.002,0.003,,0.011,,,,0.020,,,SSE,0.7,27.9,82.9
07204730,2025/09/02,08,0.001,0.001,0.002,0.003,,0.017,,,,0.021,,,SE,1.0,30.6,72.9
