測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
32204040,2025/09/01,01,0,0,0.002,0.002,,0.004,,,,0.016,9,,SW,0.5,26.8,90.0
32204040,2025/09/01,02,0.001,0.001,0.002,0.003,,0.005,,,,0.010,5,,WNW,0.9,28.1,80.0
32204040,2025/09/01,03,0.002,0,0.003,0.003,,0.005,,,,0.007,5,,SE,0.6,27.5,86.0
32204040,2025/09/01,04,0.001,0,0.002,0.002,,0.007,,,,0.008,4,,SSE,2.7,28.5,79.0
32204040,2025/09/01,05,0.001,0,0.002,0.002,,0.008,,,,0.009,8,,SE,1.5,27.4,84.0
32204040,2025/09/01,06,0.002,0,0.002,0.002,,0.007,,,,0.016,7,,SSE,1.1,26.9,85.0
32204040,2025/09/01,07,0.002,0.002,0.002,0.004,,0.007,,,,0.014,8,,SSE,2.0,28.2,80.0
32204040,2025/09/01,08,0.003,0.001,0.002,0.003,,0.008,,,,0.013,10,,S,2.3,29.8,75.0
32204040,2025/09/01,09,0.004,0.001,0.002,0.003,,0.010,,,,0.011,9,,S,3.0,31.2,70.0
32204040,2025/09/01,10,0.004,0.001,0.003,0.004,,0.013,,,,0.017,13,,SSW,2.7,31.6,68.0
32204040,2025/09/01,11,0.003,0.001,0.002,0.003,,0.017,,,,0.014,12,,SSW,3.5,32.3,64.0
32204040,2025/09/01,12,0.002,0,0.002,0.002,,0.019,,,,0.018,9,,SW,3.8,32.2,63.0
32204040,2025/09/01,13,0.002,0,0.002,0.002,,0.020,,,,0.021,9,,S,2.4,33.7,59.0
32204040,2025/09/01,14,0.001,0,0.002,0.002,,0.018,,,,0.017,10,,SSW,3.8,33.7,57.0
32204040,2025/09/01,15,0.001,0,0.001,0.001,,0.014,,,,0.012,8,,SSW,4.7,34.4,57.0
32204040,2025/09/01,16,0.002,0.001,0.003,0.003,,0.023,,,,0.018,16,,WSW,2.4,32.8,73.0
32204040,2025/09/01,17,0.002,0,0.002,0.003,,0.026,,,,0.027,13,,SSE,3.2,33.9,59.0
32204040,2025/09/01,18,0.002,0,0.002,0.002,,0.021,,,,0.021,13,,SE,2.8,33.0,60.0
32204040,2025/09/01,19,0.002,0,0.001,0.001,,0.014,,,,0.019,10,,SSE,2.4,31.2,67.0
32204040,2025/09/01,20,0.002,0,0.001,0.001,,0.013,,,,0.015,8,,S,1.6,30.1,67.0
32204040,2025/09/01,21,0.001,0,0.001,0.001,,0.010,,,,0.003,6,,S,1.4,28.9,68.0
32204040,2025/09/01,22,0.001,0,0.001,0.001,,0.010,,,,0.004,5,,ESE,2.3,29.1,71.0
32204040,2025/09/01,23,0.001,0,0.002,0.002,,0.009,,,,0.011,7,,SSW,0.5,28.8,77.0
32204040,2025/09/01,24,0.001,0,0.001,0.001,,0.011,,,,0.013,8,,S,2.3,28.9,78.0
32204040,2025/09/02,01,0,-,-,-,,0.011,,,,0.016,6,,S,2.6,28.5,78.0
32204040,2025/09/02,02,0,-,-,-,,0.010,,,,0.009,5,,SE,2.6,28.7,78.0
32204040,2025/09/02,03,0.001,0,0.001,0.001,,0.010,,,,0.014,5,,SSE,2.5,28.9,78.0
32204040,2025/09/02,04,0.001,0,0.001,0.002,,0.009,,,,0.014,8,,SSE,2.8,28.6,79.0
32204040,2025/09/02,05,0.001,0,0.002,0.002,,0.008,,,,0.021,11,,SSE,1.2,27.9,81.0
32204040,2025/09/02,06,0.001,0,0.002,0.002,,0.007,,,,0.019,11,,S,1.2,27.8,82.0
32204040,2025/09/02,07,0.001,0.001,0.002,0.003,,0.007,,,,0.021,11,,WSW,1.5,28.3,82.0
32204040,2025/09/02,08,0.001,0.002,0.002,0.004,,0.008,,,,0.019,13,,SSW,2.4,29.5,75.0
32204040,2025/09/02,09,0.002,0.001,0.002,0.003,,0.013,,,,0.019,13,,S,4.1,31.3,71.0
32204040,2025/09/02,10,0.004,0.001,0.002,0.003,,0.019,,,,0.025,13,,S,3.2,31.3,67.0
32204040,2025/09/02,11,0.003,0.001,0.002,0.003,,0.021,,,,0.022,13,,W,2.2,31.0,74.0
32204040,2025/09/02,12,0.004,0.001,0.004,0.005,,0.023,,,,0.031,14,,WSW,3.0,30.3,76.0
32204040,2025/09/02,13,0.001,0.001,0.002,0.002,,-,,,,0.014,-,,SSE,2.6,31.3,67.0
32204040,2025/09/02,14,0.001,0,0.001,0.002,,0.030,,,,0.010,-,,SW,2.9,32.1,68.0
32204040,2025/09/02,15,0.001,0,0.001,0.002,,0.036,,,,0.012,15,,WNW,4.3,31.2,68.0
32204040,2025/09/02,16,0.001,0,0.001,0.002,,0.039,,,,0.010,5,,W,3.3,30.2,77.0
32204040,2025/09/02,17,0.002,0.001,0.002,0.003,,0.038,,,,0.015,5,,NW,3.8,30.5,72.0
32204040,2025/09/02,18,0.001,0,0.002,0.002,,0.039,,,,0.009,4,,NE,2.1,30.5,70.0
32204040,2025/09/02,19,0,0,0.001,0.001,,0.037,,,,0.003,3,,ENE,1.5,28.9,78.0
32204040,2025/09/02,20,0,0,0.001,0.001,,0.024,,,,0.016,6,,ENE,1.9,27.4,87.0
32204040,2025/09/02,21,0,0,0.001,0.001,,0.019,,,,0.015,5,,ENE,1.2,27.3,88.0
32204040,2025/09/02,22,0,0,0.001,0.001,,0.016,,,,0.007,6,,SE,1.3,26.3,92.0
32204040,2025/09/02,23,0,0,0.001,0.001,,0.014,,,,0.008,4,,S,0.7,25.6,94.0
32204040,2025/09/02,24,0,0,0.001,0.001,,0.010,,,,0.012,6,,SSE,0.9,25.3,96.0
32204040,2025/09/03,01,0,0,0.001,0.001,,0.008,,,,0.013,4,,S,1.1,24.9,95.0
32204040,2025/09/03,02,0,0,0.001,0.001,,0.008,,,,0.009,6,,SE,1.5,24.8,94.0
32204040,2025/09/03,03,0,0,0.001,0.001,,0.011,,,,0.007,6,,E,0.9,25.1,92.0
32204040,2025/09/03,04,0,0,0.002,0.002,,0.010,,,,0.008,6,,CALM,0.4,24.2,95.0
32204040,2025/09/03,05,0,0,0.001,0.001,,0.009,,,,0.013,7,,ENE,1.6,24.9,92.0
32204040,2025/09/03,06,0,0,0.001,0.001,,0.011,,,,0.008,9,,SE,1.2,24.2,94.0
32204040,2025/09/03,07,0,0.001,0.002,0.002,,0.009,,,,0.010,7,,SSE,0.9,25.2,91.0
32204040,2025/09/03,08,0,0.001,0.001,0.002,,0.012,,,,0.011,7,,S,0.7,27.4,82.0
32204040,2025/09/03,09,0.001,0.001,0.001,0.002,,0.017,,,,0.013,7,,S,0.9,29.2,74.0
32204040,2025/09/03,10,0.001,0.001,0.002,0.002,,0.033,,,,0.013,7,,ESE,1.6,32.1,65.0
32204040,2025/09/03,11,0.001,0,0.001,0.002,,0.038,,,,0.013,6,,WNW,3.0,30.7,73.0
32204040,2025/09/03,12,0.001,0,0.001,0.002,,0.042,,,,0.011,8,,NNW,3.9,31.5,69.0
32204040,2025/09/03,13,0.001,0,0.001,0.001,,0.041,,,,0.013,6,,NNW,3.6,32.9,69.0
32204040,2025/09/03,14,0.001,0,0.001,0.001,,0.041,,,,0.011,4,,NW,3.3,32.1,70.0
32204040,2025/09/03,15,0.001,0,0.001,0.001,,0.044,,,,0.016,5,,NNW,3.4,31.9,69.0
32204040,2025/09/03,16,0.001,0,0.001,0.002,,0.035,,,,0.014,6,,NE,3.1,30.7,63.0
32204040,2025/09/03,17,0.001,0,0.001,0.001,,0.030,,,,0.013,6,,E,1.4,31.3,66.0
32204040,2025/09/03,18,0.001,0,0.002,0.002,,0.033,,,,0.017,10,,NNE,1.7,30.2,74.0
32204040,2025/09/03,19,0,0,0.001,0.001,,0.026,,,,0.016,11,,ENE,1.2,29.2,78.0
32204040,2025/09/03,20,0,0,0.001,0.001,,0.017,,,,0.017,7,,SSE,1.2,27.4,85.0
32204040,2025/09/03,21,0,0,0.001,0.001,,0.016,,,,0.015,8,,ESE,0.6,26.8,88.0
32204040,2025/09/03,22,0,0,0.001,0.001,,0.013,,,,0.015,7,,S,1.1,25.9,93.0
32204040,2025/09/03,23,0,0,0.001,0.001,,0.010,,,,0.014,8,,SE,0.8,25.7,93.0
32204040,2025/09/03,24,0,0,0.001,0.001,,0.007,,,,0.014,9,,ESE,0.9,25.9,94.0
32204040,2025/09/04,01,-,0,0.001,0.001,,0.007,,,,0.015,11,,ESE,0.6,25.7,94.0
32204040,2025/09/04,02,0,0,0.001,0.001,,0.005,,,,0.015,10,,SSE,0.8,25.0,94.0
32204040,2025/09/04,03,0,0,0.001,0.001,,0.007,,,,0.015,12,,E,1.0,25.5,94.0
32204040,2025/09/04,04,0,0,0.001,0.001,,0.012,,,,0.017,12,,SE,1.0,25.4,93.0
32204040,2025/09/04,05,0,0,0.001,0.001,,0.011,,,,0.020,13,,SE,1.2,24.8,95.0
32204040,2025/09/04,06,0,0,0.001,0.002,,0.010,,,,0.022,14,,S,0.7,24.4,96.0
32204040,2025/09/04,07,0,0.001,0.002,0.003,,0.010,,,,0.023,12,,SE,1.0,25.7,92.0
32204040,2025/09/04,08,0,0.001,0.002,0.003,,0.016,,,,0.019,13,,CALM,0.3,27.6,85.0
32204040,2025/09/04,09,0.001,0.001,0.002,0.003,,0.021,,,,0.022,13,,S,1.8,29.6,74.0
32204040,2025/09/04,10,0.001,0.001,0.002,0.003,,0.024,,,,-,13,,-,-,-,-
32204040,2025/09/04,11,0.001,0,0.002,0.002,,0.032,,,,-,13,,-,-,-,-
32204040,2025/09/04,12,0.001,0,0.002,0.003,,0.033,,,,-,16,,-,-,-,-
32204040,2025/09/04,13,0.001,0,0.002,0.002,,0.022,,,,-,6,,-,-,-,-
32204040,2025/09/04,14,0.001,0,0.001,0.002,,0.021,,,,-,6,,NE,2.2,30.6,73.0
32204040,2025/09/04,15,0,0,0.001,0.001,,0.019,,,,-,5,,ENE,0.6,30.2,76.0
32204040,2025/09/04,16,0,0,0.001,0.001,,0.014,,,,-,5,,ENE,1.4,31.0,76.0
32204040,2025/09/04,17,0,0.001,0.001,0.002,,0.011,,,,-,5,,NE,0.9,29.9,78.0
32204040,2025/09/04,18,0,0,0.001,0.001,,0.009,,,,-,4,,ENE,2.4,29.4,79.0
32204040,2025/09/04,19,0,0,0.001,0.001,,0.009,,,,-,5,,E,0.9,27.3,87.0
32204040,2025/09/04,20,0,0,0.001,0.001,,0.005,,,,-,4,,ESE,0.8,26.5,95.0
32204040,2025/09/04,21,0,0,0.001,0.002,,0.003,,,,-,4,,E,1.0,25.8,99.0
32204040,2025/09/04,22,0,0.001,0.001,0.002,,0.002,,,,-,4,,ENE,1.0,25.7,100.0
32204040,2025/09/04,23,0,0.001,0.001,0.002,,0.002,,,,-,3,,S,0.8,25.0,100.0
32204040,2025/09/04,24,0,0,0.001,0.001,,0.002,,,,-,3,,SE,0.7,24.9,100.0
32204040,2025/09/05,01,0,0.001,0.001,0.001,,0.001,,,,-,4,,ENE,0.8,25.0,100.0
32204040,2025/09/05,02,0,0.001,0.001,0.002,,0.001,,,,-,3,,SE,0.8,24.7,100.0
32204040,2025/09/05,03,0,0.001,0.001,0.002,,0.001,,,,-,4,,E,0.8,24.5,100.0
