測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
11204010,2025/09/01,01,-,-,-,-,-,-,-,-,-,0.026,13,,SSW,2.7,29.0,83.0
11204010,2025/09/01,02,0.003,0,0.004,0.004,0.2,0.035,0.14,1.92,2.06,0.025,13,,SSW,2.6,29.0,83.0
11204010,2025/09/01,03,0.001,0,0.003,0.003,0.2,0.039,0.12,1.93,2.05,0.027,14,,SSW,3.2,28.9,80.0
11204010,2025/09/01,04,0.001,0,0.003,0.003,0.2,0.045,0.12,1.93,2.05,0.026,15,,S,3.8,28.8,80.0
11204010,2025/09/01,05,0.002,0,0.002,0.002,0.2,0.046,0.11,1.92,2.03,0.029,17,,S,3.0,28.7,82.0
11204010,2025/09/01,06,0.001,0,0.005,0.005,0.2,0.044,0.10,1.92,2.02,0.035,19,,SSW,3.6,28.5,84.0
11204010,2025/09/01,07,0.002,0.001,0.007,0.008,0.2,0.042,0.10,1.93,2.03,0.032,18,,SSW,3.5,28.7,82.0
11204010,2025/09/01,08,0.002,0.001,0.005,0.006,0.2,0.039,0.12,1.93,2.05,0.031,16,,W,1.5,29.4,79.0
11204010,2025/09/01,09,0.001,0.001,0.006,0.007,0.2,0.037,0.18,1.94,2.12,0.034,17,,SSW,1.2,31.5,70.0
11204010,2025/09/01,10,0.002,0.001,0.005,0.006,0.2,0.051,0.16,1.94,2.10,0.040,22,,SW,2.8,32.6,65.0
11204010,2025/09/01,11,0.002,0.001,0.005,0.006,0.2,0.061,0.14,1.94,2.08,0.026,18,,S,2.5,33.7,56.0
11204010,2025/09/01,12,0.002,0.001,0.005,0.006,0.2,0.069,0.15,1.95,2.10,0.034,23,,SW,2.8,34.7,49.0
11204010,2025/09/01,13,0.002,0,0.005,0.005,0.2,0.073,0.14,1.94,2.08,0.030,22,,SSW,3.6,36.7,47.0
11204010,2025/09/01,14,0.002,0,0.005,0.005,0.2,0.072,0.15,1.93,2.08,0.031,22,,SSW,4.8,36.9,45.0
11204010,2025/09/01,15,0.002,0,0.007,0.007,0.2,0.059,0.16,1.92,2.08,0.026,18,,SSW,5.4,36.3,46.0
11204010,2025/09/01,16,0.003,0.001,0.006,0.007,0.2,0.045,0.14,1.90,2.04,0.009,10,,SSW,6.1,35.7,48.0
11204010,2025/09/01,17,0.002,0.001,0.006,0.007,0.2,0.037,0.13,1.90,2.03,0.006,6,,S,6.4,34.4,52.0
11204010,2025/09/01,18,0.001,0.001,0.007,0.008,0.2,0.029,0.15,1.91,2.06,0.004,5,,S,4.5,32.7,60.0
11204010,2025/09/01,19,0.002,0.001,0.007,0.008,0.2,0.024,0.18,1.92,2.10,0.013,7,,S,5.3,31.3,68.0
11204010,2025/09/01,20,0.002,0.001,0.005,0.006,0.2,0.020,0.16,1.91,2.07,0.009,5,,S,5.8,30.8,71.0
11204010,2025/09/01,21,0.002,0.001,0.005,0.006,0.2,0.016,0.13,1.91,2.04,0.010,6,,S,4.9,30.6,71.0
11204010,2025/09/01,22,0.002,0,0.004,0.004,0.2,0.016,0.12,1.92,2.04,0.008,5,,S,5.7,30.4,70.0
11204010,2025/09/01,23,0.001,0,0.004,0.004,0.2,0.015,0.11,1.90,2.01,0.006,3,,SSW,5.7,30.1,71.0
