測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
08406010,2025/09/01,01,,0,0.002,0.002,,0.022,,,,0.022,,,S,2.4,,
08406010,2025/09/01,02,,0,0.002,0.002,,0.021,,,,0.019,,,S,3.1,,
08406010,2025/09/01,03,,0,0.003,0.003,,0.017,,,,0.021,,,S,2.5,,
08406010,2025/09/01,04,,0,0.003,0.003,,0.017,,,,0.020,,,SSW,2.0,,
08406010,2025/09/01,05,,0,0.003,0.003,,0.014,,,,0.020,,,SSW,1.8,,
08406010,2025/09/01,06,,0,0.003,0.003,,0.013,,,,0.018,,,S,2.3,,
08406010,2025/09/01,07,,0.001,0.003,0.004,,0.017,,,,0.019,,,S,2.9,,
08406010,2025/09/01,08,,0.001,0.002,0.003,,0.024,,,,0.015,,,SW,3.3,,
08406010,2025/09/01,09,,0,0.002,0.002,,0.031,,,,0.015,,,SW,3.3,,
08406010,2025/09/01,10,,0,0.002,0.002,,0.042,,,,0.020,,,SW,3.9,,
08406010,2025/09/01,11,,0,0.002,0.002,,0.051,,,,0.021,,,SW,3.8,,
08406010,2025/09/01,12,,0,0.003,0.003,,0.063,,,,0.028,,,SW,4.0,,
08406010,2025/09/01,13,,0,0.003,0.003,,0.061,,,,0.028,,,SSW,4.9,,
08406010,2025/09/01,14,,0,0.002,0.002,,0.042,,,,0.021,,,S,6.3,,
08406010,2025/09/01,15,,0,0.001,0.001,,0.036,,,,0.021,,,S,5.6,,
08406010,2025/09/01,16,,0,0.002,0.002,,0.029,,,,0.018,,,S,6.1,,
08406010,2025/09/01,17,,0,0.002,0.002,,0.024,,,,0.013,,,S,6.0,,
08406010,2025/09/01,18,,0,0.001,0.001,,0.021,,,,0.012,,,S,5.9,,
08406010,2025/09/01,19,,0,0.002,0.002,,0.018,,,,0.012,,,S,6.1,,
08406010,2025/09/01,20,,0,0.001,0.001,,0.017,,,,0.010,,,S,6.1,,
08406010,2025/09/01,21,,0,0.001,0.001,,0.015,,,,0.009,,,S,4.7,,
08406010,2025/09/01,22,,0,0.001,0.001,,0.014,,,,0.010,,,SSW,3.3,,
08406010,2025/09/01,23,,0,0.002,0.002,,0.013,,,,0.011,,,S,4.2,,
08406010,2025/09/01,24,,0,0.002,0.002,,0.011,,,,0.009,,,S,3.5,,
08406010,2025/09/02,01,,0,0.002,0.002,,0.010,,,,0.010,,,S,4.1,,
08406010,2025/09/02,02,,0,0.001,0.001,,0.011,,,,0.008,,,S,3.4,,
08406010,2025/09/02,03,,0,0.001,0.001,,0.009,,,,0.007,,,SSW,3.1,,
08406010,2025/09/02,04,,0,0.001,0.001,,0.009,,,,0.006,,,S,1.6,,
08406010,2025/09/02,05,,0,0.002,0.002,,0.007,,,,0.009,,,SSW,1.3,,
08406010,2025/09/02,06,,0.001,0.003,0.004,,0.006,,,,0.008,,,S,0.7,,
08406010,2025/09/02,07,,0.001,0.002,0.003,,0.007,,,,0.009,,,SSW,4.3,,
08406010,2025/09/02,08,,0.002,0.002,0.004,,0.011,,,,0.011,,,SW,5.1,,
08406010,2025/09/02,09,,0.002,0.004,0.006,,0.017,,,,0.007,,,SW,5.1,,
08406010,2025/09/02,10,,0.002,0.006,0.008,,0.031,,,,0.009,,,SW,4.3,,
08406010,2025/09/02,11,,0.001,0.005,0.006,,0.040,,,,0.009,,,SW,6.6,,
08406010,2025/09/02,12,,0.001,0.003,0.004,,0.039,,,,0.013,,,SW,5.9,,
08406010,2025/09/02,13,,0,0.003,0.003,,0.039,,,,0.013,,,SW,5.5,,
08406010,2025/09/02,14,,0,0.003,0.003,,0.041,,,,0.010,,,SSW,5.1,,
08406010,2025/09/02,15,,0,0.002,0.002,,0.026,,,,0.014,,,S,5.6,,
08406010,2025/09/02,16,,0,0.001,0.001,,0.021,,,,0.014,,,S,6.6,,
08406010,2025/09/02,17,,0,0.001,0.001,,0.018,,,,0.012,,,S,5.5,,
08406010,2025/09/02,18,,0,0.002,0.002,,0.016,,,,0.014,,,S,4.3,,
08406010,2025/09/02,19,,0,0.002,0.002,,0.014,,,,0.014,,,S,4.4,,
08406010,2025/09/02,20,,0,0.001,0.001,,0.010,,,,0.012,,,S,4.0,,
08406010,2025/09/02,21,,0,0.002,0.002,,0.009,,,,0.011,,,S,3.3,,
08406010,2025/09/02,22,,0,0.001,0.001,,0.009,,,,0.013,,,S,3.3,,
08406010,2025/09/02,23,,0,0.002,0.002,,0.008,,,,0.009,,,SSW,1.8,,
08406010,2025/09/02,24,,0,0.002,0.002,,0.006,,,,0.010,,,S,1.7,,
08406010,2025/09/03,01,,0,0.002,0.002,,0.007,,,,0.013,,,SSW,3.1,,
08406010,2025/09/03,02,,0,0.002,0.002,,0.006,,,,0.011,,,SSW,3.4,,
08406010,2025/09/03,03,,0,0.002,0.002,,0.006,,,,0.009,,,WSW,2.0,,
08406010,2025/09/03,04,,0,0.004,0.004,,0.018,,,,0.015,,,WSW,2.8,,
08406010,2025/09/03,05,,0,0.004,0.004,,0.025,,,,0.016,,,WSW,1.8,,
08406010,2025/09/03,06,,0,0.005,0.005,,0.025,,,,0.014,,,SW,0.8,,
08406010,2025/09/03,07,,0.001,0.005,0.006,,0.025,,,,0.017,,,NNE,1.4,,
08406010,2025/09/03,08,,0.001,0.007,0.008,,0.029,,,,0.013,,,NE,1.2,,
08406010,2025/09/03,09,,0.004,0.012,0.016,,0.027,,,,0.023,,,ENE,1.8,,
08406010,2025/09/03,10,,0.005,0.018,0.023,,0.036,,,,0.027,,,NE,2.2,,
08406010,2025/09/03,11,,0.004,0.020,0.024,,0.047,,,,0.029,,,ESE,3.8,,
08406010,2025/09/03,12,,0.001,0.010,0.011,,0.061,,,,0.022,,,SE,2.3,,
08406010,2025/09/03,13,,0.001,0.005,0.006,,0.052,,,,0.021,,,E,3.0,,
08406010,2025/09/03,14,,0.001,0.009,0.010,,0.045,,,,0.021,,,ESE,2.6,,
08406010,2025/09/03,15,,0,0.003,0.003,,0.045,,,,0.020,,,SE,1.3,,
08406010,2025/09/03,16,,0.004,0.014,0.018,,0.019,,,,0.024,,,ENE,2.9,,
08406010,2025/09/03,17,,0.005,0.020,0.025,,0.014,,,,0.023,,,ESE,2.0,,
08406010,2025/09/03,18,,0.002,0.012,0.014,,0.012,,,,0.028,,,NW,1.2,,
08406010,2025/09/03,19,,0.001,0.006,0.007,,0.013,,,,0.027,,,NW,1.8,,
08406010,2025/09/03,20,,0.001,0.004,0.005,,0.013,,,,0.022,,,N,2.6,,
08406010,2025/09/03,21,,0,0.003,0.003,,0.018,,,,0.019,,,NNE,2.9,,
08406010,2025/09/03,22,,0,0.002,0.002,,0.019,,,,0.016,,,NE,1.8,,
08406010,2025/09/03,23,,0,0.002,0.002,,0.018,,,,0.015,,,NNE,1.4,,
08406010,2025/09/03,24,,0,0.003,0.003,,0.015,,,,0.015,,,N,1.2,,
08406010,2025/09/04,01,,0,0.002,0.002,,0.014,,,,0.014,,,N,2.1,,
08406010,2025/09/04,02,,0,0.002,0.002,,0.015,,,,0.016,,,N,0.8,,
08406010,2025/09/04,03,,0,0.003,0.003,,0.017,,,,0.017,,,NNE,2.4,,
08406010,2025/09/04,04,,0,0.003,0.003,,0.019,,,,0.019,,,NNE,3.2,,
08406010,2025/09/04,05,,0,0.003,0.003,,0.022,,,,0.014,,,NNE,4.8,,
08406010,2025/09/04,06,,0,0.003,0.003,,0.034,,,,0.013,,,NNE,4.6,,
08406010,2025/09/04,07,,0,0.004,0.004,,0.031,,,,0.017,,,NNE,5.0,,
08406010,2025/09/04,08,,0,0.004,0.004,,0.031,,,,0.017,,,NNE,4.5,,
08406010,2025/09/04,09,,0,0.004,0.004,,0.032,,,,0.020,,,NNE,4.5,,
08406010,2025/09/04,10,,0.001,0.004,0.005,,0.032,,,,0.019,,,NNE,4.5,,
08406010,2025/09/04,11,,0.001,0.002,0.003,,0.032,,,,0.017,,,N,4.0,,
08406010,2025/09/04,12,,0.001,0.002,0.003,,0.028,,,,0.026,,,NE,4.5,,
08406010,2025/09/04,13,,0.002,0.010,0.012,,0.023,,,,0.022,,,E,2.7,,
08406010,2025/09/04,14,,0.001,0.006,0.007,,0.027,,,,0.013,,,W,0.8,,
08406010,2025/09/04,15,,0,0.004,0.004,,0.030,,,,0.017,,,SSE,2.1,,
08406010,2025/09/04,16,,0.001,0.005,0.006,,0.025,,,,0.008,,,CALM,0.3,,
08406010,2025/09/04,17,,0.001,0.005,0.006,,0.019,,,,0.006,,,CALM,0.3,,
08406010,2025/09/04,18,,0.001,0.006,0.007,,0.016,,,,0.009,,,CALM,0.1,,
08406010,2025/09/04,19,,0,0.006,0.006,,0.015,,,,0.008,,,N,1.4,,
08406010,2025/09/04,20,,0.001,0.007,0.008,,0.014,,,,0.008,,,N,1.1,,
08406010,2025/09/04,21,,0.001,0.006,0.007,,0.014,,,,0.012,,,CALM,0.1,,
08406010,2025/09/04,22,,0.001,0.006,0.007,,0.009,,,,0.011,,,CALM,0.1,,
08406010,2025/09/04,23,,0.001,0.006,0.007,,0.010,,,,0.013,,,CALM,0.3,,
08406010,2025/09/04,24,,0.001,0.006,0.007,,0.009,,,,0.016,,,S,0.8,,
08406010,2025/09/05,01,,-,-,-,,0.007,,,,0.013,,,CALM,0,,
08406010,2025/09/05,02,,0.001,0.007,0.008,,-,,,,0.017,,,S,1.2,,
08406010,2025/09/05,03,,0.001,0.008,0.009,,0.006,,,,0.017,,,SSW,2.5,,
08406010,2025/09/05,04,,0.001,0.007,0.008,,0.005,,,,0.016,,,SW,1.1,,
08406010,2025/09/05,05,,0.001,0.006,0.007,,0.004,,,,0.015,,,SSW,2.0,,
08406010,2025/09/05,06,,0.001,0.005,0.006,,0.003,,,,0.011,,,SSW,2.6,,
08406010,2025/09/05,07,,0.002,0.005,0.007,,0.004,,,,0.010,,,SW,1.2,,
08406010,2025/09/05,08,,0.004,0.007,0.011,,0.003,,,,0.009,,,S,0.8,,
08406010,2025/09/05,09,,0.006,0.008,0.014,,0.003,,,,0.008,,,SSE,1.3,,
08406010,2025/09/05,10,,0.002,0.004,0.006,,0.005,,,,0.007,,,SSE,1.7,,
08406010,2025/09/05,11,,0.001,0.003,0.004,,0.007,,,,0.004,,,S,4.1,,
08406010,2025/09/05,12,,0.001,0.002,0.003,,0.008,,,,0.003,,,SSE,2.3,,
08406010,2025/09/05,13,,0.001,0.002,0.003,,0.008,,,,0.005,,,SSE,2.5,,
08406010,2025/09/05,14,,0.002,0.003,0.005,,0.007,,,,0.007,,,SSW,2.8,,
08406010,2025/09/05,15,,0.001,0.002,0.003,,0.008,,,,0.007,,,SSW,2.2,,
08406010,2025/09/05,16,,0.001,0.002,0.003,,0.008,,,,0.006,,,SSE,2.8,,
08406010,2025/09/05,17,,0.001,0.004,0.005,,0.006,,,,0.004,,,NNE,2.6,,
08406010,2025/09/05,18,,0.001,0.003,0.004,,0.014,,,,0.008,,,NNE,5.0,,
08406010,2025/09/05,19,,0,0.002,0.002,,0.016,,,,0.008,,,N,6.3,,
08406010,2025/09/05,20,,0,0.005,0.005,,0.010,,,,0.008,,,N,6.1,,
08406010,2025/09/05,21,,0,0.004,0.004,,0.010,,,,0.011,,,NNW,4.5,,
08406010,2025/09/05,22,,0.001,0.007,0.008,,0.004,,,,0.010,,,NNW,1.1,,
08406010,2025/09/05,23,,0.001,0.005,0.006,,0.003,,,,0.008,,,NW,0.9,,
