測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
39201360,2025/09/01,01,0,0,0.002,0.002,,0.011,,,,0.003,,,NW,0.3,,
39201360,2025/09/01,02,0,0,0.002,0.002,,0.009,,,,,,,NNW,0.4,,
39201360,2025/09/01,03,0,0,0.002,0.002,,0.009,,,,0.005,,,NE,0.4,,
39201360,2025/09/01,04,0,0,0.002,0.002,,0.008,,,,0.003,,,NNE,0.4,,
39201360,2025/09/01,05,0,0,0.002,0.002,,0.007,,,,0.005,,,CALM,0.2,,
39201360,2025/09/01,06,0,0.001,0.003,0.004,,0.005,,,,0.005,,,NW,0.9,,
39201360,2025/09/01,07,0,0.001,0.002,0.003,,0.006,,,,0.013,,,NW,1.1,,
39201360,2025/09/01,08,0,0.003,0.002,0.005,,0.008,,,,0.017,,,CALM,0.1,,
39201360,2025/09/01,09,0,0.003,0.002,0.005,,0.012,,,,0.014,,,SSE,0.3,,
39201360,2025/09/01,10,0,0.005,0.004,0.009,,0.017,,,,0.017,,,S,1.5,,
39201360,2025/09/01,11,0,0.007,0.006,0.013,,0.018,,,,0.004,,,S,1.7,,
39201360,2025/09/01,12,0,0.009,0.005,0.014,,0.015,,,,0.010,,,S,2.5,,
39201360,2025/09/01,13,0,0.005,0.003,0.008,,0.018,,,,0.007,,,SSW,1.2,,
39201360,2025/09/01,14,0,0.005,0.003,0.008,,0.016,,,,0.010,,,S,2.0,,
39201360,2025/09/01,15,0,0.007,0.004,0.011,,0.015,,,,0.011,,,S,1.9,,
39201360,2025/09/01,16,0,0.004,0.002,0.006,,0.015,,,,0.007,,,S,2.6,,
39201360,2025/09/01,17,0,0.003,0.002,0.005,,0.016,,,,0.006,,,S,1.3,,
39201360,2025/09/01,18,0,0.002,0.002,0.004,,0.020,,,,0.010,,,S,1.5,,
39201360,2025/09/01,19,0,0.002,0.002,0.004,,0.022,,,,0.007,,,S,1.1,,
39201360,2025/09/01,20,0,0,0.001,0.001,,0.024,,,,0.010,,,ESE,0.5,,
39201360,2025/09/01,21,0,0,0.002,0.002,,0.020,,,,0.006,,,CALM,0.2,,
39201360,2025/09/01,22,0,0,0.004,0.004,,0.017,,,,0.013,,,W,1.6,,
39201360,2025/09/01,23,0,0,0.004,0.004,,0.014,,,,0.003,,,WSW,1.6,,
39201360,2025/09/01,24,0,0,0.004,0.004,,0.011,,,,0.010,,,W,1.4,,
39201360,2025/09/02,01,0,0,0.002,0.002,,0.010,,,,0.005,,,NNE,0.4,,
39201360,2025/09/02,02,0,0,0.002,0.002,,0.011,,,,0.011,,,NW,0.5,,
39201360,2025/09/02,03,0,0,0.003,0.003,,0.007,,,,0.006,,,W,0.3,,
39201360,2025/09/02,04,0,0.001,0.003,0.004,,0.005,,,,,,,NW,0.4,,
39201360,2025/09/02,05,0,0,0.002,0.002,,0.005,,,,0.004,,,NW,1.0,,
39201360,2025/09/02,06,0,0,0.002,0.002,,0.006,,,,0.006,,,NW,1.4,,
39201360,2025/09/02,07,0,0.001,0.002,0.003,,0.007,,,,0.004,,,NW,1.2,,
39201360,2025/09/02,08,0,0.002,0.002,0.004,,0.008,,,,0.006,,,NW,0.6,,
39201360,2025/09/02,09,0,0.003,0.003,0.006,,0.013,,,,0.003,,,SSW,0.3,,
39201360,2025/09/02,10,0,0.004,0.004,0.008,,-,,,,,,,S,1.1,,
39201360,2025/09/02,11,0,0.005,0.006,0.011,,-,,,,0.006,,,S,2.1,,
39201360,2025/09/02,12,0,0.005,0.005,0.010,,-,,,,0.001,,,SSW,1.4,,
39201360,2025/09/02,13,0,0.004,0.003,0.007,,-,,,,0.007,,,SSW,1.4,,
39201360,2025/09/02,14,0,0.007,0.006,0.013,,-,,,,0.015,,,S,2.4,,
39201360,2025/09/02,15,0,0.006,0.004,0.010,,-,,,,0.008,,,SSW,1.1,,
39201360,2025/09/02,16,0,0.004,0.004,0.008,,-,,,,0.014,,,S,2.2,,
39201360,2025/09/02,17,0,0.002,0.002,0.004,,-,,,,0.022,,,S,1.9,,
39201360,2025/09/02,18,0,0.004,0.004,0.008,,-,,,,,,,WSW,1.2,,
39201360,2025/09/02,19,0,0.004,0.005,0.009,,-,,,,0.012,,,SSW,1.0,,
39201360,2025/09/02,20,0,0.004,0.007,0.011,,-,,,,0.009,,,W,0.9,,
39201360,2025/09/02,21,0,0,0.005,0.005,,-,,,,0.013,,,SSE,0.8,,
39201360,2025/09/02,22,0,0.001,0.005,0.006,,-,,,,0.004,,,S,0.5,,
39201360,2025/09/02,23,0,0,0.003,0.003,,-,,,,0.005,,,CALM,0.2,,
39201360,2025/09/02,24,0,0,0.002,0.002,,-,,,,0.008,,,ENE,1.0,,
39201360,2025/09/03,01,0,0,0.002,0.002,,-,,,,,,,CALM,0.2,,
39201360,2025/09/03,02,0,0,0.002,0.002,,-,,,,0.007,,,W,1.9,,
39201360,2025/09/03,03,0,0,0.002,0.002,,-,,,,0.009,,,W,0.8,,
39201360,2025/09/03,04,0,0,0.001,0.001,,-,,,,0.010,,,WSW,0.8,,
39201360,2025/09/03,05,0,0,0.001,0.001,,-,,,,0.007,,,WNW,1.4,,
39201360,2025/09/03,06,0,0,0.002,0.002,,-,,,,0.004,,,W,1.1,,
39201360,2025/09/03,07,0,0.001,0.002,0.003,,-,,,,0.012,,,NW,0.9,,
39201360,2025/09/03,08,0,0.002,0.002,0.004,,-,,,,0.006,,,NW,1.3,,
39201360,2025/09/03,09,0,0.003,0.004,0.007,,-,,,,0.010,,,SSW,0.7,,
39201360,2025/09/03,10,0,0.006,0.007,0.013,,-,,,,0.014,,,S,1.4,,
39201360,2025/09/03,11,0,0.011,0.011,0.022,,-,,,,0.014,,,SSW,1.3,,
39201360,2025/09/03,12,0,0.007,0.007,0.014,,-,,,,0.008,,,S,1.6,,
39201360,2025/09/03,13,0,0.004,0.005,0.009,,-,,,,0.024,,,SSW,1.2,,
39201360,2025/09/03,14,0,0.004,0.005,0.009,,-,,,,0.023,,,S,2.8,,
39201360,2025/09/03,15,0,0.004,0.004,0.008,,-,,,,0.018,,,S,2.2,,
39201360,2025/09/03,16,0,0.004,0.005,0.009,,-,,,,0.011,,,SSW,1.6,,
39201360,2025/09/03,17,0,0.003,0.004,0.007,,-,,,,0.006,,,SW,1.7,,
39201360,2025/09/03,18,0,0.003,0.004,0.007,,-,,,,0.007,,,S,3.3,,
39201360,2025/09/03,19,0,0.001,0.004,0.005,,-,,,,0.011,,,S,2.0,,
39201360,2025/09/03,20,0,0,0.001,0.001,,-,,,,0.011,,,SSE,2.7,,
39201360,2025/09/03,21,0,0,0.001,0.001,,-,,,,0.007,,,SE,1.3,,
39201360,2025/09/03,22,0,0,0.001,0.001,,-,,,,0.010,,,ENE,1.6,,
39201360,2025/09/03,23,0,0,0.002,0.002,,-,,,,0.011,,,WNW,0.6,,
39201360,2025/09/03,24,0,0,0.003,0.003,,-,,,,0.011,,,W,1.6,,
39201360,2025/09/04,01,0,0,0.002,0.002,,-,,,,0.009,,,W,0.3,,
39201360,2025/09/04,02,-,-,-,-,,-,,,,0.008,,,WNW,0.6,,
39201360,2025/09/04,03,0,0.001,0.002,0.003,,-,,,,0.007,,,E,1.7,,
39201360,2025/09/04,04,0,0.001,0.001,0.002,,-,,,,0,,,CALM,0.2,,
39201360,2025/09/04,05,0,0,0.002,0.002,,-,,,,0.002,,,CALM,0.1,,
39201360,2025/09/04,06,0,0.001,0.004,0.005,,-,,,,0.009,,,NE,0.3,,
39201360,2025/09/04,07,0,0.001,0.003,0.004,,-,,,,,,,ESE,0.7,,
39201360,2025/09/04,08,0,0.003,0.003,0.006,,-,,,,0.004,,,CALM,0.1,,
39201360,2025/09/04,09,0,0.002,0.003,0.005,,-,,,,0.010,,,CALM,0.2,,
39201360,2025/09/04,10,0,0.003,0.002,0.005,,-,,,,0.007,,,CALM,0.2,,
39201360,2025/09/04,11,0,0.002,0.002,0.004,,-,,,,0.004,,,ESE,0.3,,
39201360,2025/09/04,12,0,0.002,0.002,0.004,,-,,,,,,,CALM,0.2,,
39201360,2025/09/04,13,0,0.001,0.003,0.004,,-,,,,0.007,,,WNW,0.8,,
39201360,2025/09/04,14,0,0.002,0.005,0.007,,-,,,,0.002,,,W,0.9,,
39201360,2025/09/04,15,0,0.002,0.007,0.009,,-,,,,0.012,,,NW,1.2,,
39201360,2025/09/04,16,0,0.002,0.006,0.008,,-,,,,0.009,,,N,0.6,,
39201360,2025/09/04,17,0,0.002,0.005,0.007,,-,,,,0.009,,,NNW,0.4,,
39201360,2025/09/04,18,0,0.002,0.005,0.007,,-,,,,0.005,,,ENE,1.4,,
39201360,2025/09/04,19,0,0.001,0.002,0.003,,-,,,,0.003,,,ENE,1.5,,
39201360,2025/09/04,20,0,0,0.002,0.002,,-,,,,0.011,,,ENE,1.2,,
39201360,2025/09/04,21,0,0,0.001,0.001,,-,,,,0.015,,,ENE,2.5,,
39201360,2025/09/04,22,0,0,0.001,0.001,,-,,,,0.005,,,E,3.2,,
39201360,2025/09/04,23,0,0,0,0,,-,,,,0.012,,,E,4.8,,
39201360,2025/09/04,24,0,0.001,0.001,0.002,,-,,,,0.025,,,SSE,2.6,,
39201360,2025/09/05,01,0,0.001,0.002,0.003,,-,,,,0.028,,,S,2.4,,
39201360,2025/09/05,02,0,0.002,0.002,0.004,,-,,,,0.037,,,ESE,2.0,,
39201360,2025/09/05,03,0,0.002,0.002,0.004,,-,,,,0.018,,,SW,2.7,,
39201360,2025/09/05,04,0,0.004,0.004,0.008,,-,,,,0.005,,,SE,0.4,,
39201360,2025/09/05,05,0,0.001,0.003,0.004,,-,,,,0.013,,,NW,0.4,,
39201360,2025/09/05,06,0,0.001,0.004,0.005,,-,,,,,,,W,1.1,,
39201360,2025/09/05,07,0,0.002,0.005,0.007,,-,,,,0.001,,,NW,0.7,,
39201360,2025/09/05,08,0,0.004,0.004,0.008,,-,,,,0.024,,,E,0.4,,
39201360,2025/09/05,09,0,0.003,0.002,0.005,,-,,,,,,,W,3.0,,
39201360,2025/09/05,10,0,0.001,0.002,0.003,,-,,,,,,,W,3.6,,
39201360,2025/09/05,11,0,0.001,0.001,0.002,,-,,,,0.005,,,WNW,3.3,,
39201360,2025/09/05,12,0,0.001,0.001,0.002,,-,,,,0.001,,,WNW,1.3,,
39201360,2025/09/05,13,0,0.001,0.002,0.003,,-,,,,0.004,,,NW,2.0,,
39201360,2025/09/05,14,0,0.001,0.001,0.002,,-,,,,,,,N,1.2,,
39201360,2025/09/05,15,0,0.001,0.002,0.003,,-,,,,0.001,,,NNW,0.8,,
