測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
07204720,2025/09/01,01,0,0.002,0.002,0.004,,0.015,,,,0.022,,,SW,0.6,26.1,98.7
07204720,2025/09/01,02,0,0.002,0.004,0.006,,0.008,,,,0.013,,,CALM,0.5,25.2,98.7
07204720,2025/09/01,03,0,0.003,0.003,0.006,,0.003,,,,0.013,,,CALM,0.5,24.7,98.9
07204720,2025/09/01,04,0,0.002,0.003,0.005,,0.005,,,,0.021,,,CALM,0.5,24.7,99.1
07204720,2025/09/01,05,0,0.003,0.005,0.008,,0.004,,,,0.021,,,WSW,0.6,24.6,99.2
07204720,2025/09/01,06,0,0.003,0.005,0.008,,0.006,,,,0.028,,,SW,1.3,24.7,99.2
07204720,2025/09/01,07,0.001,0.004,0.007,0.011,,0.011,,,,0.037,,,SSW,1.7,27.3,98.8
07204720,2025/09/01,08,0.005,0.006,0.010,0.016,,0.015,,,,0.036,,,SSW,1.7,29.0,93.3
07204720,2025/09/01,09,0.001,0.003,0.003,0.006,,0.027,,,,0.032,,,SSW,2.7,30.5,82.2
07204720,2025/09/01,10,-,-,-,-,,-,,,,0.038,,,SW,4.0,31.2,77.1
07204720,2025/09/01,11,0.001,0.002,0.002,0.004,,0.030,,,,0.026,,,SW,2.9,33.6,73.1
07204720,2025/09/01,12,0.001,0.002,0.002,0.004,,0.041,,,,0.031,,,S,3.6,32.5,69.8
07204720,2025/09/01,13,0.001,0.002,0.002,0.004,,0.048,,,,0.023,,,SSW,4.4,33.1,70.1
07204720,2025/09/01,14,0.001,0.002,0.002,0.004,,0.051,,,,0.024,,,S,3.1,32.8,69.5
07204720,2025/09/01,15,0.001,0.002,0.001,0.003,,0.050,,,,0.027,,,S,3.0,31.9,75.9
07204720,2025/09/01,16,0.001,0.003,0.002,0.005,,0.039,,,,0.017,,,SW,3.6,30.3,81.6
07204720,2025/09/01,17,0.001,0.003,0.003,0.006,,0.037,,,,0.022,,,SW,3.3,29.2,85.3
07204720,2025/09/01,18,0.002,0.003,0.004,0.007,,0.029,,,,0.019,,,SSW,3.1,27.7,92.4
07204720,2025/09/01,19,0.001,0.002,0.002,0.004,,0.026,,,,0.014,,,SSW,2.0,27.4,94.0
07204720,2025/09/01,20,0.001,0.002,0.004,0.006,,0.022,,,,0.015,,,SSW,1.8,27.3,92.7
07204720,2025/09/01,21,0.002,0.002,0.007,0.009,,0.016,,,,0.022,,,SW,3.0,27.1,95.8
07204720,2025/09/01,22,0.006,0.003,0.014,0.017,,0.009,,,,0.025,,,SW,1.5,26.6,97.5
07204720,2025/09/01,23,0.007,0.003,0.013,0.016,,0.008,,,,0.021,,,SSW,1.7,26.3,97.6
07204720,2025/09/01,24,0.006,0.003,0.011,0.014,,0.009,,,,0.016,,,SW,2.6,26.2,97.4
07204720,2025/09/02,01,0.007,0.003,0.012,0.015,,0.007,,,,0.016,,,SSW,1.2,25.5,97.4
07204720,2025/09/02,02,-,0.003,0.012,0.015,,-,,,,0.018,,,SSW,1.8,25.5,97.9
07204720,2025/09/02,03,0.005,0.003,0.010,0.013,,0.004,,,,0.017,,,SSW,1.4,25.2,98.0
