測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
07204020,2025/09/01,01,0,0.001,0.004,0.005,,0.003,,,,0.015,,,W,0.8,25.7,98.2
07204020,2025/09/01,02,0,0.001,0.004,0.005,,0.003,,,,0.018,,,W,0.8,25.6,97.8
07204020,2025/09/01,03,0,0.001,0.004,0.005,,0.003,,,,0.017,,,W,0.6,25.6,98.0
07204020,2025/09/01,04,0,0.001,0.003,0.004,,0.002,,,,0.021,,,CALM,0,25.1,98.0
07204020,2025/09/01,05,0,0.002,0.004,0.006,,0.001,,,,0.022,,,W,1.1,24.4,98.2
07204020,2025/09/01,06,0,0.001,0.003,0.004,,0.001,,,,0.021,,,CALM,0.1,24.8,98.3
07204020,2025/09/01,07,0,0.003,0.003,0.006,,0.004,,,,0.027,,,CALM,0.2,27.4,89.9
07204020,2025/09/01,08,0,0.003,0.006,0.009,,0.012,,,,0.028,,,SSW,2.0,29.7,85.1
07204020,2025/09/01,09,0.001,0.002,0.004,0.006,,0.022,,,,0.030,,,SSW,3.7,31.0,75.9
07204020,2025/09/01,10,0.001,0.001,0.003,0.004,,0.032,,,,0.029,,,SSW,4.5,32.0,71.3
07204020,2025/09/01,11,0.001,0.001,0.004,0.005,,0.038,,,,0.025,,,SSW,4.2,32.8,70.7
07204020,2025/09/01,12,0.001,0.001,0.003,0.004,,0.045,,,,0.023,,,SSW,6.1,32.8,71.0
07204020,2025/09/01,13,0.001,0.001,0.003,0.004,,0.049,,,,0.023,,,SSW,5.1,32.7,67.5
07204020,2025/09/01,14,0.001,0.001,0.003,0.004,,0.050,,,,0.023,,,SSW,4.2,32.5,70.1
07204020,2025/09/01,15,0.001,0.001,0.003,0.004,,0.041,,,,0.020,,,SW,3.7,32.2,75.2
07204020,2025/09/01,16,0.001,0.001,0.002,0.003,,0.038,,,,0.018,,,SW,4.8,31.4,76.0
07204020,2025/09/01,17,0,0.002,0.002,0.004,,0.034,,,,0.017,,,SW,3.2,30.7,79.7
07204020,2025/09/01,18,0,0.003,0.007,0.010,,0.029,,,,0.013,,,SSW,1.5,29.2,85.3
07204020,2025/09/01,19,0,0.001,0.004,0.005,,0.024,,,,0.017,,,CALM,0.3,28.6,88.6
07204020,2025/09/01,20,0.001,0.001,0.006,0.007,,0.019,,,,0.017,,,SW,1.0,27.7,91.9
07204020,2025/09/01,21,0,0.001,0.006,0.007,,0.011,,,,0.015,,,WNW,0.8,26.7,96.3
07204020,2025/09/01,22,0,0.001,0.008,0.009,,0.007,,,,0.019,,,CALM,0.5,26.8,96.7
07204020,2025/09/01,23,0,0.001,0.006,0.007,,0.009,,,,0.016,,,CALM,0.5,26.1,94.8
07204020,2025/09/01,24,0,0.001,0.004,0.005,,0.009,,,,0.010,,,CALM,0.5,26.0,93.3
07204020,2025/09/02,01,0,0.001,0.004,0.005,,-,,,,0.011,,,NNW,0.6,25.6,95.3
07204020,2025/09/02,02,-,0.001,0.005,0.006,,0.003,,,,0.013,,,W,1.0,24.5,97.7
07204020,2025/09/02,03,0,0.001,0.004,0.005,,0.002,,,,0.014,,,WSW,1.0,24.0,97.9
07204020,2025/09/02,04,0,0.001,0.004,0.005,,0.002,,,,0.014,,,W,0.7,23.7,97.9
07204020,2025/09/02,05,0,0.002,0.004,0.006,,0.001,,,,0.015,,,CALM,0.5,23.6,98.0
