測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
16207011,2025/09/01,01,0,0,0.002,0.002,,0.018,,,,0.013,,,ESE,0.5,,
16207011,2025/09/01,02,0,0,0.003,0.003,,0.018,,,,0.012,,,E,0.5,,
16207011,2025/09/01,03,0,0,0.003,0.003,,0.016,,,,0.020,,,CALM,0.1,,
16207011,2025/09/01,04,0,0,0.003,0.003,,0.016,,,,0.011,,,WSW,0.6,,
16207011,2025/09/01,05,0,0,0.004,0.004,,0.012,,,,0.003,,,SSE,1.4,,
16207011,2025/09/01,06,0,0.001,0.002,0.003,,0.020,,,,0,,,SSE,0.3,,
16207011,2025/09/01,07,0,0,0.003,0.003,,0.025,,,,0.004,,,S,1.8,,
16207011,2025/09/01,08,0,0.001,0.003,0.004,,0.030,,,,0.015,,,SSW,2.1,,
16207011,2025/09/01,09,0,0.001,0.003,0.004,,0.042,,,,0.026,,,SSW,1.6,,
16207011,2025/09/01,10,0,0.003,0.006,0.009,,0.044,,,,0.007,,,WSW,4.1,,
16207011,2025/09/01,11,0,0.001,0.001,0.002,,0.045,,,,0.020,,,WSW,4.2,,
16207011,2025/09/01,12,0,0.001,0.001,0.002,,0.047,,,,0.036,,,W,3.4,,
16207011,2025/09/01,13,0,0,0.002,0.002,,0.063,,,,0.006,,,WNW,3.5,,
16207011,2025/09/01,14,0,0,0.001,0.001,,0.059,,,,0.046,,,WNW,2.7,,
16207011,2025/09/01,15,0,0.001,0.001,0.002,,0.054,,,,0.037,,,W,3.3,,
16207011,2025/09/01,16,0,0,0.001,0.001,,0.047,,,,0.025,,,W,2.5,,
16207011,2025/09/01,17,0,0,0.001,0.001,,0.042,,,,0.019,,,W,2.2,,
16207011,2025/09/01,18,0,0,0.001,0.001,,0.028,,,,0.016,,,SW,1.6,,
16207011,2025/09/01,19,0,0.001,0.001,0.002,,0.024,,,,0.009,,,W,0.6,,
16207011,2025/09/01,20,0,0.001,0.003,0.004,,0.020,,,,0.016,,,ENE,0.8,,
16207011,2025/09/01,21,0,0,0.003,0.003,,0.018,,,,0.019,,,ESE,1.3,,
16207011,2025/09/01,22,0,0,0.003,0.003,,0.016,,,,0,,,ENE,0.3,,
16207011,2025/09/01,23,0,0,0.006,0.006,,0.011,,,,0.012,,,S,0.7,,
16207011,2025/09/01,24,0,0,0.003,0.003,,0.017,,,,0.002,,,E,1.0,,
16207011,2025/09/02,01,0,0,0.002,0.002,,0.019,,,,0.009,,,SSE,0.5,,
16207011,2025/09/02,02,0,0,0.004,0.004,,-,,,,0.011,,,NW,0.5,,
16207011,2025/09/02,03,0,0,0.005,0.005,,0.014,,,,0.008,,,SE,1.4,,
16207011,2025/09/02,04,0,0,0.002,0.002,,0.023,,,,0.004,,,SE,0.7,,
16207011,2025/09/02,05,0,0,0.004,0.004,,0.018,,,,0.013,,,S,1.0,,
16207011,2025/09/02,06,0,0,0.003,0.003,,0.027,,,,0.011,,,SSW,0.7,,
16207011,2025/09/02,07,0,0.001,0.003,0.004,,0.029,,,,0.005,,,SSW,1.9,,
16207011,2025/09/02,08,0,0.002,0.004,0.006,,0.031,,,,0.007,,,SSW,1.9,,
16207011,2025/09/02,09,0,0.001,0.003,0.004,,0.037,,,,0.006,,,SW,3.2,,
16207011,2025/09/02,10,0,0.004,0.004,0.008,,0.037,,,,0.006,,,SW,4.3,,
16207011,2025/09/02,11,0,0.001,0.002,0.003,,0.034,,,,0.011,,,W,4.9,,
16207011,2025/09/02,12,0,0.001,0.002,0.003,,0.047,,,,0.013,,,W,4.8,,
16207011,2025/09/02,13,0,0.001,0.002,0.003,,0.043,,,,0.021,,,W,4.9,,
16207011,2025/09/02,14,0,0,0.001,0.001,,0.035,,,,0.024,,,WNW,5.6,,
16207011,2025/09/02,15,0,0.001,0,0.001,,0.025,,,,0.016,,,W,3.2,,
16207011,2025/09/02,16,0,0.001,0.001,0.002,,0.029,,,,0.026,,,SW,2.3,,
16207011,2025/09/02,17,0,0.001,0.001,0.002,,0.028,,,,0.034,,,WSW,3.0,,
16207011,2025/09/02,18,0,0.001,0.001,0.002,,0.029,,,,0.035,,,WSW,2.4,,
16207011,2025/09/02,19,0,0.001,0.002,0.003,,0.028,,,,0.018,,,SSW,2.5,,
16207011,2025/09/02,20,0,0.001,0.003,0.004,,0.022,,,,0.012,,,SSW,1.4,,
16207011,2025/09/02,21,0,0,0.003,0.003,,0.018,,,,0.025,,,SSW,1.1,,
16207011,2025/09/02,22,0,0,0.004,0.004,,0.017,,,,0.003,,,WSW,0.7,,
16207011,2025/09/02,23,0,0,0.003,0.003,,0.014,,,,0.008,,,SSW,1.1,,
16207011,2025/09/02,24,0,0,0.002,0.002,,0.014,,,,0.018,,,SE,1.5,,
16207011,2025/09/03,01,0,0,0.002,0.002,,0.025,,,,0.045,,,WSW,2.0,,
16207011,2025/09/03,02,0,0,0.002,0.002,,0.024,,,,0.060,,,SSW,1.7,,
16207011,2025/09/03,03,0,0.001,0.004,0.005,,0.018,,,,0.015,,,SW,3.1,,
16207011,2025/09/03,04,0,0,0.002,0.002,,0.024,,,,0.019,,,S,2.0,,
16207011,2025/09/03,05,0,0,0.002,0.002,,0.021,,,,0.018,,,SSW,0.9,,
16207011,2025/09/03,06,0,0,0.003,0.003,,0.022,,,,0.027,,,W,3.2,,
16207011,2025/09/03,07,0,0,0.001,0.001,,0.033,,,,0.027,,,SSW,2.6,,
16207011,2025/09/03,08,0,0.001,0.003,0.004,,0.022,,,,0.036,,,SW,1.5,,
16207011,2025/09/03,09,0,0.001,0.002,0.003,,0.031,,,,0.002,,,WNW,2.4,,
