測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
11214030,2025/09/01,01,0,0,0.007,0.007,,-,,,,0.027,8,,SSE,2.0,29.2,84.0
11214030,2025/09/01,02,0,0,0.007,0.007,,0.020,,,,0.029,10,,S,1.5,29.1,83.0
11214030,2025/09/01,03,0,0,0.008,0.008,,0.019,,,,0.030,10,,SSW,0.6,28.7,86.0
11214030,2025/09/01,04,0,0,0.007,0.007,,0.019,,,,0.028,9,,CALM,0.4,28.7,86.0
11214030,2025/09/01,05,0,0,0.008,0.008,,0.013,,,,0.034,12,,CALM,0.3,27.5,91.0
11214030,2025/09/01,06,0,0.001,0.012,0.013,,0.009,,,,0.039,13,,CALM,0.1,28.0,90.0
11214030,2025/09/01,07,0,0.001,0.011,0.012,,0.024,,,,0.029,11,,SW,1.9,29.6,78.0
11214030,2025/09/01,08,0,0,0.005,0.005,,0.042,,,,0.029,12,,SSW,2.0,30.6,71.0
11214030,2025/09/01,09,0,0,0.005,0.005,,0.044,,,,0.024,11,,SSW,1.8,32.5,63.0
11214030,2025/09/01,10,0.001,0,0.004,0.004,,0.053,,,,0.031,14,,S,1.8,33.2,55.0
11214030,2025/09/01,11,0.001,0,0.004,0.004,,0.061,,,,0.025,13,,SSE,2.8,35.3,54.0
11214030,2025/09/01,12,0.001,0,0.004,0.004,,0.068,,,,0.029,15,,SSE,1.8,36.3,50.0
11214030,2025/09/01,13,-,-,-,-,,-,,,,0.029,17,,SSW,2.5,37.0,45.0
11214030,2025/09/01,14,0.001,0,0.004,0.004,,0.075,,,,0.029,17,,SSW,2.5,37.9,42.0
11214030,2025/09/01,15,0.001,0.001,0.007,0.008,,0.067,,,,0.030,15,,S,4.3,36.4,53.0
11214030,2025/09/01,16,0.001,0.001,0.009,0.010,,0.049,,,,0.024,10,,S,3.8,35.6,55.0
11214030,2025/09/01,17,0.001,0.001,0.008,0.009,,0.040,,,,0.019,8,,S,4.2,34.3,58.0
11214030,2025/09/01,18,0.001,0.001,0.013,0.014,,0.025,,,,0.024,7,,S,3.9,32.4,65.0
11214030,2025/09/01,19,0.001,0,0.016,0.016,,0.014,,,,0.022,8,,S,2.8,31.0,73.0
11214030,2025/09/01,20,0.001,0,0.015,0.015,,0.009,,,,0.018,6,,S,4.4,30.2,78.0
11214030,2025/09/01,21,0,0,0.011,0.011,,0.010,,,,0.016,5,,SSE,2.5,30.0,79.0
11214030,2025/09/01,22,0,0,0.011,0.011,,0.009,,,,0.014,4,,SSE,1.7,30.1,78.0
11214030,2025/09/01,23,0,0,0.007,0.007,,0.012,,,,0.007,4,,S,2.1,29.8,71.0
11214030,2025/09/01,24,0,0,0.004,0.004,,0.013,,,,0.010,4,,S,1.3,29.7,73.0
11214030,2025/09/02,01,0,0,0.004,0.004,,0.012,,,,0.012,5,,SSW,1.3,29.6,73.0
11214030,2025/09/02,02,0,0,0.005,0.005,,0.011,,,,0.009,4,,S,1.1,29.3,74.0
11214030,2025/09/02,03,0,0,0.006,0.006,,0.010,,,,0.007,2,,SSW,1.0,28.9,77.0
11214030,2025/09/02,04,0,0.002,0.012,0.014,,0.004,,,,0.016,5,,WNW,1.2,27.7,88.0
11214030,2025/09/02,05,0,0.004,0.013,0.017,,0.002,,,,0.018,6,,W,1.0,27.6,90.0
11214030,2025/09/02,06,0,0.006,0.012,0.018,,0.003,,,,0.018,5,,WNW,0.9,28.0,90.0
11214030,2025/09/02,07,0,0.008,0.010,0.018,,0.005,,,,0.014,4,,WNW,1.5,29.1,83.0
11214030,2025/09/02,08,0,0.006,0.010,0.016,,0.011,,,,0.010,3,,S,1.5,31.5,68.0
11214030,2025/09/02,09,0.001,0.003,0.008,0.011,,0.022,,,,0.008,4,,S,1.8,33.2,59.0
11214030,2025/09/02,10,0,0.001,0.005,0.006,,0.032,,,,0.012,6,,SW,1.9,34.9,51.0
11214030,2025/09/02,11,0.001,0,0.004,0.004,,0.043,,,,0.010,5,,SSW,1.8,35.7,48.0
11214030,2025/09/02,12,0.001,0,0.003,0.003,,0.050,,,,0.011,6,,SSW,1.6,37.1,44.0
11214030,2025/09/02,13,0.001,0,0.003,0.003,,0.053,,,,0.011,6,,SSE,3.0,37.4,44.0
11214030,2025/09/02,14,0.001,0,0.003,0.003,,0.049,,,,0.011,6,,SSW,2.5,37.9,43.0
11214030,2025/09/02,15,0.001,0.001,0.005,0.006,,0.042,,,,0.015,7,,S,4.3,36.3,50.0
11214030,2025/09/02,16,0.001,0.001,0.005,0.006,,0.039,,,,0.011,4,,S,3.8,35.8,50.0
11214030,2025/09/02,17,0,0.001,0.005,0.006,,0.035,,,,0.011,4,,S,3.7,34.6,54.0
11214030,2025/09/02,18,0,0,0.006,0.006,,0.029,,,,0.018,6,,S,3.5,33.4,59.0
11214030,2025/09/02,19,0,0,0.006,0.006,,0.022,,,,0.013,5,,S,2.5,32.5,60.0
11214030,2025/09/02,20,0.001,0.001,0.014,0.015,,0.011,,,,0.018,5,,S,2.8,31.8,63.0
11214030,2025/09/02,21,0,0,0.007,0.007,,0.014,,,,0.012,5,,NE,1.9,30.9,67.0
