測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
12219200,2025/09/01,01,0,0,0.002,0.002,0,0.017,0.05,1.93,1.98,0.016,10,,ESE,0.7,26.7,98.0
12219200,2025/09/01,02,-,-,-,-,-,-,-,-,-,0.014,8,,ESE,0.6,26.5,98.0
12219200,2025/09/01,03,0,0,0.003,0.003,-,0.011,0.04,2.01,2.05,0.014,11,,S,0.7,26.1,98.0
12219200,2025/09/01,04,0,0,0.006,0.006,-,0.008,0.07,2.19,2.26,0.017,10,,CALM,0.2,25.7,99.0
12219200,2025/09/01,05,0,0,0.005,0.005,-,0.007,0.08,2.33,2.41,0.015,11,,SE,1.1,25.8,98.0
12219200,2025/09/01,06,0,0.001,0.005,0.006,-,0.007,0.05,2.01,2.06,0.013,11,,S,2.5,26.0,98.0
12219200,2025/09/01,07,0,0.001,0.005,0.006,-,0.012,0.05,1.98,2.03,0.016,9,,SSW,2.3,27.4,95.0
12219200,2025/09/01,08,0,0.001,0.004,0.005,-,0.028,0.05,1.93,1.98,0.015,10,,SW,3.5,29.6,84.0
12219200,2025/09/01,09,0,0.001,0.004,0.005,-,0.043,0.04,1.91,1.95,0.022,12,,WSW,3.8,31.0,75.0
12219200,2025/09/01,10,0,0.001,0.003,0.004,-,0.049,0.04,1.93,1.97,0.029,12,,WSW,4.5,33.1,67.0
12219200,2025/09/01,11,0,0.001,0.003,0.004,0.2,0.048,0.03,1.94,1.97,0.010,11,,SW,5.2,33.8,55.0
12219200,2025/09/01,12,0,0.001,0.003,0.004,0.2,0.048,0.04,1.95,1.99,0.019,14,,SW,4.8,35.0,51.0
12219200,2025/09/01,13,0,0.001,0.003,0.004,0.2,0.042,0.03,1.95,1.98,0.018,14,,SW,4.2,36.1,49.0
12219200,2025/09/01,14,0,0.001,0.003,0.004,0.2,0.041,0.03,1.94,1.97,0.018,11,,WSW,4.3,37.1,47.0
12219200,2025/09/01,15,0,0.001,0.003,0.004,0.2,0.039,0.03,1.95,1.98,0.015,12,,SSW,3.9,35.8,48.0
12219200,2025/09/01,16,0,0.001,0.003,0.004,0.2,0.038,0.03,1.94,1.97,0.015,12,,SSW,4.5,34.7,52.0
12219200,2025/09/01,17,0,0.001,0.003,0.004,0.1,0.031,0.03,1.94,1.97,0.016,9,,SSW,2.6,33.5,61.0
12219200,2025/09/01,18,0,0.001,0.003,0.004,0.1,0.024,0.04,1.93,1.97,0.012,8,,SW,2.8,31.5,69.0
12219200,2025/09/01,19,0,0.001,0.004,0.005,0.1,0.020,0.04,1.92,1.96,0.018,5,,S,3.6,29.8,79.0
12219200,2025/09/01,20,0,0.001,0.003,0.004,0.1,0.015,0.04,1.93,1.97,0.015,4,,S,3.7,28.7,85.0
12219200,2025/09/01,21,0,0.001,0.003,0.004,0.1,0.014,0.03,1.92,1.95,0.010,5,,S,3.0,28.5,86.0
12219200,2025/09/01,22,0,0.001,0.004,0.005,0.1,0.012,0.02,1.92,1.94,0.005,2,,SSW,2.8,28.5,88.0
12219200,2025/09/01,23,0,0.001,0.004,0.005,0.1,0.011,0.02,1.92,1.94,0.010,4,,SSW,3.5,27.9,88.0
12219200,2025/09/01,24,0,0.001,0.004,0.005,0.1,0.012,0.02,1.91,1.93,0.003,3,,SSW,4.0,27.9,86.0
12219200,2025/09/02,01,0,0.001,0.004,0.005,0.1,0.011,0.02,1.91,1.93,0.001,2,,SSW,3.5,28.0,86.0
12219200,2025/09/02,02,-,-,-,-,-,-,-,-,-,0,1,,SSW,3.9,27.6,86.0
12219200,2025/09/02,03,0,0,0.002,0.002,0.1,0.010,0.02,1.88,1.90,0.009,2,,SW,3.6,27.5,87.0
12219200,2025/09/02,04,0,0,0.003,0.003,0.1,0.009,0.02,1.88,1.90,0.008,4,,SW,2.6,27.2,88.0
12219200,2025/09/02,05,0,0,0.004,0.004,0.1,0.008,0.02,1.89,1.91,0.010,2,,SSW,2.2,27.0,89.0
12219200,2025/09/02,06,0,0.001,0.005,0.006,0.1,0.007,0.03,1.89,1.92,0.010,3,,SSW,2.8,27.1,90.0
12219200,2025/09/02,07,0,0.001,0.004,0.005,0.1,0.008,0.04,1.89,1.93,0.015,3,,SW,3.9,28.5,86.0
12219200,2025/09/02,08,0.001,0.002,0.004,0.006,0.1,0.011,0.04,1.88,1.92,0,4,,WSW,5.4,30.6,71.0
12219200,2025/09/02,09,0.001,0.001,0.004,0.005,0.1,0.015,0.03,1.88,1.91,0,6,,SW,5.8,33.2,62.0
12219200,2025/09/02,10,0.001,0.001,0.003,0.004,0.1,0.018,-,-,-,0.025,4,,WSW,5.4,34.2,59.0
12219200,2025/09/02,11,0.001,0,0.003,0.003,0.1,0.022,0.03,1.89,1.92,0.002,3,,SW,6.2,34.8,56.0
12219200,2025/09/02,12,0.001,0,0.003,0.003,0.1,0.022,0.03,1.89,1.92,0.004,2,,SW,5.5,35.4,54.0
12219200,2025/09/02,13,0.001,0,0.002,0.002,0.2,0.022,0.03,1.89,1.92,0.005,4,,SW,7.4,35.6,51.0
12219200,2025/09/02,14,0.001,0,0.002,0.002,0.1,0.021,0.03,1.89,1.92,0.007,5,,SW,5.0,36.0,50.0
12219200,2025/09/02,15,0.001,0,0.002,0.002,0.2,0.020,0.03,1.89,1.92,0.009,5,,SW,6.1,34.8,54.0
12219200,2025/09/02,16,0.001,0,0.002,0.002,0.1,0.020,0.03,1.89,1.92,0.009,5,,SW,4.5,33.3,57.0
12219200,2025/09/02,17,0.001,0,0.002,0.002,0.2,0.018,0.02,1.89,1.91,0.010,6,,SW,4.4,31.7,66.0
12219200,2025/09/02,18,0.001,0,0.002,0.002,0.2,0.015,0.03,1.89,1.92,0.010,6,,SW,4.6,30.3,72.0
12219200,2025/09/02,19,0,0,0.002,0.002,0.2,0.012,0.03,1.89,1.92,0.011,4,,SW,5.2,29.5,78.0
12219200,2025/09/02,20,0,0,0.002,0.002,0.1,0.011,0.03,1.88,1.91,0.012,4,,SSW,5.3,29.1,83.0
12219200,2025/09/02,21,0,0,0.002,0.002,0.1,0.011,0.02,1.88,1.90,0.012,4,,SW,4.7,29.1,83.0
12219200,2025/09/02,22,0,0,0.003,0.003,0.1,0.011,0.02,1.88,1.90,0.003,2,,SSW,3.6,29.0,80.0
12219200,2025/09/02,23,0,0,0.003,0.003,0.1,0.011,0.02,1.88,1.90,0.007,1,,SW,3.2,28.9,82.0
12219200,2025/09/02,24,0.001,0,0.003,0.003,0.1,0.011,0.02,1.88,1.90,0.019,2,,SSW,2.1,28.6,85.0
12219200,2025/09/03,01,0.001,0,0.005,0.005,0.1,0.009,0.02,1.88,1.90,0.009,2,,SW,2.4,28.5,84.0
12219200,2025/09/03,02,0.001,0,0.005,0.005,0.1,0.010,0.02,1.88,1.90,0.012,4,,SW,4.0,28.1,87.0
12219200,2025/09/03,03,0.001,0,0.007,0.007,0.2,0.007,0.02,1.88,1.90,0.010,3,,WSW,3.6,27.7,91.0
12219200,2025/09/03,04,0.002,0,0.011,0.011,0.3,0.003,0.04,1.92,1.96,0.013,5,,SW,2.4,27.4,93.0
12219200,2025/09/03,05,0.001,0,0.009,0.009,0.2,0.004,0.03,1.90,1.93,0.013,3,,SW,1.7,27.2,94.0
12219200,2025/09/03,06,0.001,0.001,0.008,0.009,0.2,0.007,0.04,1.89,1.93,0.004,5,,SSW,2.9,27.7,88.0
12219200,2025/09/03,07,0.001,0.002,0.007,0.009,0.2,0.009,0.05,1.90,1.95,0.011,5,,SW,3.5,28.8,85.0
12219200,2025/09/03,08,0.001,0.002,0.006,0.008,0.2,0.011,0.04,1.88,1.92,0.011,5,,SW,3.4,30.1,81.0
12219200,2025/09/03,09,0.003,0.003,0.009,0.012,0.3,0.018,0.05,1.89,1.94,0.010,6,,WSW,3.8,32.5,67.0
12219200,2025/09/03,10,0.004,0.002,0.012,0.014,0.2,0.034,0.11,1.93,2.04,0.005,10,,NW,3.5,33.3,63.0
12219200,2025/09/03,11,0.005,0.002,0.013,0.015,0.3,0.046,0.14,1.95,2.09,0.022,10,,WSW,2.5,34.3,61.0
12219200,2025/09/03,12,0.003,0,0.007,0.007,0.3,0.048,0.08,1.91,1.99,0.018,11,,W,2.5,34.9,59.0
12219200,2025/09/03,13,0.002,0,0.005,0.005,0.2,0.049,0.06,1.90,1.96,0.011,11,,SW,2.7,35.4,55.0
12219200,2025/09/03,14,0.001,0,0.004,0.004,0.2,0.041,0.04,1.89,1.93,0.015,9,,SW,5.0,34.3,59.0
12219200,2025/09/03,15,0.001,0,0.003,0.003,0.2,0.032,0.03,1.88,1.91,0.009,6,,SW,4.9,33.0,63.0
12219200,2025/09/03,16,0.001,0,0.003,0.003,0.2,0.031,0.04,1.88,1.92,0.010,7,,WSW,4.5,32.3,67.0
12219200,2025/09/03,17,0.001,0,0.003,0.003,0.2,0.022,0.03,1.88,1.91,0.013,5,,SSW,4.4,30.9,74.0
12219200,2025/09/03,18,0.001,0,0.003,0.003,0.2,0.018,0.03,1.88,1.91,0.019,5,,SW,2.9,29.9,81.0
12219200,2025/09/03,19,0.001,0,0.003,0.003,0.1,0.016,0.04,1.88,1.92,0.008,4,,SW,3.0,29.3,83.0
12219200,2025/09/03,20,0.001,0,0.004,0.004,0.1,0.014,0.04,1.88,1.92,0.009,4,,SSW,2.5,28.8,85.0
12219200,2025/09/03,21,0.001,0,0.004,0.004,0.1,0.013,0.03,1.89,1.92,0.006,4,,S,2.2,28.5,87.0
12219200,2025/09/03,22,0.001,0,0.004,0.004,0.2,0.012,0.03,1.88,1.91,0.007,3,,SSW,2.1,28.0,89.0
12219200,2025/09/03,23,0.001,0,0.004,0.004,0.1,0.012,0.03,1.89,1.92,0.007,3,,SE,1.7,27.7,90.0
