測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
37202070,2025/09/01,01,0.004,0.001,0.002,0.003,,,,,,0.015,,,SE,2.1,,
37202070,2025/09/01,02,0.004,0,0.002,0.002,,,,,,0.004,,,S,1.5,,
37202070,2025/09/01,03,0.003,0.001,0.004,0.005,,,,,,0.016,,,SE,2.2,,
37202070,2025/09/01,04,0.003,0.001,0.004,0.005,,,,,,0.012,,,SW,0.5,,
37202070,2025/09/01,05,0.003,0.001,0.005,0.006,,,,,,0.012,,,SE,1.5,,
37202070,2025/09/01,06,0.003,0.001,0.004,0.005,,,,,,0.014,,,ESE,0.8,,
37202070,2025/09/01,07,0.003,0.001,0.003,0.004,,,,,,0.010,,,ESE,0.9,,
37202070,2025/09/01,08,0.003,0.002,0.003,0.005,,,,,,0.012,,,CALM,0.4,,
37202070,2025/09/01,09,0.004,0.002,0.003,0.005,,,,,,0.016,,,NNW,2.2,,
37202070,2025/09/01,10,0.006,0.006,0.007,0.013,,,,,,0.009,,,NNW,2.7,,
37202070,2025/09/01,11,0.006,0.003,0.005,0.008,,,,,,0.018,,,NNW,3.2,,
37202070,2025/09/01,12,0.004,0.001,0.002,0.003,,,,,,0.015,,,NNW,3.2,,
37202070,2025/09/01,13,0.004,0.001,0.001,0.002,,,,,,0.004,,,NW,3.3,,
37202070,2025/09/01,14,0.004,0.001,0.003,0.004,,,,,,0.010,,,NW,2.2,,
37202070,2025/09/01,15,0.003,0.001,0.003,0.004,,,,,,0.014,,,NW,2.5,,
37202070,2025/09/01,16,0.004,0.002,0.004,0.006,,,,,,0.014,,,NW,2.8,,
37202070,2025/09/01,17,0.004,0.003,0.007,0.010,,,,,,0.012,,,NW,2.7,,
37202070,2025/09/01,18,0.004,0.001,0.005,0.006,,,,,,0.005,,,NNW,2.1,,
37202070,2025/09/01,19,0.004,0.002,0.011,0.013,,,,,,0.027,,,WNW,2.0,,
37202070,2025/09/01,20,0.005,0.003,0.017,0.020,,,,,,0.024,,,ENE,0.5,,
37202070,2025/09/01,21,0.004,0.002,0.010,0.012,,,,,,0.020,,,SE,2.0,,
37202070,2025/09/01,22,0.004,0.001,0.003,0.004,,,,,,0.002,,,ESE,1.5,,
37202070,2025/09/01,23,0.004,0,0.002,0.002,,,,,,0.008,,,SSE,1.3,,
37202070,2025/09/01,24,0.004,0,0.001,0.001,,,,,,0.012,,,SSE,2.0,,
37202070,2025/09/02,01,0.004,0.001,0.001,0.002,,,,,,0.015,,,SSE,2.8,,
37202070,2025/09/02,02,0.004,0.001,0.004,0.005,,,,,,0.005,,,W,1.2,,
37202070,2025/09/02,03,0.004,0.001,0.006,0.007,,,,,,0.015,,,SSE,2.2,,
37202070,2025/09/02,04,0.003,0.001,0.005,0.006,,,,,,0.020,,,ESE,1.4,,
37202070,2025/09/02,05,0.003,0.001,0.005,0.006,,,,,,0.020,,,ESE,1.0,,
37202070,2025/09/02,06,0.003,0.001,0.004,0.005,,,,,,0.006,,,CALM,0.4,,
37202070,2025/09/02,07,0.003,0.001,0.003,0.004,,,,,,0.007,,,ENE,1.0,,
37202070,2025/09/02,08,0.003,0.001,0.003,0.004,,,,,,0.016,,,ESE,0.5,,
37202070,2025/09/02,09,0.003,0.001,0.002,0.003,,,,,,0.007,,,NW,2.4,,
37202070,2025/09/02,10,0.005,0.004,0.005,0.009,,,,,,0.012,,,WNW,2.6,,
37202070,2025/09/02,11,0.004,0.002,0.004,0.006,,,,,,0.010,,,NNW,3.1,,
37202070,2025/09/02,12,0.004,0.001,0.004,0.005,,,,,,0.024,,,NW,3.2,,
37202070,2025/09/02,13,0.004,0.002,0.003,0.005,,,,,,0.006,,,NW,3.4,,
37202070,2025/09/02,14,0.004,0.001,0.001,0.002,,,,,,0.005,,,WNW,2.8,,
37202070,2025/09/02,15,0.004,0.001,0.001,0.002,,,,,,0.006,,,NW,1.6,,
37202070,2025/09/02,16,0.004,0.001,0.002,0.003,,,,,,0.007,,,NW,2.2,,
37202070,2025/09/02,17,0.004,0.001,0.002,0.003,,,,,,0.005,,,WSW,2.1,,
37202070,2025/09/02,18,0.004,0.001,0.002,0.003,,,,,,0.015,,,WSW,2.3,,
37202070,2025/09/02,19,0.004,0.001,0.005,0.006,,,,,,0.018,,,W,1.1,,
37202070,2025/09/02,20,0.004,0.001,0.002,0.003,,,,,,0.035,,,NNE,1.8,,
37202070,2025/09/02,21,0.003,0.001,0.002,0.003,,,,,,0.015,,,ESE,2.3,,
37202070,2025/09/02,22,0.003,0.001,0.002,0.003,,,,,,0.012,,,ESE,1.6,,
37202070,2025/09/02,23,0.003,0.001,0.002,0.003,,,,,,0.009,,,NNE,0.9,,
37202070,2025/09/02,24,0.003,0.001,0.005,0.006,,,,,,0.032,,,NE,0.7,,
37202070,2025/09/03,01,0.003,0.001,0.005,0.006,,,,,,0.020,,,SE,1.9,,
37202070,2025/09/03,02,0.003,0.001,0.004,0.005,,,,,,0.007,,,ESE,1.8,,
37202070,2025/09/03,03,0.004,0.001,0.005,0.006,,,,,,0.020,,,SE,1.9,,
