測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
21213020,2025/09/01,01,-,-,-,-,,-,,,,0.019,15,,E,0.4,,
21213020,2025/09/01,02,0.001,0,0.004,0.004,,0.033,,,,0.022,15,,E,0.7,,
21213020,2025/09/01,03,0,0,0.004,0.004,,0.033,,,,0.024,16,,ENE,0.4,,
21213020,2025/09/01,04,0,0,0.004,0.004,,0.028,,,,0.022,18,,NE,0.6,,
21213020,2025/09/01,05,0,0,0.005,0.005,,0.025,,,,0.025,17,,N,0.8,,
21213020,2025/09/01,06,0,0,0.005,0.005,,0.023,,,,0.026,20,,NE,1.1,,
21213020,2025/09/01,07,0,0.001,0.005,0.006,,0.023,,,,0.025,17,,NE,1.4,,
21213020,2025/09/01,08,0.002,0.001,0.005,0.006,,0.030,,,,0.026,18,,NNE,1.4,,
21213020,2025/09/01,09,0.001,0.001,0.003,0.004,,0.038,,,,0.017,17,,ESE,1.0,,
21213020,2025/09/01,10,0.001,0.001,0.003,0.004,,0.041,,,,0.019,14,,NNE,1.5,,
21213020,2025/09/01,11,0.001,0.001,0.003,0.004,,0.050,,,,0.020,13,,N,0.6,,
21213020,2025/09/01,12,0.001,0,0.002,0.002,,0.054,,,,0.021,14,,ENE,1.9,,
21213020,2025/09/01,13,0.001,0,0.003,0.003,,0.056,,,,0.013,12,,SSE,1.5,,
21213020,2025/09/01,14,0.001,0,0.003,0.003,,0.064,,,,0.016,11,,SW,1.8,,
21213020,2025/09/01,15,0.001,0,0.003,0.003,,0.070,,,,0.016,10,,SW,1.4,,
21213020,2025/09/01,16,0.001,0,0.003,0.003,,0.075,,,,0.018,13,,S,1.3,,
21213020,2025/09/01,17,0.002,0,0.008,0.008,,0.074,,,,0.026,18,,S,4.3,,
21213020,2025/09/01,18,0.002,0,0.010,0.010,,0.054,,,,0.015,12,,S,3.3,,
21213020,2025/09/01,19,0.002,0,0.008,0.008,,0.029,,,,0.010,9,,SE,2.7,,
21213020,2025/09/01,20,0,0.001,0.005,0.006,,0.019,,,,0.016,4,,SE,1.9,,
21213020,2025/09/01,21,0,0.001,0.006,0.007,,0.014,,,,0.020,5,,ESE,1.6,,
21213020,2025/09/01,22,0,0,0.003,0.003,,0.013,,,,0.006,3,,ESE,1.9,,
21213020,2025/09/01,23,0,0,0.003,0.003,,0.011,,,,0.005,1,,E,1.2,,
21213020,2025/09/01,24,0,0,0.002,0.002,,0.010,,,,-0.002,1,,E,1.0,,
21213020,2025/09/02,01,0,0,0.002,0.002,,0.009,,,,0.010,3,,NE,0.7,,
21213020,2025/09/02,02,0,0,0.002,0.002,,0.007,,,,0.005,2,,NE,1.2,,
21213020,2025/09/02,03,0,0,0.003,0.003,,0.007,,,,0,3,,E,0.6,,
21213020,2025/09/02,04,0,0,0.003,0.003,,0.008,,,,0.006,3,,NNE,0.5,,
21213020,2025/09/02,05,0.001,0,0.005,0.005,,0.006,,,,0.008,5,,ENE,0.5,,
21213020,2025/09/02,06,0.001,0,0.003,0.003,,0.009,,,,0.005,5,,ESE,1.3,,
21213020,2025/09/02,07,0,0.001,0.003,0.004,,0.009,,,,0.012,5,,NE,0.7,,
21213020,2025/09/02,08,0.001,0.002,0.003,0.005,,0.010,,,,0.004,5,,ENE,1.2,,
21213020,2025/09/02,09,0.001,0.002,0.003,0.005,,0.013,,,,0.009,5,,NNE,1.0,,
21213020,2025/09/02,10,0.001,0.001,0.002,0.003,,0.019,,,,-,-,,NE,1.0,,
21213020,2025/09/02,11,0,0,0.002,0.002,,0.029,,,,-,-,,ESE,1.0,,
21213020,2025/09/02,12,0,0,0.002,0.002,,0.037,,,,0.010,6,,NW,1.2,,
21213020,2025/09/02,13,0,0,0.001,0.001,,0.035,,,,0.004,5,,WNW,1.4,,
21213020,2025/09/02,14,0,0.001,0.002,0.003,,0.037,,,,0.007,5,,WSW,1.2,,
21213020,2025/09/02,15,0,0,0.002,0.002,,0.043,,,,0.014,7,,SSW,1.8,,
21213020,2025/09/02,16,0,0,0.003,0.003,,0.049,,,,0.013,8,,S,2.4,,
21213020,2025/09/02,17,0,0,0.003,0.003,,0.051,,,,0.012,7,,SW,1.4,,
21213020,2025/09/02,18,0.001,0,0.004,0.004,,0.050,,,,0.013,8,,S,3.1,,
21213020,2025/09/02,19,0.001,0,0.006,0.006,,0.037,,,,0.014,9,,SSE,2.7,,
