測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
14214020,2025/09/01,01,,0.004,0.004,0.008,,0.021,,,,0.022,,,CALM,0.3,,
14214020,2025/09/01,02,,0.004,0.005,0.009,,0.015,,,,0.021,,,CALM,0.2,,
14214020,2025/09/01,03,,0.004,0.005,0.009,,0.013,,,,0.021,,,NW,0.6,,
14214020,2025/09/01,04,,0.004,0.005,0.009,,0.011,,,,0.025,,,NW,0.7,,
14214020,2025/09/01,05,,0.004,0.005,0.009,,0.014,,,,0.027,,,NW,0.9,,
14214020,2025/09/01,06,,0.004,0.005,0.009,,0.016,,,,0.027,,,WNW,0.5,,
14214020,2025/09/01,07,,0.006,0.009,0.015,,0.016,,,,0.034,,,SSE,2.5,,
14214020,2025/09/01,08,,0.004,0.003,0.007,,0.039,,,,0.023,,,WSW,2.7,,
14214020,2025/09/01,09,,0.005,0.003,0.008,,0.045,,,,0.031,,,S,3.3,,
14214020,2025/09/01,10,,0.004,0.002,0.006,,0.050,,,,0.024,,,S,5.0,,
14214020,2025/09/01,11,,-,-,-,,0.052,,,,0.026,,,S,4.2,,
14214020,2025/09/01,12,,-,-,-,,0.045,,,,0.021,,,SW,5.0,,
14214020,2025/09/01,13,,0.001,0,0.001,,0.039,,,,0.015,,,S,4.4,,
14214020,2025/09/01,14,,0.001,0.001,0.002,,0.038,,,,0.014,,,S,4.9,,
14214020,2025/09/01,15,,0.001,0.001,0.002,,0.035,,,,0.016,,,SW,4.1,,
14214020,2025/09/01,16,,0.001,0.001,0.002,,0.036,,,,0.014,,,SW,5.2,,
14214020,2025/09/01,17,,0.001,0.001,0.002,,0.034,,,,0.014,,,S,4.6,,
14214020,2025/09/01,18,,0,0.001,0.001,,0.030,,,,0.010,,,SSE,4.2,,
14214020,2025/09/01,19,,0,0.001,0.001,,0.026,,,,0.013,,,WSW,2.8,,
14214020,2025/09/01,20,,0.001,0.001,0.002,,0.025,,,,0.010,,,WSW,4.9,,
14214020,2025/09/01,21,,0,0.001,0.001,,0.019,,,,0.008,,,WSW,4.3,,
14214020,2025/09/01,22,,0,0.001,0.001,,0.019,,,,0.007,,,WSW,4.6,,
14214020,2025/09/01,23,,0,0.001,0.001,,0.019,,,,0.007,,,WSW,4.2,,
14214020,2025/09/01,24,,0,0.001,0.001,,0.020,,,,0.005,,,WSW,4.4,,
14214020,2025/09/02,01,,0,0.001,0.001,,0.021,,,,0.006,,,WSW,3.9,,
14214020,2025/09/02,02,,0,0.001,0.001,,0.020,,,,0.008,,,WSW,3.6,,
