測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
29209010,2025/09/01,01,0.001,0.001,0.009,0.010,,0.021,,,,0.016,16,,,,,
29209010,2025/09/01,02,-,-,-,-,,-,,,,0.021,21,,,,,
29209010,2025/09/01,03,0.001,0.001,0.007,0.008,,0.021,,,,0.022,19,,,,,
29209010,2025/09/01,04,0.001,0.002,0.009,0.011,,0.014,,,,0.022,18,,,,,
29209010,2025/09/01,05,0.001,0,0.007,0.007,,0.013,,,,0.024,16,,,,,
29209010,2025/09/01,06,0.001,0.001,0.007,0.008,,0.011,,,,0.020,14,,,,,
29209010,2025/09/01,07,0.001,0.004,0.008,0.012,,0.012,,,,0.022,20,,,,,
29209010,2025/09/01,08,0.001,0.003,0.006,0.009,,0.015,,,,0.020,19,,,,,
29209010,2025/09/01,09,0.001,0.004,0.005,0.009,,0.017,,,,0.011,9,,,,,
29209010,2025/09/01,10,0.001,0.001,0.004,0.005,,0.027,,,,0.010,8,,,,,
29209010,2025/09/01,11,0.001,0.001,0.004,0.005,,0.032,,,,0.008,6,,,,,
29209010,2025/09/01,12,0.001,0.001,0.004,0.005,,0.044,,,,0.009,11,,,,,
29209010,2025/09/01,13,0.001,0.001,0.006,0.007,,0.056,,,,0.008,7,,,,,
29209010,2025/09/01,14,0.001,0.001,0.007,0.008,,0.052,,,,0.015,7,,,,,
29209010,2025/09/01,15,0.001,0.001,0.005,0.006,,0.039,,,,0.009,4,,,,,
29209010,2025/09/01,16,0.001,0.002,0.004,0.006,,0.025,,,,0.005,3,,,,,
29209010,2025/09/01,17,0.001,0.002,0.005,0.007,,0.021,,,,0.009,5,,,,,
29209010,2025/09/01,18,0.001,0.001,0.006,0.007,,0.018,,,,0.006,0,,,,,
29209010,2025/09/01,19,0.001,0.001,0.007,0.008,,0.015,,,,0.008,3,,,,,
29209010,2025/09/01,20,0.001,0.001,0.008,0.009,,0.012,,,,0.006,3,,,,,
29209010,2025/09/01,21,0.001,0.001,0.008,0.009,,0.010,,,,0.007,7,,,,,
29209010,2025/09/01,22,0.002,0,0.010,0.010,,0.008,,,,0.010,1,,,,,
29209010,2025/09/01,23,0.001,0,0.010,0.010,,0.007,,,,0.008,7,,,,,
29209010,2025/09/01,24,0.001,0.001,0.010,0.011,,0.005,,,,0.007,6,,,,,
29209010,2025/09/02,01,0.001,0.001,0.009,0.010,,0.004,,,,0.005,2,,,,,
29209010,2025/09/02,02,0.001,0.001,0.009,0.010,,0.004,,,,0.004,2,,,,,
29209010,2025/09/02,03,0.001,0.001,0.007,0.008,,0.004,,,,0.005,3,,,,,
29209010,2025/09/02,04,0.001,0.001,0.005,0.006,,0.006,,,,0.004,3,,,,,
29209010,2025/09/02,05,0.001,0.001,0.005,0.006,,0.005,,,,0.005,0,,,,,
29209010,2025/09/02,06,0.001,0.001,0.005,0.006,,0.005,,,,0.006,2,,,,,
29209010,2025/09/02,07,0.001,0.003,0.005,0.008,,0.007,,,,0.009,3,,,,,
