測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
38202100,2025/09/01,01,,,,,,,,,,,5,,,,,
38202100,2025/09/01,02,,,,,,,,,,,3,,,,,
38202100,2025/09/01,03,,,,,,,,,,,4,,,,,
38202100,2025/09/01,04,,,,,,,,,,,4,,,,,
38202100,2025/09/01,05,,,,,,,,,,,5,,,,,
38202100,2025/09/01,06,,,,,,,,,,,6,,,,,
38202100,2025/09/01,07,,,,,,,,,,,4,,,,,
38202100,2025/09/01,08,,,,,,,,,,,5,,,,,
38202100,2025/09/01,09,,,,,,,,,,,4,,,,,
38202100,2025/09/01,10,,,,,,,,,,,6,,,,,
38202100,2025/09/01,11,,,,,,,,,,,8,,,,,
38202100,2025/09/01,12,,,,,,,,,,,10,,,,,
38202100,2025/09/01,13,,,,,,,,,,,8,,,,,
38202100,2025/09/01,14,,,,,,,,,,,6,,,,,
38202100,2025/09/01,15,,,,,,,,,,,10,,,,,
38202100,2025/09/01,16,,,,,,,,,,,6,,,,,
38202100,2025/09/01,17,,,,,,,,,,,8,,,,,
38202100,2025/09/01,18,,,,,,,,,,,6,,,,,
38202100,2025/09/01,19,,,,,,,,,,,4,,,,,
38202100,2025/09/01,20,,,,,,,,,,,3,,,,,
38202100,2025/09/01,21,,,,,,,,,,,4,,,,,
38202100,2025/09/01,22,,,,,,,,,,,5,,,,,
38202100,2025/09/01,23,,,,,,,,,,,4,,,,,
38202100,2025/09/01,24,,,,,,,,,,,4,,,,,
38202100,2025/09/02,01,,,,,,,,,,,5,,,,,
38202100,2025/09/02,02,,,,,,,,,,,5,,,,,
38202100,2025/09/02,03,,,,,,,,,,,4,,,,,
38202100,2025/09/02,04,,,,,,,,,,,5,,,,,
38202100,2025/09/02,05,,,,,,,,,,,3,,,,,
38202100,2025/09/02,06,,,,,,,,,,,3,,,,,
38202100,2025/09/02,07,,,,,,,,,,,3,,,,,
38202100,2025/09/02,08,,,,,,,,,,,3,,,,,
38202100,2025/09/02,09,,,,,,,,,,,6,,,,,
38202100,2025/09/02,10,,,,,,,,,,,6,,,,,
38202100,2025/09/02,11,,,,,,,,,,,5,,,,,
38202100,2025/09/02,12,,,,,,,,,,,6,,,,,
38202100,2025/09/02,13,,,,,,,,,,,4,,,,,
38202100,2025/09/02,14,,,,,,,,,,,5,,,,,
38202100,2025/09/02,15,,,,,,,,,,,4,,,,,
38202100,2025/09/02,16,,,,,,,,,,,10,,,,,
38202100,2025/09/02,17,,,,,,,,,,,14,,,,,
38202100,2025/09/02,18,,,,,,,,,,,14,,,,,
38202100,2025/09/02,19,,,,,,,,,,,12,,,,,
38202100,2025/09/02,20,,,,,,,,,,,14,,,,,
38202100,2025/09/02,21,,,,,,,,,,,14,,,,,
38202100,2025/09/02,22,,,,,,,,,,,10,,,,,
38202100,2025/09/02,23,,,,,,,,,,,11,,,,,
38202100,2025/09/02,24,,,,,,,,,,,8,,,,,
38202100,2025/09/03,01,,,,,,,,,,,6,,,,,
38202100,2025/09/03,02,,,,,,,,,,,4,,,,,
38202100,2025/09/03,03,,,,,,,,,,,5,,,,,
38202100,2025/09/03,04,,,,,,,,,,,6,,,,,
38202100,2025/09/03,05,,,,,,,,,,,8,,,,,
38202100,2025/09/03,06,,,,,,,,,,,7,,,,,
38202100,2025/09/03,07,,,,,,,,,,,8,,,,,
38202100,2025/09/03,08,,,,,,,,,,,4,,,,,
38202100,2025/09/03,09,,,,,,,,,,,8,,,,,
38202100,2025/09/03,10,,,,,,,,,,,9,,,,,
38202100,2025/09/03,11,,,,,,,,,,,13,,,,,
38202100,2025/09/03,12,,,,,,,,,,,15,,,,,
38202100,2025/09/03,13,,,,,,,,,,,-,,,,,
38202100,2025/09/03,14,,,,,,,,,,,19,,,,,
38202100,2025/09/03,15,,,,,,,,,,,13,,,,,
38202100,2025/09/03,16,,,,,,,,,,,15,,,,,
38202100,2025/09/03,17,,,,,,,,,,,16,,,,,
38202100,2025/09/03,18,,,,,,,,,,,15,,,,,
38202100,2025/09/03,19,,,,,,,,,,,17,,,,,
38202100,2025/09/03,20,,,,,,,,,,,17,,,,,
38202100,2025/09/03,21,,,,,,,,,,,16,,,,,
