測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
20202050,2025/09/01,01,0,0,0.003,0.003,,0.017,0.08,2.02,2.10,0.015,9,,SSW,1.4,,
20202050,2025/09/01,02,0,-,-,-,,0.017,0.09,2.09,2.18,0.013,10,,CALM,0.3,,
20202050,2025/09/01,03,0,0,0.004,0.004,,0.019,0.09,2.06,2.15,0.017,10,,SSE,1.3,,
20202050,2025/09/01,04,0,0,0.005,0.005,,0.016,0.09,2.08,2.17,0.017,10,,NNW,1.2,,
20202050,2025/09/01,05,0,0,0.004,0.004,,0.016,0.08,2.14,2.22,0.015,9,,N,0.7,,
20202050,2025/09/01,06,0,0,0.005,0.005,,0.017,0.08,2.11,2.19,0.014,9,,NNW,0.9,,
20202050,2025/09/01,07,0,0.001,0.005,0.006,,0.019,0.08,2.04,2.12,0.017,9,,N,0.9,,
20202050,2025/09/01,08,0,0.001,0.006,0.007,,0.028,0.13,2.00,2.13,0.018,16,,SE,7.4,,
20202050,2025/09/01,09,0,0.001,0.003,0.004,,0.043,0.12,1.95,2.07,0.021,19,,SE,6.6,,
20202050,2025/09/01,10,0.001,0.001,0.004,0.005,,0.043,0.09,1.95,2.04,0.019,16,,SE,8.1,,
20202050,2025/09/01,11,0.001,0.001,0.003,0.004,,0.043,0.09,1.95,2.04,0.019,16,,SE,6.8,,
20202050,2025/09/01,12,0.001,0.001,0.003,0.004,,0.044,0.12,1.94,2.06,0.018,13,,SE,6.9,,
20202050,2025/09/01,13,0.001,0.001,0.005,0.006,,0.043,0.12,1.95,2.07,0.017,13,,SSE,7.0,,
20202050,2025/09/01,14,0.001,0.001,0.004,0.005,,0.041,0.11,1.94,2.05,0.016,14,,SE,6.4,,
20202050,2025/09/01,15,0.001,0.001,0.003,0.004,,0.041,0.11,1.94,2.05,0.016,12,,SE,6.3,,
20202050,2025/09/01,16,0.001,0.001,0.004,0.005,,0.039,0.10,1.94,2.04,0.015,11,,SSE,6.2,,
20202050,2025/09/01,17,0.001,0.001,0.006,0.007,,0.034,0.14,1.94,2.08,0.016,6,,SSE,6.6,,
20202050,2025/09/01,18,0,0,0.003,0.003,,0.033,0.19,1.94,2.13,0.014,16,,SSE,6.9,,
20202050,2025/09/01,19,0,0,0.003,0.003,,0.033,0.17,1.93,2.10,0.015,7,,SSE,5.7,,
20202050,2025/09/01,20,0,0,0.004,0.004,,0.032,0.11,1.93,2.04,0.013,10,,SSE,4.1,,
20202050,2025/09/01,21,0,0,0.005,0.005,,0.028,0.13,1.95,2.08,0.013,9,,SSW,2.9,,
20202050,2025/09/01,22,0,0,0.006,0.006,,0.024,0.14,1.98,2.12,0.016,10,,SSW,4.0,,
20202050,2025/09/01,23,0,0,0.005,0.005,,0.025,0.13,1.99,2.12,0.014,8,,SE,6.7,,
20202050,2025/09/01,24,0,0,0.003,0.003,,0.028,0.09,1.91,2.00,0.012,8,,SSE,5.2,,
20202050,2025/09/02,01,0,0,0.003,0.003,,0.028,0.10,1.90,2.00,0.010,8,,SE,6.7,,
20202050,2025/09/02,02,0,0,0.002,0.002,,0.027,-,-,-,0.011,7,,SE,6.9,,
20202050,2025/09/02,03,0,0,0.002,0.002,,0.026,0.09,1.90,1.99,0.009,6,,SE,7.0,,
20202050,2025/09/02,04,0,0,0.003,0.003,,0.023,0.06,1.91,1.97,0.011,7,,SE,6.8,,
20202050,2025/09/02,05,0,0,0.002,0.002,,0.024,0.06,1.91,1.97,0.008,7,,SE,8.4,,
20202050,2025/09/02,06,0,0,0.003,0.003,,0.020,0.05,1.90,1.95,0.008,4,,SE,5.2,,
