測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
21221010,2025/09/01,01,,,,,,0.030,,,,0.009,10,,CALM,0.2,,
21221010,2025/09/01,02,,,,,,0.026,,,,0.012,11,,WSW,0.6,,
21221010,2025/09/01,03,,,,,,0.024,,,,0.010,9,,SW,0.3,,
21221010,2025/09/01,04,,,,,,0.022,,,,0.017,8,,S,0.5,,
21221010,2025/09/01,05,,,,,,0.028,,,,0.008,9,,SSW,0.7,,
21221010,2025/09/01,06,,,,,,0.016,,,,0.010,10,,N,0.6,,
21221010,2025/09/01,07,,,,,,0.014,,,,0.007,10,,N,0.7,,
21221010,2025/09/01,08,,,,,,0.024,,,,0.018,10,,N,1.1,,
21221010,2025/09/01,09,,,,,,0.032,,,,0.013,10,,SE,0.6,,
21221010,2025/09/01,10,,,,,,0.039,,,,0.003,13,,E,0.8,,
21221010,2025/09/01,11,,,,,,0.053,,,,0.006,13,,ESE,1.1,,
21221010,2025/09/01,12,,,,,,0.062,,,,0.004,14,,NE,1.0,,
21221010,2025/09/01,13,,,,,,0.067,,,,0.004,13,,ESE,1.6,,
21221010,2025/09/01,14,,,,,,0.067,,,,0.003,12,,ESE,0.8,,
21221010,2025/09/01,15,,,,,,0.073,,,,0.014,13,,SSE,2.9,,
21221010,2025/09/01,16,,,,,,0.063,,,,0.013,13,,SSE,4.3,,
21221010,2025/09/01,17,,,,,,0.052,,,,0.007,11,,SSE,3.7,,
21221010,2025/09/01,18,,,,,,0.034,,,,0.038,7,,SSE,3.2,,
21221010,2025/09/01,19,,,,,,0.021,,,,0.015,3,,SSE,2.0,,
21221010,2025/09/01,20,,,,,,0.013,,,,0.023,6,,SSE,2.8,,
21221010,2025/09/01,21,,,,,,0.010,,,,0.012,3,,SSE,1.4,,
21221010,2025/09/01,22,,,,,,0.008,,,,0.001,0,,SSW,0.5,,
21221010,2025/09/01,23,,,,,,0.008,,,,-0.014,1,,W,1.5,,
21221010,2025/09/01,24,,,,,,0.006,,,,0,3,,SW,0.3,,
21221010,2025/09/02,01,,,,,,-,,,,0.001,1,,NNW,0.6,,
21221010,2025/09/02,02,,,,,,0.002,,,,0.006,1,,WNW,0.6,,
21221010,2025/09/02,03,,,,,,0.002,,,,0.004,2,,ENE,0.5,,
21221010,2025/09/02,04,,,,,,0.003,,,,0.010,3,,NNW,0.5,,
21221010,2025/09/02,05,,,,,,0.002,,,,0.001,1,,NNW,0.5,,
21221010,2025/09/02,06,,,,,,0.001,,,,0.005,3,,NW,0.5,,
21221010,2025/09/02,07,,,,,,0.003,,,,0.001,4,,N,1.3,,
21221010,2025/09/02,08,,,,,,0.007,,,,0.002,4,,NNE,1.6,,
21221010,2025/09/02,09,,,,,,0.012,,,,0.007,3,,NE,1.7,,
21221010,2025/09/02,10,,,,,,0.022,,,,0,6,,NE,1.1,,
21221010,2025/09/02,11,,,,,,0.034,,,,-0.002,5,,SE,0.9,,
21221010,2025/09/02,12,,,,,,0.044,,,,-0.004,6,,WNW,0.7,,
21221010,2025/09/02,13,,,,,,0.050,,,,0.002,6,,NNE,0.8,,
21221010,2025/09/02,14,,,,,,0.058,,,,0.005,6,,ESE,0.4,,
21221010,2025/09/02,15,,,,,,0.070,,,,0.004,8,,SSE,1.9,,
21221010,2025/09/02,16,,,,,,0.068,,,,0.010,10,,SSE,4.0,,
21221010,2025/09/02,17,,,,,,0.047,,,,0.004,5,,S,2.9,,
21221010,2025/09/02,18,,,,,,0.034,,,,0.014,5,,S,1.9,,
21221010,2025/09/02,19,,,,,,0.026,,,,0.006,6,,SSE,2.3,,
21221010,2025/09/02,20,,,,,,0.013,,,,0.030,7,,SE,2.5,,
21221010,2025/09/02,21,,,,,,0.008,,,,0.006,6,,SE,1.3,,
21221010,2025/09/02,22,,,,,,0.009,,,,0.011,4,,NNW,0.9,,
21221010,2025/09/02,23,,,,,,0.007,,,,0.009,3,,NW,0.4,,
21221010,2025/09/02,24,,,,,,0.009,,,,-0.018,4,,CALM,0.2,,
21221010,2025/09/03,01,,,,,,0.008,,,,-0.005,6,,SSE,0.6,,
21221010,2025/09/03,02,,,,,,0.010,,,,0.011,5,,NNW,1.0,,
21221010,2025/09/03,03,,,,,,0.012,,,,0.001,4,,NW,0.7,,
21221010,2025/09/03,04,,,,,,0.009,,,,0.006,3,,E,0.3,,
21221010,2025/09/03,05,,,,,,0.006,,,,0.004,4,,S,0.3,,
21221010,2025/09/03,06,,,,,,0.006,,,,0.005,6,,NNW,0.6,,
21221010,2025/09/03,07,,,,,,0.007,,,,0.001,5,,NNW,1.3,,
21221010,2025/09/03,08,,,,,,0.016,,,,0.006,6,,E,1.1,,
21221010,2025/09/03,09,,,,,,0.024,,,,0.009,7,,NE,1.9,,
21221010,2025/09/03,10,,,,,,0.036,,,,-0.013,7,,NNE,1.6,,
21221010,2025/09/03,11,,,,,,0.044,,,,0.009,8,,SE,0.9,,
21221010,2025/09/03,12,,,,,,0.051,,,,0.005,8,,ENE,1.2,,
21221010,2025/09/03,13,,,,,,0.055,,,,0.003,10,,NE,0.7,,
21221010,2025/09/03,14,,,,,,0.058,,,,0.009,10,,SE,1.9,,
21221010,2025/09/03,15,,,,,,0.083,,,,0.013,13,,SSE,4.1,,
21221010,2025/09/03,16,,,,,,0.083,,,,0.013,12,,SSE,4.3,,
21221010,2025/09/03,17,,,,,,0.058,,,,0.001,9,,S,3.4,,
