測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
12201010,2025/09/01,01,0,0,0.002,0.002,,0.024,0.04,1.92,1.96,0.025,-,,SE,1.5,28.5,93.0
12201010,2025/09/01,02,-,-,-,-,,-,-,-,-,0.019,-,,SSE,1.1,27.9,94.0
12201010,2025/09/01,03,0,0.001,0.004,0.005,,0.014,0.05,2.05,2.10,0.026,-,,S,0.9,27.8,96.0
12201010,2025/09/01,04,0,0.001,0.005,0.006,,0.009,0.06,2.02,2.08,0.022,-,,SE,0.7,27.5,96.0
12201010,2025/09/01,05,0.001,0.001,0.005,0.006,,0.015,0.08,2.00,2.08,0,-,,SSW,1.7,28.0,96.0
12201010,2025/09/01,06,0.001,0.001,0.006,0.007,,0.021,0.10,1.92,2.02,0.031,-,,SSW,1.9,28.3,95.0
12201010,2025/09/01,07,0.002,0.001,0.008,0.009,,0.033,0.17,1.92,2.09,0.012,-,,SSW,3.3,30.3,86.0
12201010,2025/09/01,08,0.003,0.001,0.007,0.008,,0.045,0.12,1.91,2.03,0.044,-,,SSW,3.6,31.9,78.0
12201010,2025/09/01,09,0.005,0.001,0.008,0.009,,0.050,0.06,1.99,2.05,0.041,-,,SW,4.6,33.4,70.0
12201010,2025/09/01,10,0.002,0.001,0.003,0.004,,0.062,0.06,1.96,2.02,0,-,,SSW,5.8,35.1,59.0
12201010,2025/09/01,11,0.001,0.001,0.003,0.004,,0.060,0.04,1.93,1.97,0.017,-,,SW,5.0,35.9,55.0
12201010,2025/09/01,12,0.001,0,0.002,0.002,,0.059,0.04,1.93,1.97,0.024,-,,SW,6.1,36.8,49.0
12201010,2025/09/01,13,0.001,0.001,0.002,0.003,,0.054,0.04,1.93,1.97,0.021,-,,SW,5.1,38.1,49.0
12201010,2025/09/01,14,0.001,0.001,0.002,0.003,,0.049,0.03,1.92,1.95,0.025,-,,SW,5.9,38.1,52.0
12201010,2025/09/01,15,0.002,0.001,0.003,0.004,,0.045,0.03,1.93,1.96,0.023,-,,SW,5.4,38.0,55.0
12201010,2025/09/01,16,0.003,0.001,0.005,0.006,,0.036,0.04,1.93,1.97,0.013,-,,SW,5.8,36.0,60.0
12201010,2025/09/01,17,0.002,0.001,0.005,0.006,,0.030,0.05,1.93,1.98,0.015,-,,SW,6.6,32.6,66.0
12201010,2025/09/01,18,0.002,0.001,0.004,0.005,,0.026,0.04,1.92,1.96,0.009,-,,SW,6.3,31.7,70.0
12201010,2025/09/01,19,0.001,0.001,0.004,0.005,,0.024,0.04,1.90,1.94,0.004,-,,SSW,4.1,31.2,71.0
12201010,2025/09/01,20,0.003,0,0.006,0.006,,0.018,0.09,1.90,1.99,0.017,-,,SSW,6.2,30.3,78.0
12201010,2025/09/01,21,0.003,0,0.005,0.005,,0.015,0.10,1.89,1.99,0.012,-,,SSW,6.0,29.8,82.0
12201010,2025/09/01,22,0.001,0,0.003,0.003,,0.014,0.07,1.89,1.96,0.020,-,,SSW,7.4,29.7,86.0
12201010,2025/09/01,23,0.001,0,0.002,0.002,,0.014,0.03,1.89,1.92,0.003,-,,SSW,6.2,29.4,85.0
12201010,2025/09/01,24,0.001,0,0.004,0.004,,0.013,0.03,1.89,1.92,0.011,-,,SSW,5.4,29.2,87.0
12201010,2025/09/02,01,0.001,0,0.003,0.003,,0.012,0.02,1.89,1.91,0.007,-,,SSW,4.2,29.1,87.0
12201010,2025/09/02,02,0.001,0,0.004,0.004,,0.012,0.02,1.89,1.91,0.015,-,,SSW,6.5,28.9,89.0
12201010,2025/09/02,03,0.004,0.001,0.011,0.012,,0.004,0.02,1.91,1.93,0.004,-,,SSW,5.1,28.8,88.0
12201010,2025/09/02,04,0.002,0,0.006,0.006,,0.009,0.03,1.93,1.96,0.007,-,,SSW,5.2,28.8,85.0
12201010,2025/09/02,05,0.001,0.001,0.005,0.006,,0.010,0.03,1.92,1.95,0.012,-,,SSW,4.9,28.9,86.0
12201010,2025/09/02,06,0.002,0.001,0.007,0.008,,0.008,0.04,1.93,1.97,0.005,-,,SW,5.2,29.0,84.0
12201010,2025/09/02,07,0.002,0.006,0.006,0.012,,0.008,0.04,1.93,1.97,0.014,-,,SW,5.5,31.2,81.0
12201010,2025/09/02,08,0.002,0.005,0.005,0.010,,0.011,0.03,1.92,1.95,0,-,,SW,5.9,33.6,70.0
12201010,2025/09/02,09,-,0.002,0.002,0.004,,0.016,-,-,-,0.003,-,,SW,5.4,34.9,60.0
12201010,2025/09/02,10,-,-,-,-,,0.020,-,-,-,-,-,,SW,5.1,35.7,59.0
12201010,2025/09/02,11,-,-,-,-,,0.024,0.03,1.89,1.92,0.005,-,,SW,7.2,35.8,56.0
12201010,2025/09/02,12,0.002,-,-,-,,0.027,0.03,1.90,1.93,0.007,-,,SW,6.4,36.6,54.0
12201010,2025/09/02,13,0.002,0.006,0.003,0.009,,0.027,0.03,1.91,1.94,0.014,-,,SW,5.4,37.7,54.0
12201010,2025/09/02,14,0.004,0.005,0.002,0.007,,0.025,0.03,1.92,1.95,0.004,-,,SW,6.6,37.0,56.0
12201010,2025/09/02,15,0.004,0.004,0.002,0.006,,0.023,0.03,1.92,1.95,0.016,-,,SW,7.0,36.0,63.0
12201010,2025/09/02,16,0.003,0.003,0.001,0.004,,0.024,0.03,1.91,1.94,0.009,-,,SW,7.1,34.9,64.0
12201010,2025/09/02,17,0.001,0.002,0.001,0.003,,0.020,0.03,1.90,1.93,0.013,-,,SW,7.0,32.2,69.0
12201010,2025/09/02,18,0,0.001,0.002,0.003,,0.017,0.03,1.90,1.93,0.016,-,,SSW,6.1,31.2,76.0
12201010,2025/09/02,19,0.001,0.001,0.002,0.003,,0.013,0.03,1.89,1.92,0.026,-,,SSW,6.2,30.2,84.0
12201010,2025/09/02,20,0.002,0.002,0.003,0.005,,0.008,0.03,1.89,1.92,0.012,-,,SSW,5.4,29.8,86.0
12201010,2025/09/02,21,0.002,0.002,0.003,0.005,,0.006,0.04,1.89,1.93,0.019,-,,SSW,5.3,29.8,87.0
12201010,2025/09/02,22,0.004,0.002,0.003,0.005,,0.003,0.03,1.91,1.94,0.005,-,,SSW,4.5,29.7,84.0
12201010,2025/09/02,23,0.002,0.001,0.004,0.005,,0.005,0.03,1.91,1.94,0.009,-,,SW,4.6,29.8,83.0
12201010,2025/09/02,24,0.001,0.001,0.003,0.004,,0.007,0.03,1.90,1.93,0.006,-,,SW,2.9,29.7,83.0
12201010,2025/09/03,01,0.001,0.001,0.003,0.004,,0.009,0.04,1.92,1.96,0.013,-,,S,1.6,29.4,84.0
12201010,2025/09/03,02,0.001,0.001,0.003,0.004,,0.009,0.05,1.92,1.97,0,-,,NW,2.3,28.6,78.0
12201010,2025/09/03,03,0,0.001,0.002,0.003,,0.028,0.10,1.99,2.09,0.008,-,,WNW,2.4,27.9,76.0
12201010,2025/09/03,04,0,0.001,0.002,0.003,,0.030,0.12,2.01,2.13,0.008,-,,W,1.6,27.7,73.0
12201010,2025/09/03,05,0,0.002,0.002,0.004,,0.022,0.11,2.02,2.13,0.018,-,,SE,0.9,26.4,83.0
12201010,2025/09/03,06,0,0.007,0.001,0.008,,0.010,0.11,2.06,2.17,0.024,-,,SW,2.0,27.9,90.0
12201010,2025/09/03,07,0,0.003,0.002,0.005,,0.012,0.07,1.96,2.03,0.016,-,,SW,4.7,31.4,80.0
12201010,2025/09/03,08,0.001,0.005,0.001,0.006,,0.012,0.03,1.90,1.93,0.019,-,,SSW,3.8,33.7,72.0
12201010,2025/09/03,09,0.001,0.004,0.001,0.005,,0.017,0.04,1.91,1.95,0.004,-,,SW,2.6,35.4,60.0
12201010,2025/09/03,10,0.001,0.004,0.001,0.005,,0.023,0.09,1.93,2.02,0.011,-,,S,2.2,36.1,56.0
