測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
44201070,2025/09/01,01,0,0,0.002,0.002,0.1,0.007,0.07,1.94,2.01,0.010,,,,,,
44201070,2025/09/01,02,0,0,0.001,0.001,0.1,0.008,-,-,-,0.010,,,,,,
44201070,2025/09/01,03,0,0,0.001,0.001,0.1,0.007,0.11,1.94,2.05,0.009,,,,,,
44201070,2025/09/01,04,0,0,0.001,0.001,0.1,0.005,0.10,1.94,2.04,0.010,,,,,,
44201070,2025/09/01,05,0,0,0.002,0.002,0.1,0.004,0.09,1.95,2.04,0.008,,,,,,
44201070,2025/09/01,06,0.001,0.001,0.002,0.003,0.1,0.003,0.12,1.97,2.09,0.016,,,,,,
44201070,2025/09/01,07,0.001,0.003,0.002,0.005,0.1,0.004,0.11,2.00,2.11,0.024,,,,,,
44201070,2025/09/01,08,0.001,0.003,0.002,0.005,0.1,0.006,0.10,1.98,2.08,0.017,,,,,,
44201070,2025/09/01,09,0.001,0.005,0.001,0.006,0.1,0.008,0.12,1.97,2.09,0.012,,,,,,
44201070,2025/09/01,10,0.002,0.004,0.008,0.012,0.1,0.017,0.44,1.92,2.36,0.038,,,,,,
44201070,2025/09/01,11,0.002,0.006,0.007,0.013,0.1,0.019,0.45,1.92,2.37,,,,,,,
44201070,2025/09/01,12,0.001,0.002,0.004,0.006,0.1,0.027,0.17,1.89,2.06,0.006,,,,,,
44201070,2025/09/01,13,0.001,0.001,0.003,0.004,0.1,0.030,0.08,1.88,1.96,0.016,,,,,,
44201070,2025/09/01,14,0.001,0.001,0.004,0.005,0.1,0.027,0.09,1.87,1.96,0.011,,,,,,
44201070,2025/09/01,15,0.001,0.003,0.005,0.008,0.1,0.022,0.21,1.87,2.08,0.012,,,,,,
44201070,2025/09/01,16,0.001,0.002,0.005,0.007,0.1,0.020,0.18,1.89,2.07,0.006,,,,,,
44201070,2025/09/01,17,0.001,0.001,0.003,0.004,0.1,0.019,0.14,1.89,2.03,0.008,,,,,,
44201070,2025/09/01,18,0.001,0,0.001,0.001,0.1,0.016,0.06,1.88,1.94,0.010,,,,,,
44201070,2025/09/01,19,0,0,0.002,0.002,0.1,0.016,0.06,1.88,1.94,0.011,,,,,,
44201070,2025/09/01,20,0,0.001,0.001,0.002,0.1,0.015,0.09,1.90,1.99,0.003,,,,,,
44201070,2025/09/01,21,0,0,0,0,0.1,0.013,0.07,1.91,1.98,0.006,,,,,,
44201070,2025/09/01,22,0,0,0.001,0.001,0.1,0.012,0.07,1.91,1.98,0.009,,,,,,
44201070,2025/09/01,23,0,0,0.001,0.001,0.1,0.011,0.09,1.93,2.02,0.006,,,,,,
44201070,2025/09/01,24,0,0,0.001,0.001,0.1,0.011,0.07,1.92,1.99,0.010,,,,,,
44201070,2025/09/02,01,0,0,0.001,0.001,0.1,0.010,0.09,1.93,2.02,0.007,,,,,,
44201070,2025/09/02,02,0,0,0.002,0.002,0.1,0.009,0.06,1.91,1.97,0.006,,,,,,
44201070,2025/09/02,03,0,0,0.002,0.002,0.1,0.008,0.04,1.93,1.97,0.006,,,,,,
44201070,2025/09/02,04,0,0,0.001,0.001,0.1,0.007,0.07,1.96,2.03,0.012,,,,,,
