測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
10201070,2025/09/01,01,,,,,,0.027,,,,,,,,,,
10201070,2025/09/01,02,,,,,,0.026,,,,,,,,,,
10201070,2025/09/01,03,,,,,,0.021,,,,,,,,,,
10201070,2025/09/01,04,,,,,,0.021,,,,,,,,,,
10201070,2025/09/01,05,,,,,,0.018,,,,,,,,,,
10201070,2025/09/01,06,,,,,,0.014,,,,,,,,,,
10201070,2025/09/01,07,,,,,,0.016,,,,,,,,,,
10201070,2025/09/01,08,,,,,,0.021,,,,,,,,,,
10201070,2025/09/01,09,,,,,,0.031,,,,,,,,,,
10201070,2025/09/01,10,,,,,,0.047,,,,,,,,,,
10201070,2025/09/01,11,,,,,,0.056,,,,,,,,,,
10201070,2025/09/01,12,,,,,,0.062,,,,,,,,,,
10201070,2025/09/01,13,,,,,,0.065,,,,,,,,,,
10201070,2025/09/01,14,,,,,,0.070,,,,,,,,,,
10201070,2025/09/01,15,,,,,,0.077,,,,,,,,,,
10201070,2025/09/01,16,,,,,,0.080,,,,,,,,,,
10201070,2025/09/01,17,,,,,,0.079,,,,,,,,,,
10201070,2025/09/01,18,,,,,,0.070,,,,,,,,,,
10201070,2025/09/01,19,,,,,,0.061,,,,,,,,,,
10201070,2025/09/01,20,,,,,,0.037,,,,,,,,,,
10201070,2025/09/01,21,,,,,,0.030,,,,,,,,,,
10201070,2025/09/01,22,,,,,,0.026,,,,,,,,,,
10201070,2025/09/01,23,,,,,,0.020,,,,,,,,,,
10201070,2025/09/01,24,,,,,,0.021,,,,,,,,,,
10201070,2025/09/02,01,,,,,,0.021,,,,,,,,,,
10201070,2025/09/02,02,,,,,,0.021,,,,,,,,,,
10201070,2025/09/02,03,,,,,,0.020,,,,,,,,,,
10201070,2025/09/02,04,,,,,,0.020,,,,,,,,,,
10201070,2025/09/02,05,,,,,,0.011,,,,,,,,,,
10201070,2025/09/02,06,,,,,,0.008,,,,,,,,,,
10201070,2025/09/02,07,,,,,,0.011,,,,,,,,,,
10201070,2025/09/02,08,,,,,,0.020,,,,,,,,,,
10201070,2025/09/02,09,,,,,,0.032,,,,,,,,,,
10201070,2025/09/02,10,,,,,,0.050,,,,,,,,,,
10201070,2025/09/02,11,,,,,,0.060,,,,,,,,,,
10201070,2025/09/02,12,,,,,,0.060,,,,,,,,,,
10201070,2025/09/02,13,,,,,,0.064,,,,,,,,,,
10201070,2025/09/02,14,,,,,,0.069,,,,,,,,,,
10201070,2025/09/02,15,,,,,,0.075,,,,,,,,,,
10201070,2025/09/02,16,,,,,,0.071,,,,,,,,,,
10201070,2025/09/02,17,,,,,,0.065,,,,,,,,,,
10201070,2025/09/02,18,,,,,,0.060,,,,,,,,,,
10201070,2025/09/02,19,,,,,,0.041,,,,,,,,,,
10201070,2025/09/02,20,,,,,,0.038,,,,,,,,,,
10201070,2025/09/02,21,,,,,,0.033,,,,,,,,,,
10201070,2025/09/02,22,,,,,,0.023,,,,,,,,,,
10201070,2025/09/02,23,,,,,,0.020,,,,,,,,,,
10201070,2025/09/02,24,,,,,,0.016,,,,,,,,,,
10201070,2025/09/03,01,,,,,,0.010,,,,,,,,,,
10201070,2025/09/03,02,,,,,,0.014,,,,,,,,,,
10201070,2025/09/03,03,,,,,,0.011,,,,,,,,,,
10201070,2025/09/03,04,,,,,,0.007,,,,,,,,,,
10201070,2025/09/03,05,,,,,,0.005,,,,,,,,,,
10201070,2025/09/03,06,,,,,,0.007,,,,,,,,,,
10201070,2025/09/03,07,,,,,,0.009,,,,,,,,,,
10201070,2025/09/03,08,,,,,,0.016,,,,,,,,,,
10201070,2025/09/03,09,,,,,,0.018,,,,,,,,,,
10201070,2025/09/03,10,,,,,,0.026,,,,,,,,,,
10201070,2025/09/03,11,,,,,,-,,,,,,,,,,
10201070,2025/09/03,12,,,,,,-,,,,,,,,,,
10201070,2025/09/03,13,,,,,,-,,,,,,,,,,
10201070,2025/09/03,14,,,,,,-,,,,,,,,,,
10201070,2025/09/03,15,,,,,,0.060,,,,,,,,,,
10201070,2025/09/03,16,,,,,,0.057,,,,,,,,,,
10201070,2025/09/03,17,,,,,,0.050,,,,,,,,,,
10201070,2025/09/03,18,,,,,,0.049,,,,,,,,,,
10201070,2025/09/03,19,,,,,,0.031,,,,,,,,,,
10201070,2025/09/03,20,,,,,,0.044,,,,,,,,,,
10201070,2025/09/03,21,,,,,,0.043,,,,,,,,,,
10201070,2025/09/03,22,,,,,,0.030,,,,,,,,,,
10201070,2025/09/03,23,,,,,,0.033,,,,,,,,,,
10201070,2025/09/03,24,,,,,,0.023,,,,,,,,,,
10201070,2025/09/04,01,,,,,,-,,,,,,,,,,
10201070,2025/09/04,02,,,,,,0.020,,,,,,,,,,
10201070,2025/09/04,03,,,,,,0.024,,,,,,,,,,
10201070,2025/09/04,04,,,,,,0.019,,,,,,,,,,
10201070,2025/09/04,05,,,,,,0.019,,,,,,,,,,
10201070,2025/09/04,06,,,,,,0.015,,,,,,,,,,
10201070,2025/09/04,07,,,,,,0.009,,,,,,,,,,
10201070,2025/09/04,08,,,,,,0.016,,,,,,,,,,
10201070,2025/09/04,09,,,,,,0.021,,,,,,,,,,
10201070,2025/09/04,10,,,,,,0.029,,,,,,,,,,
10201070,2025/09/04,11,,,,,,0.037,,,,,,,,,,
10201070,2025/09/04,12,,,,,,0.037,,,,,,,,,,
10201070,2025/09/04,13,,,,,,0.041,,,,,,,,,,
10201070,2025/09/04,14,,,,,,0.044,,,,,,,,,,
10201070,2025/09/04,15,,,,,,0.049,,,,,,,,,,
10201070,2025/09/04,16,,,,,,0.049,,,,,,,,,,
10201070,2025/09/04,17,,,,,,0.047,,,,,,,,,,
10201070,2025/09/04,18,,,,,,0.043,,,,,,,,,,
10201070,2025/09/04,19,,,,,,0.040,,,,,,,,,,
10201070,2025/09/04,20,,,,,,0.032,,,,,,,,,,
10201070,2025/09/04,21,,,,,,0.028,,,,,,,,,,
10201070,2025/09/04,22,,,,,,0.029,,,,,,,,,,
10201070,2025/09/04,23,,,,,,0.031,,,,,,,,,,
10201070,2025/09/04,24,,,,,,0.029,,,,,,,,,,
10201070,2025/09/05,01,,,,,,0.024,,,,,,,,,,
10201070,2025/09/05,02,,,,,,0.017,,,,,,,,,,
10201070,2025/09/05,03,,,,,,0.011,,,,,,,,,,
10201070,2025/09/05,04,,,,,,0.012,,,,,,,,,,
10201070,2025/09/05,05,,,,,,0.012,,,,,,,,,,
10201070,2025/09/05,06,,,,,,0.010,,,,,,,,,,
10201070,2025/09/05,07,,,,,,0.010,,,,,,,,,,
10201070,2025/09/05,08,,,,,,0.014,,,,,,,,,,
10201070,2025/09/05,09,,,,,,0.010,,,,,,,,,,
10201070,2025/09/05,10,,,,,,0.009,,,,,,,,,,
10201070,2025/09/05,11,,,,,,0.010,,,,,,,,,,
10201070,2025/09/05,12,,,,,,0.011,,,,,,,,,,
10201070,2025/09/05,13,,,,,,0.011,,,,,,,,,,
10201070,2025/09/05,14,,,,,,0.011,,,,,,,,,,
10201070,2025/09/05,15,,,,,,0.011,,,,,,,,,,
10201070,2025/09/05,16,,,,,,0.012,,,,,,,,,,
10201070,2025/09/05,17,,,,,,0.015,,,,,,,,,,
10201070,2025/09/05,18,,,,,,0.014,,,,,,,,,,
10201070,2025/09/05,19,,,,,,0.010,,,,,,,,,,
10201070,2025/09/05,20,,,,,,0.012,,,,,,,,,,
10201070,2025/09/05,21,,,,,,0.011,,,,,,,,,,
10201070,2025/09/05,22,,,,,,0.008,,,,,,,,,,
10201070,2025/09/05,23,,,,,,0.017,,,,,,,,,,
10201070,2025/09/05,24,,,,,,0.026,,,,,,,,,,
10201070,2025/09/06,01,,,,,,0.033,,,,,,,,,,
10201070,2025/09/06,02,,,,,,0.037,,,,,,,,,,
10201070,2025/09/06,03,,,,,,0.029,,,,,,,,,,
10201070,2025/09/06,04,,,,,,0.026,,,,,,,,,,
10201070,2025/09/06,05,,,,,,0.025,,,,,,,,,,
10201070,2025/09/06,06,,,,,,0.022,,,,,,,,,,
10201070,2025/09/06,07,,,,,,0.024,,,,,,,,,,
10201070,2025/09/06,08,,,,,,0.029,,,,,,,,,,
10201070,2025/09/06,09,,,,,,0.032,,,,,,,,,,
10201070,2025/09/06,10,,,,,,0.037,,,,,,,,,,
10201070,2025/09/06,11,,,,,,0.040,,,,,,,,,,
10201070,2025/09/06,12,,,,,,0.046,,,,,,,,,,
10201070,2025/09/06,13,,,,,,0.052,,,,,,,,,,
10201070,2025/09/06,14,,,,,,0.057,,,,,,,,,,
10201070,2025/09/06,15,,,,,,0.060,,,,,,,,,,
10201070,2025/09/06,16,,,,,,0.057,,,,,,,,,,
10201070,2025/09/06,17,,,,,,0.056,,,,,,,,,,
10201070,2025/09/06,18,,,,,,0.053,,,,,,,,,,
10201070,2025/09/06,19,,,,,,0.044,,,,,,,,,,
10201070,2025/09/06,20,,,,,,0.039,,,,,,,,,,
10201070,2025/09/06,21,,,,,,0.041,,,,,,,,,,
10201070,2025/09/06,22,,,,,,0.041,,,,,,,,,,
10201070,2025/09/06,23,,,,,,0.038,,,,,,,,,,
10201070,2025/09/06,24,,,,,,0.035,,,,,,,,,,
10201070,2025/09/07,01,,,,,,0.032,,,,,,,,,,
10201070,2025/09/07,02,,,,,,0.028,,,,,,,,,,
10201070,2025/09/07,03,,,,,,0.027,,,,,,,,,,
10201070,2025/09/07,04,,,,,,0.027,,,,,,,,,,
10201070,2025/09/07,05,,,,,,0.022,,,,,,,,,,
10201070,2025/09/07,06,,,,,,0.016,,,,,,,,,,
10201070,2025/09/07,07,,,,,,0.015,,,,,,,,,,
10201070,2025/09/07,08,,,,,,0.022,,,,,,,,,,
10201070,2025/09/07,09,,,,,,0.032,,,,,,,,,,
10201070,2025/09/07,10,,,,,,0.042,,,,,,,,,,
10201070,2025/09/07,11,,,,,,0.046,,,,,,,,,,
10201070,2025/09/07,12,,,,,,0.053,,,,,,,,,,
10201070,2025/09/07,13,,,,,,0.056,,,,,,,,,,
10201070,2025/09/07,14,,,,,,0.059,,,,,,,,,,
10201070,2025/09/07,15,,,,,,0.056,,,,,,,,,,
10201070,2025/09/07,16,,,,,,0.057,,,,,,,,,,
10201070,2025/09/07,17,,,,,,0.058,,,,,,,,,,
10201070,2025/09/07,18,,,,,,0.056,,,,,,,,,,
10201070,2025/09/07,19,,,,,,0.043,,,,,,,,,,
10201070,2025/09/07,20,,,,,,0.037,,,,,,,,,,
10201070,2025/09/07,21,,,,,,0.038,,,,,,,,,,
10201070,2025/09/07,22,,,,,,0.034,,,,,,,,,,
10201070,2025/09/07,23,,,,,,0.030,,,,,,,,,,
10201070,2025/09/07,24,,,,,,0.025,,,,,,,,,,
10201070,2025/09/08,01,,,,,,0.023,,,,,,,,,,
10201070,2025/09/08,02,,,,,,0.023,,,,,,,,,,
10201070,2025/09/08,03,,,,,,0.019,,,,,,,,,,
10201070,2025/09/08,04,,,,,,0.020,,,,,,,,,,
10201070,2025/09/08,05,,,,,,0.016,,,,,,,,,,
10201070,2025/09/08,06,,,,,,0.011,,,,,,,,,,
10201070,2025/09/08,07,,,,,,0.013,,,,,,,,,,
10201070,2025/09/08,08,,,,,,0.021,,,,,,,,,,
10201070,2025/09/08,09,,,,,,0.028,,,,,,,,,,
10201070,2025/09/08,10,,,,,,0.039,,,,,,,,,,
10201070,2025/09/08,11,,,,,,0.052,,,,,,,,,,
10201070,2025/09/08,12,,,,,,0.066,,,,,,,,,,
10201070,2025/09/08,13,,,,,,0.073,,,,,,,,,,
10201070,2025/09/08,14,,,,,,0.077,,,,,,,,,,
10201070,2025/09/08,15,,,,,,0.080,,,,,,,,,,
10201070,2025/09/08,16,,,,,,0.069,,,,,,,,,,
10201070,2025/09/08,17,,,,,,0.051,,,,,,,,,,
10201070,2025/09/08,18,,,,,,0.045,,,,,,,,,,
10201070,2025/09/08,19,,,,,,0.032,,,,,,,,,,
10201070,2025/09/08,20,,,,,,0.032,,,,,,,,,,
10201070,2025/09/08,21,,,,,,0.048,,,,,,,,,,
10201070,2025/09/08,22,,,,,,0.038,,,,,,,,,,
10201070,2025/09/08,23,,,,,,0.029,,,,,,,,,,
10201070,2025/09/08,24,,,,,,0.025,,,,,,,,,,
10201070,2025/09/09,01,,,,,,0.022,,,,,,,,,,
10201070,2025/09/09,02,,,,,,0.020,,,,,,,,,,
10201070,2025/09/09,03,,,,,,0.014,,,,,,,,,,
10201070,2025/09/09,04,,,,,,0.012,,,,,,,,,,
10201070,2025/09/09,05,,,,,,0.012,,,,,,,,,,
10201070,2025/09/09,06,,,,,,0.010,,,,,,,,,,
10201070,2025/09/09,07,,,,,,0.009,,,,,,,,,,
10201070,2025/09/09,08,,,,,,0.016,,,,,,,,,,
10201070,2025/09/09,09,,,,,,0.030,,,,,,,,,,
10201070,2025/09/09,10,,,,,,0.039,,,,,,,,,,
10201070,2025/09/09,11,,,,,,0.046,,,,,,,,,,
10201070,2025/09/09,12,,,,,,0.053,,,,,,,,,,
10201070,2025/09/09,13,,,,,,0.057,,,,,,,,,,
10201070,2025/09/09,14,,,,,,0.059,,,,,,,,,,
10201070,2025/09/09,15,,,,,,0.063,,,,,,,,,,
10201070,2025/09/09,16,,,,,,0.065,,,,,,,,,,
10201070,2025/09/09,17,,,,,,0.065,,,,,,,,,,
10201070,2025/09/09,18,,,,,,0.065,,,,,,,,,,
10201070,2025/09/09,19,,,,,,0.062,,,,,,,,,,
10201070,2025/09/09,20,,,,,,0.051,,,,,,,,,,
10201070,2025/09/09,21,,,,,,0.049,,,,,,,,,,
10201070,2025/09/09,22,,,,,,0.042,,,,,,,,,,
10201070,2025/09/09,23,,,,,,0.037,,,,,,,,,,
10201070,2025/09/09,24,,,,,,0.034,,,,,,,,,,
10201070,2025/09/10,01,,,,,,0.030,,,,,,,,,,
10201070,2025/09/10,02,,,,,,0.026,,,,,,,,,,
10201070,2025/09/10,03,,,,,,0.029,,,,,,,,,,
10201070,2025/09/10,04,,,,,,0.027,,,,,,,,,,
10201070,2025/09/10,05,,,,,,0.024,,,,,,,,,,
10201070,2025/09/10,06,,,,,,0.026,,,,,,,,,,
10201070,2025/09/10,07,,,,,,0.024,,,,,,,,,,
10201070,2025/09/10,08,,,,,,0.026,,,,,,,,,,
10201070,2025/09/10,09,,,,,,0.034,,,,,,,,,,
10201070,2025/09/10,10,,,,,,0.045,,,,,,,,,,
10201070,2025/09/10,11,,,,,,0.056,,,,,,,,,,
10201070,2025/09/10,12,,,,,,0.063,,,,,,,,,,
10201070,2025/09/10,13,,,,,,0.061,,,,,,,,,,
10201070,2025/09/10,14,,,,,,0.059,,,,,,,,,,
10201070,2025/09/10,15,,,,,,0.060,,,,,,,,,,
10201070,2025/09/10,16,,,,,,0.051,,,,,,,,,,
10201070,2025/09/10,17,,,,,,0.047,,,,,,,,,,
10201070,2025/09/10,18,,,,,,0.046,,,,,,,,,,
10201070,2025/09/10,19,,,,,,0.039,,,,,,,,,,
10201070,2025/09/10,20,,,,,,0.034,,,,,,,,,,
