測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
18201040,2025/09/01,01,0,0.001,0.002,0.003,,0.018,0.12,1.97,2.09,0.013,10,,SSW,1.4,27.5,82.0
18201040,2025/09/01,02,0,0.002,0.003,0.005,,0.016,0.14,1.98,2.12,0.019,11,,SSW,1.4,27.3,83.0
18201040,2025/09/01,03,0.001,0.001,0.003,0.004,,0.016,0.13,1.97,2.10,0.017,12,,NW,0.5,27.0,83.0
18201040,2025/09/01,04,0.001,0.001,0.004,0.005,,0.016,0.14,1.97,2.11,0.014,13,,S,0.7,27.0,81.0
18201040,2025/09/01,05,0.001,0.001,0.004,0.005,,0.016,0.16,1.97,2.13,0.020,13,,S,1.6,26.2,85.0
18201040,2025/09/01,06,0.001,0.002,0.005,0.007,,0.010,0.18,2.00,2.18,0.017,14,,SSW,1.3,26.2,86.0
18201040,2025/09/01,07,0.001,0.002,0.005,0.007,,0.017,0.15,1.99,2.14,0.021,15,,S,1.7,27.7,79.0
18201040,2025/09/01,08,0.001,0.002,0.004,0.006,,0.029,0.13,1.98,2.11,0.022,19,,S,1.5,30.1,68.0
18201040,2025/09/01,09,0.001,0.002,0.003,0.005,,0.041,0.09,1.97,2.06,0.027,20,,SSE,2.7,31.7,62.0
18201040,2025/09/01,10,0.001,0.002,0.002,0.004,,0.045,0.07,1.95,2.02,0.022,21,,SSE,2.7,32.8,55.0
18201040,2025/09/01,11,0.001,0.002,0.002,0.004,,0.040,0.06,1.94,2.00,0.013,13,,S,3.4,34.2,48.0
18201040,2025/09/01,12,0.001,0.002,0.001,0.003,,0.037,0.05,1.92,1.97,0.013,9,,WSW,2.0,34.9,49.0
18201040,2025/09/01,13,0.001,0.002,0.001,0.003,,0.042,0.06,1.92,1.98,0.014,10,,NW,1.2,35.8,48.0
18201040,2025/09/01,14,0.001,0.002,0.001,0.003,,0.037,0.11,1.91,2.02,0.018,20,,NNW,1.6,35.9,47.0
18201040,2025/09/01,15,0.001,0.002,0.001,0.003,,0.030,0.11,1.90,2.01,0.011,11,,WNW,1.5,36.0,45.0
18201040,2025/09/01,16,0.001,0.002,0.001,0.003,,0.035,0.17,1.90,2.07,0.027,20,,SW,1.1,34.8,46.0
18201040,2025/09/01,17,0.001,0.002,0.002,0.004,,0.039,0.07,1.90,1.97,0.012,9,,NNE,1.8,34.9,47.0
18201040,2025/09/01,18,0.001,0.002,0.003,0.005,,0.036,0.08,1.91,1.99,0.015,13,,NNW,1.4,34.2,49.0
18201040,2025/09/01,19,0.001,0.002,0.005,0.007,,0.032,0.14,1.93,2.07,0.028,19,,SSE,2.0,32.1,61.0
18201040,2025/09/01,20,0.001,0.001,0.003,0.004,,0.031,0.11,1.93,2.04,0.016,14,,S,1.2,31.1,63.0
18201040,2025/09/01,21,0.001,0.002,0.003,0.005,,0.037,0.12,1.94,2.06,0.019,15,,SSE,2.3,30.5,65.0
18201040,2025/09/01,22,0.001,0.001,0.003,0.004,,0.042,0.08,1.94,2.02,0.021,18,,S,0.9,30.2,66.0
18201040,2025/09/01,23,0.001,0.002,0.003,0.005,,0.043,0.09,1.95,2.04,0.019,17,,SE,2.3,29.5,67.0
18201040,2025/09/01,24,0.001,0.002,0.003,0.005,,0.040,0.08,1.94,2.02,0.020,16,,SSE,1.6,29.0,69.0
18201040,2025/09/02,01,0.001,0.002,0.004,0.006,,0.035,0.08,1.94,2.02,0.020,15,,SSW,1.3,28.6,71.0
18201040,2025/09/02,02,0.001,-,-,-,,0.030,0.08,1.94,2.02,0.021,15,,SE,0.6,28.0,74.0
18201040,2025/09/02,03,0.001,0.001,0.004,0.005,,0.025,0.09,1.94,2.03,0.019,17,,S,1.6,27.6,75.0
18201040,2025/09/02,04,0.001,0,0.006,0.006,,0.022,0.12,1.96,2.08,0.022,16,,S,1.3,27.0,80.0
18201040,2025/09/02,05,0.001,0,0.006,0.006,,0.019,0.12,1.96,2.08,0.016,16,,S,1.3,27.2,78.0
18201040,2025/09/02,06,0,0,0.003,0.003,,0.021,0.07,1.93,2.00,0.014,12,,S,2.5,27.9,72.0
18201040,2025/09/02,07,0,0.001,0.003,0.004,,0.021,0.06,1.93,1.99,0.016,11,,SSE,2.4,28.7,70.0
18201040,2025/09/02,08,0,0.001,0.002,0.003,,0.021,0.06,1.92,1.98,0.013,10,,S,2.0,30.0,67.0
18201040,2025/09/02,09,0.001,0.001,0.003,0.004,,0.026,0.09,1.92,2.01,0.006,9,,S,3.6,32.3,55.0
18201040,2025/09/02,10,0.001,0.001,0.002,0.003,,0.026,0.06,1.91,1.97,0.010,5,,SW,2.3,33.4,55.0
18201040,2025/09/02,11,0.001,0.001,0.002,0.003,,0.032,0.06,1.90,1.96,0.007,9,,SW,1.6,34.2,53.0
18201040,2025/09/02,12,0.001,0,0.002,0.002,,0.035,0.06,1.90,1.96,0.012,9,,SW,2.1,35.3,51.0
18201040,2025/09/02,13,0.001,0,0.001,0.001,,0.036,0.05,1.90,1.95,0.014,10,,SW,1.4,35.3,50.0
18201040,2025/09/02,14,0.001,0,0.001,0.001,,0.032,0.05,1.89,1.94,0.012,13,,W,1.1,35.7,47.0
18201040,2025/09/02,15,0.001,0,0.001,0.001,,0.028,0.05,1.89,1.94,0.015,12,,NW,2.4,35.7,46.0
18201040,2025/09/02,16,0.001,0.001,0.002,0.003,,0.032,0.06,1.89,1.95,0.018,14,,NNW,2.9,33.9,49.0
18201040,2025/09/02,17,0.003,0.001,0.003,0.004,,0.033,0.05,1.89,1.94,0.019,15,,NNW,2.7,33.1,53.0
18201040,2025/09/02,18,0.004,0,0.002,0.002,,0.034,0.07,1.89,1.96,0.031,22,,N,2.7,31.3,64.0
18201040,2025/09/02,19,0.003,0,0.002,0.002,,0.033,0.06,1.90,1.96,0.034,20,,NNE,1.8,30.7,68.0
18201040,2025/09/02,20,0.002,0,0.002,0.002,,0.030,0.07,1.90,1.97,0.039,21,,NW,1.0,30.4,72.0
18201040,2025/09/02,21,0.001,0,0.001,0.001,,0.028,0.06,1.90,1.96,0.023,15,,S,2.0,27.4,84.0
18201040,2025/09/02,22,0,0,0.001,0.001,,0.030,0.05,1.90,1.95,0.003,6,,SE,4.2,24.2,92.0
18201040,2025/09/02,23,0,0,0.002,0.002,,0.032,0.04,1.91,1.95,0.008,2,,SSW,1.3,24.5,92.0
18201040,2025/09/02,24,0,0,0.002,0.002,,0.028,0.05,1.91,1.96,0.004,1,,NW,0.5,24.3,91.0
18201040,2025/09/03,01,0,0,0.003,0.003,,0.024,0.06,1.92,1.98,0.007,3,,S,1.4,24.0,94.0
18201040,2025/09/03,02,0,0,0.003,0.003,,0.020,0.08,1.92,2.00,0.007,5,,SW,0.9,23.9,94.0
18201040,2025/09/03,03,0,0,0.003,0.003,,0.017,0.09,1.93,2.02,0.007,5,,SSE,1.3,23.6,96.0
18201040,2025/09/03,04,0,0,0.003,0.003,,0.014,0.09,1.93,2.02,0.006,4,,SW,1.3,23.5,95.0
18201040,2025/09/03,05,0,0,0.003,0.003,,0.012,0.09,1.93,2.02,0.007,5,,SSW,1.1,23.4,95.0
18201040,2025/09/03,06,0,0.001,0.005,0.006,,0.010,0.10,1.93,2.03,0.009,7,,S,1.7,23.4,94.0
18201040,2025/09/03,07,0.001,0.002,0.005,0.007,,0.009,0.11,1.94,2.05,0.008,4,,SW,1.1,24.4,90.0
18201040,2025/09/03,08,0.001,0.002,0.003,0.005,,0.013,0.09,1.93,2.02,0.006,6,,S,1.7,25.9,82.0
18201040,2025/09/03,09,0.001,0.002,0.004,0.006,,0.016,0.08,1.92,2.00,0.008,6,,WNW,0.8,27.8,78.0
18201040,2025/09/03,10,-,0.001,0.003,0.004,,0.028,0.11,1.92,2.03,-,7,,ENE,0.6,30.2,68.0
18201040,2025/09/03,11,-,0.001,0.003,0.004,,0.040,0.54,1.91,2.45,-,5,,SSW,0.7,30.6,56.0
18201040,2025/09/03,12,-,0.001,0.003,0.004,,0.045,0.91,1.91,2.82,-,9,,NNW,3.1,30.5,63.0
18201040,2025/09/03,13,-,0.001,0.003,0.004,,0.044,0.72,1.91,2.63,-,10,,NNW,3.0,30.5,68.0
18201040,2025/09/03,14,-,0.001,0.003,0.004,,0.045,0.58,1.91,2.49,-,11,,NNW,3.3,31.4,66.0
18201040,2025/09/03,15,-,0.001,0.003,0.004,,0.045,0.37,1.92,2.29,-,8,,N,2.9,31.4,64.0
18201040,2025/09/03,16,-,0.001,0.003,0.004,,0.045,0.22,1.93,2.15,-,7,,N,2.7,31.0,63.0
18201040,2025/09/03,17,-,0.001,0.003,0.004,,0.044,0.15,1.93,2.08,-,7,,NNW,2.7,30.2,64.0
