測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
12201050,2025/09/01,01,0.002,0.001,0.007,0.008,,0.022,0.06,1.92,1.98,0.025,-,,S,1.9,28.8,85.0
12201050,2025/09/01,02,0.004,0,0.009,0.009,,0.019,0.06,1.96,2.02,0.022,-,,S,1.0,28.5,86.0
12201050,2025/09/01,03,0.004,0,0.010,0.010,,0.017,0.11,1.96,2.07,0.027,-,,SSW,2.3,28.5,87.0
12201050,2025/09/01,04,0.005,0,0.009,0.009,,0.018,0.18,1.95,2.13,0.019,-,,SSW,1.6,28.5,87.0
12201050,2025/09/01,05,0.003,0,0.007,0.007,,0.021,0.18,1.92,2.10,0.017,-,,SSW,2.2,28.3,87.0
12201050,2025/09/01,06,0.003,0.001,0.010,0.011,,0.021,0.21,1.91,2.12,0.025,-,,S,2.3,28.6,86.0
12201050,2025/09/01,07,0.005,0.001,0.011,0.012,,0.031,0.25,1.93,2.18,0.018,-,,SW,3.8,30.2,74.0
12201050,2025/09/01,08,0.003,0.001,0.006,0.007,,0.053,0.21,1.91,2.12,0.032,-,,SW,3.8,31.2,71.0
12201050,2025/09/01,09,0.006,0.002,0.008,0.010,,0.052,0.07,1.94,2.01,0.036,-,,WSW,4.4,32.1,68.0
12201050,2025/09/01,10,0.003,0.001,0.005,0.006,,0.062,0.06,1.95,2.01,0,-,,WSW,4.6,33.5,59.0
12201050,2025/09/01,11,0.004,0.001,0.006,0.007,,0.062,0.05,1.92,1.97,0.027,-,,SSW,3.0,35.0,50.0
12201050,2025/09/01,12,0.003,0.001,0.004,0.005,,0.060,0.05,1.93,1.98,0.006,-,,SW,4.1,35.2,48.0
12201050,2025/09/01,13,0.003,0.001,0.004,0.005,,0.056,0.04,1.93,1.97,0.014,-,,SSW,3.3,36.0,50.0
12201050,2025/09/01,14,0.001,0.001,0.003,0.004,,0.051,0.04,1.92,1.96,0.019,-,,SW,3.2,36.7,50.0
12201050,2025/09/01,15,0.003,0.001,0.004,0.005,,0.044,0.04,1.92,1.96,0.032,-,,WSW,5.1,35.4,57.0
12201050,2025/09/01,16,0.004,0.002,0.006,0.008,,0.034,0.04,1.92,1.96,0.011,-,,WSW,5.2,34.1,59.0
12201050,2025/09/01,17,0.002,0.001,0.004,0.005,,0.030,0.04,1.91,1.95,0.021,-,,WSW,4.5,32.7,62.0
12201050,2025/09/01,18,0.001,0,0.002,0.002,,0.027,0.05,1.90,1.95,0.009,-,,SW,3.8,31.5,65.0
12201050,2025/09/01,19,0.003,0,0.005,0.005,,0.023,0.09,1.89,1.98,0,-,,SSW,3.9,31.0,65.0
12201050,2025/09/01,20,0.005,0,0.006,0.006,,0.018,0.11,1.89,2.00,0.039,-,,SSW,3.7,30.2,73.0
12201050,2025/09/01,21,0.005,0,0.007,0.007,,0.013,0.12,1.89,2.01,0.020,-,,SSW,4.6,29.8,77.0
12201050,2025/09/01,22,0.002,0,0.005,0.005,,0.013,0.12,1.88,2.00,0.023,-,,SSW,4.6,29.6,80.0
12201050,2025/09/01,23,0.001,0,0.004,0.004,,0.013,0.08,1.87,1.95,0.001,-,,SSW,5.3,29.4,79.0
12201050,2025/09/01,24,0.002,0,0.004,0.004,,0.013,0.09,1.88,1.97,0.004,-,,SSW,4.5,29.2,79.0
12201050,2025/09/02,01,0.001,0,0.003,0.003,,0.013,0.08,1.87,1.95,0.008,-,,SSW,4.4,29.1,80.0
12201050,2025/09/02,02,0.001,0,0.003,0.003,,0.013,0.07,1.87,1.94,0.013,-,,SW,4.8,28.9,82.0
12201050,2025/09/02,03,0.002,0,0.007,0.007,,0.008,0.04,1.88,1.92,0.001,-,,SW,4.6,28.8,81.0
