測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
12329010,2025/09/01,01,,,,,,0.022,0.05,2.12,2.17,,7,,S,1.4,27.1,94.0
12329010,2025/09/01,02,,,,,,0.019,0.05,2.13,2.18,,9,,S,1.8,26.8,95.0
12329010,2025/09/01,03,,,,,,0.018,0.04,2.07,2.11,,8,,SSE,1.2,26.6,95.0
12329010,2025/09/01,04,,,,,,0.017,0.04,2.05,2.09,,10,,S,1.1,26.6,95.0
12329010,2025/09/01,05,,,,,,0.015,0.04,2.12,2.16,,7,,SSE,1.4,26.4,96.0
12329010,2025/09/01,06,,,,,,0.014,0.04,2.09,2.13,,9,,SSE,1.2,26.6,95.0
12329010,2025/09/01,07,,,,,,0.016,0.05,2.10,2.15,,8,,SSW,2.2,27.8,86.0
12329010,2025/09/01,08,,,,,,0.027,0.06,2.02,2.08,,13,,SSW,1.5,29.9,78.0
12329010,2025/09/01,09,,,,,,0.050,0.10,1.95,2.05,,18,,SW,3.2,31.1,66.0
12329010,2025/09/01,10,,,,,,0.060,0.07,1.96,2.03,,19,,WSW,3.0,32.2,62.0
12329010,2025/09/01,11,,,,,,0.061,0.06,1.94,2.00,,17,,SW,3.7,34.2,50.0
12329010,2025/09/01,12,,,,,,0.062,0.05,1.93,1.98,,20,,WSW,4.2,35.7,45.0
12329010,2025/09/01,13,,,,,,0.058,0.05,1.93,1.98,,16,,SW,4.7,35.3,43.0
12329010,2025/09/01,14,,,,,,0.057,0.05,1.93,1.98,,14,,SSW,3.9,35.3,43.0
12329010,2025/09/01,15,,,,,,0.054,0.05,1.92,1.97,,13,,SW,3.9,35.8,44.0
12329010,2025/09/01,16,,,,,,0.050,0.06,1.92,1.98,,13,,WSW,4.0,34.9,44.0
12329010,2025/09/01,17,,,,,,0.040,0.06,1.92,1.98,,12,,SW,3.8,33.1,54.0
12329010,2025/09/01,18,,,,,,0.029,0.06,1.92,1.98,,5,,SW,3.0,31.5,60.0
12329010,2025/09/01,19,,,,,,0.025,0.07,1.92,1.99,,11,,S,2.5,30.0,70.0
12329010,2025/09/01,20,,,,,,0.021,0.06,1.95,2.01,,6,,S,2.9,29.0,76.0
12329010,2025/09/01,21,,,,,,0.018,0.04,1.95,1.99,,3,,S,3.0,28.2,80.0
12329010,2025/09/01,22,,,,,,0.016,0.04,1.93,1.97,,6,,SSE,1.8,27.7,82.0
12329010,2025/09/01,23,,,,,,0.014,0.04,1.96,2.00,,4,,S,2.6,27.5,83.0
12329010,2025/09/01,24,,,,,,0.013,0.04,1.98,2.02,,3,,S,2.1,27.3,85.0
12329010,2025/09/02,01,,,,,,0.012,0.03,2.00,2.03,,3,,S,2.3,27.4,82.0
12329010,2025/09/02,02,,,,,,0.011,0.04,1.95,1.99,,3,,S,2.4,27.4,81.0
12329010,2025/09/02,03,,,,,,0.010,0.05,1.93,1.98,,4,,SSW,3.2,28.0,79.0
12329010,2025/09/02,04,,,,,,0.008,0.05,1.91,1.96,,4,,SSW,2.7,27.9,79.0
12329010,2025/09/02,05,,,,,,0.007,0.04,1.91,1.95,,5,,SSW,2.7,27.6,80.0
12329010,2025/09/02,06,,,,,,0.007,0.04,1.93,1.97,,5,,SSW,2.8,28.2,78.0
12329010,2025/09/02,07,,,,,,0.010,0.05,1.92,1.97,,6,,SSW,3.3,29.9,73.0
12329010,2025/09/02,08,,,,,,0.011,0.05,1.92,1.97,,5,,SW,4.1,31.4,65.0
12329010,2025/09/02,09,,,,,,0.016,0.05,1.90,1.95,,5,,SW,5.0,32.0,61.0
12329010,2025/09/02,10,,,,,,0.023,0.05,1.89,1.94,,5,,SW,5.1,33.1,56.0
12329010,2025/09/02,11,,,,,,0.032,0.05,1.89,1.94,,7,,SW,5.1,34.4,51.0
12329010,2025/09/02,12,,,,,,0.034,0.05,1.89,1.94,,6,,SW,4.7,35.3,48.0
12329010,2025/09/02,13,,,,,,0.033,0.05,1.90,1.95,,6,,SW,6.0,35.3,48.0
12329010,2025/09/02,14,,,,,,0.030,0.04,1.90,1.94,,5,,SW,5.5,34.7,48.0
12329010,2025/09/02,15,,,,,,0.027,0.04,1.90,1.94,,6,,SW,5.1,34.7,48.0
12329010,2025/09/02,16,,,,,,0.026,0.04,1.90,1.94,,5,,SW,4.9,33.9,52.0
12329010,2025/09/02,17,,,,,,0.025,0.06,1.89,1.95,,3,,SW,5.0,32.5,54.0
12329010,2025/09/02,18,,,,,,0.018,0.06,1.89,1.95,,5,,SSW,4.3,31.0,61.0
12329010,2025/09/02,19,,,,,,0.014,0.09,1.89,1.98,,3,,SSW,4.3,30.0,67.0
12329010,2025/09/02,20,,,,,,0.011,0.08,1.88,1.96,,5,,SSW,4.0,29.5,73.0
12329010,2025/09/02,21,,,,,,0.009,0.08,1.90,1.98,,5,,SSW,3.4,29.4,73.0
12329010,2025/09/02,22,,,,,,0.008,0.08,1.90,1.98,,5,,SW,2.9,29.4,73.0
12329010,2025/09/02,23,,,,,,0.007,0.05,1.90,1.95,,5,,SSW,1.4,29.0,75.0
12329010,2025/09/02,24,,,,,,0.006,0.05,1.90,1.95,,6,,W,0.8,28.1,82.0
12329010,2025/09/03,01,,,,,,0.018,0.06,1.94,2.00,,4,,WNW,0.8,26.8,78.0
12329010,2025/09/03,02,,,,,,-,0.07,1.99,2.06,,6,,W,2.0,26.7,76.0
12329010,2025/09/03,03,,,,,,0.026,0.07,2.02,2.09,,4,,WNW,1.8,25.4,78.0
12329010,2025/09/03,04,,,,,,0.027,0.07,1.98,2.05,,3,,W,1.1,25.6,75.0
12329010,2025/09/03,05,,,,,,0.025,0.07,1.98,2.05,,5,,N,0.4,24.2,84.0
12329010,2025/09/03,06,,,,,,0.018,0.08,2.00,2.08,,9,,NW,0.7,24.4,87.0
12329010,2025/09/03,07,,,,,,0.022,0.10,2.01,2.11,,12,,NNE,0.8,27.0,75.0
12329010,2025/09/03,08,,,,,,0.031,0.09,2.00,2.09,,10,,ENE,1.0,29.3,69.0
12329010,2025/09/03,09,,,,,,0.036,0.08,2.00,2.08,,10,,ESE,1.2,31.4,64.0
12329010,2025/09/03,10,,,,,,0.038,0.07,1.96,2.03,,12,,ENE,1.7,33.0,59.0
12329010,2025/09/03,11,,,,,,0.055,0.07,1.95,2.02,,13,,NNE,2.1,32.9,58.0
12329010,2025/09/03,12,,,,,,0.066,0.07,1.94,2.01,,10,,ENE,2.7,34.1,57.0
12329010,2025/09/03,13,,,,,,0.061,0.07,1.93,2.00,,14,,SE,3.2,34.0,58.0
12329010,2025/09/03,14,,,,,,0.064,0.06,1.93,1.99,,12,,SE,2.8,33.2,61.0
12329010,2025/09/03,15,,,,,,0.066,0.08,1.94,2.02,,11,,SW,3.3,33.3,58.0
12329010,2025/09/03,16,,,,,,0.038,0.08,1.93,2.01,,9,,SW,2.7,32.4,61.0
12329010,2025/09/03,17,,,,,,0.032,0.07,1.91,1.98,,6,,SW,2.9,31.0,68.0
12329010,2025/09/03,18,,,,,,0.024,0.07,1.89,1.96,,6,,SW,2.4,30.4,71.0
12329010,2025/09/03,19,,,,,,0.022,0.08,1.88,1.96,,7,,SSW,2.8,29.8,74.0
12329010,2025/09/03,20,,,,,,0.016,0.10,1.89,1.99,,6,,E,1.0,28.2,82.0
12329010,2025/09/03,21,,,,,,0.013,0.11,1.95,2.06,,8,,E,1.1,28.0,84.0
12329010,2025/09/03,22,,,,,,0.015,0.09,2.00,2.09,,10,,NE,0.9,26.7,93.0
12329010,2025/09/03,23,,,,,,0.013,0.07,2.01,2.08,,6,,ENE,0.9,26.7,95.0
12329010,2025/09/03,24,,,,,,0.015,0.05,1.98,2.03,,6,,E,0.8,26.8,94.0
12329010,2025/09/04,01,,,,,,0.017,0.05,1.93,1.98,,5,,ENE,0.4,26.4,95.0
