測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
14135070,2025/09/01,01,,0,0.001,0.001,,0.045,,,,0.021,15,,SSW,2.3,27.6,89.0
14135070,2025/09/01,02,,0,0.001,0.001,,0.044,,,,0.023,16,,SW,1.8,27.6,89.0
14135070,2025/09/01,03,,0,0.001,0.001,,0.045,,,,0.019,13,,SW,1.9,27.4,89.0
14135070,2025/09/01,04,,0,0.001,0.001,,0.044,,,,0.029,14,,SSW,1.6,27.2,91.0
14135070,2025/09/01,05,,0,0.001,0.001,,0.045,,,,0.023,13,,SSW,1.7,26.9,90.0
14135070,2025/09/01,06,,0,0.002,0.002,,0.042,,,,0.022,13,,SW,2.2,27.1,90.0
14135070,2025/09/01,07,,0,0.002,0.002,,0.042,,,,0.019,14,,SW,2.7,27.7,86.0
14135070,2025/09/01,08,,0,0.007,0.007,,0.028,,,,0.024,16,,SW,1.5,28.7,80.0
14135070,2025/09/01,09,,0,0.004,0.004,,0.045,,,,0.020,21,,SW,3.7,30.3,70.0
14135070,2025/09/01,10,,0,0.004,0.004,,0.052,,,,0.028,20,,SW,2.6,32.5,63.0
14135070,2025/09/01,11,,0,0.002,0.002,,0.060,,,,0.029,20,,SSW,3.4,33.0,61.0
14135070,2025/09/01,12,,0,0.002,0.002,,0.060,,,,0.025,20,,SW,4.1,33.6,55.0
14135070,2025/09/01,13,,0,0.002,0.002,,0.054,,,,0.021,14,,SSW,4.2,33.4,53.0
14135070,2025/09/01,14,,0,0.001,0.001,,0.045,,,,-,10,,SW,5.2,33.7,53.0
14135070,2025/09/01,15,,0,0.001,0.001,,0.041,,,,-,9,,SSW,5.2,32.8,56.0
14135070,2025/09/01,16,,0,0.001,0.001,,0.035,,,,-,5,,SW,5.4,31.8,61.0
14135070,2025/09/01,17,,0,0.001,0.001,,0.034,,,,-,8,,SSW,4.7,30.8,68.0
14135070,2025/09/01,18,,0,0.001,0.001,,0.032,,,,-,7,,SSW,3.8,29.9,72.0
14135070,2025/09/01,19,,0,0.002,0.002,,0.025,,,,0.010,5,,SSW,4.2,29.0,76.0
14135070,2025/09/01,20,,0,0.002,0.002,,0.020,,,,0,4,,SSW,3.8,29.0,75.0
14135070,2025/09/01,21,,0,0.002,0.002,,0.019,,,,0.010,7,,SW,4.2,29.0,74.0
14135070,2025/09/01,22,,0,0.002,0.002,,0.017,,,,0.004,4,,SW,3.4,28.8,74.0
14135070,2025/09/01,23,,0,0.002,0.002,,0.017,,,,0,5,,SW,3.6,28.9,73.0
14135070,2025/09/01,24,,0,0.002,0.002,,0.017,,,,0,3,,SW,4.5,28.8,72.0
14135070,2025/09/02,01,,0,0.002,0.002,,0.017,,,,0.002,4,,SW,3.4,28.5,73.0
14135070,2025/09/02,02,,-,-,-,,-,,,,0.020,6,,SW,2.7,28.3,73.0
14135070,2025/09/02,03,,0,0.002,0.002,,0.015,,,,0.009,4,,SW,2.2,28.0,75.0
14135070,2025/09/02,04,,0,0.002,0.002,,0.014,,,,0.006,4,,SSW,1.4,27.8,74.0
14135070,2025/09/02,05,,0,0.004,0.004,,0.013,,,,0,4,,SW,2.7,27.8,72.0
14135070,2025/09/02,06,,0,0.004,0.004,,0.012,,,,0.009,4,,SW,2.9,27.6,73.0
14135070,2025/09/02,07,,0.001,0.005,0.006,,0.012,,,,0.009,6,,WSW,2.5,29.4,70.0
14135070,2025/09/02,08,,0.001,0.002,0.003,,0.016,,,,0.011,4,,SW,3.9,30.5,65.0
