測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
12206010,2025/09/01,01,,0,0.002,0.002,,0.022,0.05,1.89,1.94,,9,,CALM,0.2,28.0,87.0
12206010,2025/09/01,02,,0,0.003,0.003,,0.017,0.05,1.93,1.98,,9,,N,0.3,27.6,88.0
12206010,2025/09/01,03,,0,0.002,0.002,,0.019,0.04,1.93,1.97,,8,,SSE,1.0,27.2,88.0
12206010,2025/09/01,04,,0,0.002,0.002,,0.023,0.04,1.90,1.94,,8,,S,0.8,27.1,89.0
12206010,2025/09/01,05,,0,0.003,0.003,,0.021,0.05,1.90,1.95,,8,,SE,0.9,27.0,89.0
12206010,2025/09/01,06,,0,0.004,0.004,,0.019,0.06,1.91,1.97,,7,,SSE,1.1,27.3,87.0
12206010,2025/09/01,07,,0.001,0.003,0.004,,0.026,0.04,1.90,1.94,,9,,S,1.9,28.6,83.0
12206010,2025/09/01,08,,0.002,0.006,0.008,,0.053,0.04,1.95,1.99,,11,,SSW,4.2,30.0,77.0
12206010,2025/09/01,09,,0.002,0.007,0.009,,0.058,0.04,1.97,2.01,,13,,SSW,4.3,30.3,73.0
12206010,2025/09/01,10,,0.003,0.005,0.008,,0.051,0.04,1.96,2.00,,13,,SSW,3.0,31.6,63.0
12206010,2025/09/01,11,,0.003,0.007,0.010,,0.053,0.05,1.97,2.02,,14,,SSW,3.8,33.8,54.0
12206010,2025/09/01,12,,0.002,0.003,0.005,,0.046,0.05,1.98,2.03,,12,,SSW,3.8,33.3,54.0
12206010,2025/09/01,13,,0.001,0.002,0.003,,0.041,0.04,1.95,1.99,,11,,SSW,4.3,33.9,52.0
12206010,2025/09/01,14,,0.001,0.003,0.004,,0.039,0.03,1.93,1.96,,7,,SSW,2.8,34.2,51.0
12206010,2025/09/01,15,,0.001,0.003,0.004,,0.036,0.05,1.92,1.97,,7,,SSW,3.6,34.0,54.0
12206010,2025/09/01,16,,0.001,0.003,0.004,,0.031,0.03,1.93,1.96,,8,,SSW,4.8,32.7,56.0
12206010,2025/09/01,17,,0.001,0.002,0.003,,0.027,0.03,1.90,1.93,,6,,S,3.7,31.3,60.0
12206010,2025/09/01,18,,0.001,0.002,0.003,,0.024,0.03,1.89,1.92,,2,,S,2.8,30.3,69.0
12206010,2025/09/01,19,,0.001,0.002,0.003,,0.020,0.02,1.89,1.91,,4,,S,2.4,29.5,76.0
12206010,2025/09/01,20,,0,0.002,0.002,,0.018,0.03,1.88,1.91,,3,,S,3.0,29.0,76.0
12206010,2025/09/01,21,,0,0.001,0.001,,0.016,0.03,1.88,1.91,,3,,SSW,4.6,28.9,81.0
12206010,2025/09/01,22,,0,0.001,0.001,,0.015,0.03,1.88,1.91,,2,,S,3.8,28.7,79.0
12206010,2025/09/01,23,,0,0.001,0.001,,0.015,0.03,1.88,1.91,,4,,SSW,4.6,28.5,81.0
12206010,2025/09/01,24,,0,0.001,0.001,,0.014,0.02,1.88,1.90,,2,,S,4.7,28.3,83.0
12206010,2025/09/02,01,,0,0.002,0.002,,0.013,0.02,1.87,1.89,,2,,SSW,4.6,28.1,84.0
12206010,2025/09/02,02,,0,0.004,0.004,,0.010,0.02,1.87,1.89,,3,,SSW,4.2,28.0,83.0
12206010,2025/09/02,03,,0,0.007,0.007,,0.007,0.03,1.87,1.90,,2,,SSW,4.4,27.8,84.0
12206010,2025/09/02,04,,0.001,0.010,0.011,,0.004,0.03,1.88,1.91,,2,,S,2.8,27.7,84.0
12206010,2025/09/02,05,,0.002,0.010,0.012,,0.003,0.04,1.88,1.92,,3,,SSW,4.1,27.7,83.0
12206010,2025/09/02,06,,0.005,0.011,0.016,,0.002,0.02,1.88,1.90,,3,,SSW,3.4,28.0,83.0
12206010,2025/09/02,07,,0.005,0.007,0.012,,0.007,0.04,1.88,1.92,,3,,SSW,4.5,29.3,75.0
12206010,2025/09/02,08,,0.005,0.005,0.010,,0.011,0.05,1.91,1.96,,3,,SSW,4.5,30.7,70.0
12206010,2025/09/02,09,,0.006,0.005,0.011,,0.013,0.05,1.93,1.98,,2,,SSW,4.8,31.2,66.0
12206010,2025/09/02,10,,0.007,0.007,0.014,,0.016,0.05,1.95,2.00,,3,,SSW,4.2,32.0,63.0
12206010,2025/09/02,11,,0.004,0.005,0.009,,0.021,0.05,1.98,2.03,,3,,SSW,5.0,32.3,61.0
12206010,2025/09/02,12,,0.004,0.005,0.009,,0.022,0.04,1.97,2.01,,4,,SSW,5.4,32.4,57.0
12206010,2025/09/02,13,,0.005,0.003,0.008,,0.021,0.05,1.97,2.02,,3,,SSW,5.8,32.9,53.0
12206010,2025/09/02,14,,0.005,0.004,0.009,,0.020,0.03,1.96,1.99,,3,,SSW,4.1,33.9,54.0
12206010,2025/09/02,15,,0.002,0.002,0.004,,0.022,0.04,1.95,1.99,,6,,SSW,6.3,31.9,59.0
12206010,2025/09/02,16,,0.001,0.001,0.002,,0.022,0.04,1.90,1.94,,5,,S,4.1,31.1,65.0
12206010,2025/09/02,17,,0,0.002,0.002,,0.019,0.03,1.89,1.92,,4,,SSW,6.4,29.8,74.0
12206010,2025/09/02,18,,0.001,0.002,0.003,,0.015,0.03,1.88,1.91,,2,,SSW,5.9,29.2,79.0
12206010,2025/09/02,19,,0.001,0.002,0.003,,0.012,0.02,1.87,1.89,,4,,SSW,4.2,28.8,83.0
12206010,2025/09/02,20,,0,0.005,0.005,,0.010,0.02,1.87,1.89,,3,,SSW,5.5,28.7,82.0
12206010,2025/09/02,21,,0,0.005,0.005,,0.009,0.03,1.87,1.90,,4,,SSW,4.9,28.6,83.0
12206010,2025/09/02,22,,0,0.006,0.006,,0.008,0.04,1.88,1.92,,4,,SSW,3.9,28.8,79.0
12206010,2025/09/02,23,,0,0.005,0.005,,0.009,0.02,1.88,1.90,,3,,SSW,3.8,28.5,85.0
12206010,2025/09/02,24,,0.001,0.009,0.010,,0.005,0.03,1.88,1.91,,5,,SSW,3.8,28.4,82.0
12206010,2025/09/03,01,,0.001,0.009,0.010,,0.006,0.03,1.88,1.91,,4,,SSW,4.3,28.6,81.0
12206010,2025/09/03,02,,0,0.009,0.009,,0.005,0.03,1.87,1.90,,4,,SSW,2.8,27.9,85.0
12206010,2025/09/03,03,,0.001,0.009,0.010,,0.005,0.03,1.89,1.92,,3,,SSW,2.4,27.9,81.0
12206010,2025/09/03,04,,0.001,0.008,0.009,,0.007,0.06,1.91,1.97,,5,,SSW,2.3,28.1,80.0
12206010,2025/09/03,05,,0,0.009,0.009,,0.009,0.06,1.91,1.97,,6,,SSW,2.5,27.7,82.0
12206010,2025/09/03,06,,0.005,0.012,0.017,,0.003,0.04,1.89,1.93,,5,,SSW,3.0,28.3,82.0
12206010,2025/09/03,07,,0.006,0.009,0.015,,0.006,0.04,1.89,1.93,,3,,SSW,2.8,29.0,78.0
12206010,2025/09/03,08,,0.007,0.007,0.014,,0.011,0.04,1.93,1.97,,4,,SSW,4.2,30.4,69.0
12206010,2025/09/03,09,,0.006,0.005,0.011,,0.017,0.04,1.95,1.99,,5,,SSW,2.7,31.9,65.0
12206010,2025/09/03,10,,0.004,0.007,0.011,,0.026,0.05,1.97,2.02,,7,,SSW,2.5,32.8,61.0
12206010,2025/09/03,11,,0.003,0.006,0.009,,0.032,0.05,1.98,2.03,,6,,SSW,3.0,32.6,61.0
12206010,2025/09/03,12,,0.004,0.004,0.008,,0.030,0.04,1.94,1.98,,5,,SSW,3.8,33.4,58.0
12206010,2025/09/03,13,,0.004,0.005,0.009,,0.033,0.05,1.97,2.02,,5,,SSW,2.8,33.7,55.0
12206010,2025/09/03,14,,0.003,0.005,0.008,,0.032,0.04,1.94,1.98,,5,,SSW,4.9,31.8,62.0
12206010,2025/09/03,15,,0.001,0.003,0.004,,0.028,0.04,1.92,1.96,,4,,SSW,4.8,31.0,69.0
12206010,2025/09/03,16,,0.001,0.003,0.004,,0.022,0.03,1.89,1.92,,6,,SSW,5.0,30.7,70.0
12206010,2025/09/03,17,,0.001,0.002,0.003,,0.018,0.04,1.88,1.92,,3,,SSW,4.8,29.4,79.0
12206010,2025/09/03,18,,0,0.003,0.003,,0.016,0.03,1.87,1.90,,3,,SSW,3.5,28.9,80.0
12206010,2025/09/03,19,,0,0.004,0.004,,0.014,0.04,1.87,1.91,,5,,S,2.8,28.6,82.0
12206010,2025/09/03,20,,0,0.006,0.006,,0.012,0.03,1.87,1.90,,3,,S,2.2,28.4,83.0
12206010,2025/09/03,21,,0,0.005,0.005,,0.012,0.04,1.87,1.91,,3,,S,2.2,28.5,82.0
12206010,2025/09/03,22,,0,0.003,0.003,,0.013,0.03,1.87,1.90,,3,,S,2.1,28.1,82.0
12206010,2025/09/03,23,,0,0.005,0.005,,0.011,0.04,1.88,1.92,,4,,S,2.0,27.7,85.0
12206010,2025/09/03,24,,0,0.006,0.006,,0.010,0.02,1.87,1.89,,2,,S,2.2,27.6,89.0
12206010,2025/09/04,01,,0.001,0.010,0.011,,0.006,0.03,1.87,1.90,,3,,S,1.8,27.5,88.0
