測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
29204010,2025/09/01,01,0.003,0.001,0.004,0.005,0.2,0.025,0.09,1.98,2.07,0.032,18,,,,,
29204010,2025/09/01,02,0.003,0,0.005,0.005,0.2,0.023,0.10,1.99,2.09,0.037,17,,,,,
29204010,2025/09/01,03,0.003,0,0.005,0.005,0.2,0.020,0.10,2.08,2.18,0.041,17,,,,,
29204010,2025/09/01,04,0.003,0,0.004,0.004,0.2,0.017,0.12,2.32,2.44,0.026,17,,,,,
29204010,2025/09/01,05,0.002,0.001,0.004,0.005,0.2,0.015,0.12,2.33,2.45,0.035,17,,,,,
29204010,2025/09/01,06,0.003,0,0.005,0.005,0.2,0.015,0.10,2.10,2.20,0.022,20,,,,,
29204010,2025/09/01,07,0.003,0.001,0.005,0.006,0.2,0.015,0.11,2.19,2.30,0.024,16,,,,,
29204010,2025/09/01,08,0.003,0,0.003,0.003,0.2,0.018,0.08,2.00,2.08,0.023,8,,,,,
29204010,2025/09/01,09,0.002,0.001,0.001,0.002,0.2,0.021,0.08,1.93,2.01,0.023,7,,,,,
29204010,2025/09/01,10,0.002,0,0.002,0.002,0.1,0.021,0.08,1.91,1.99,0.012,5,,,,,
29204010,2025/09/01,11,-,-,-,-,-,-,-,-,-,-,-,,,,,
29204010,2025/09/01,12,0.003,0.001,0.001,0.002,0.1,0.025,-,-,-,0.013,6,,,,,
29204010,2025/09/01,13,0.003,0,0.001,0.001,0.1,0.031,0.09,1.90,1.99,0.013,4,,,,,
29204010,2025/09/01,14,0.003,0.001,0.001,0.002,0.1,0.035,0.08,1.91,1.99,0.013,5,,,,,
29204010,2025/09/01,15,0.003,0.001,0.004,0.005,0.1,0.055,0.11,1.93,2.04,0.014,7,,,,,
29204010,2025/09/01,16,0.003,0.001,0.004,0.005,0.1,0.041,0.14,1.92,2.06,0.013,5,,,,,
29204010,2025/09/01,17,0.003,0.001,0.003,0.004,0.1,0.028,0.11,1.93,2.04,0.005,4,,,,,
29204010,2025/09/01,18,0.003,0.001,0.005,0.006,0.1,0.024,0.09,1.96,2.05,0.001,5,,,,,
29204010,2025/09/01,19,0.003,0.001,0.005,0.006,0.1,0.019,0.10,2.00,2.10,0.009,7,,,,,
29204010,2025/09/01,20,0.003,0,0.006,0.006,0.1,0.014,0.11,1.98,2.09,0.012,6,,,,,
29204010,2025/09/01,21,0.003,0.001,0.007,0.008,0.1,0.011,0.14,1.94,2.08,0.007,6,,,,,
29204010,2025/09/01,22,0.003,0.001,0.006,0.007,0.1,0.009,0.12,1.93,2.05,0.006,5,,,,,
29204010,2025/09/01,23,0.003,0,0.007,0.007,0.1,0.007,0.12,1.93,2.05,0.008,6,,,,,
29204010,2025/09/01,24,0.003,0,0.008,0.008,0.1,0.006,0.14,2.00,2.14,0.007,3,,,,,
29204010,2025/09/02,01,0.002,0,0.005,0.005,0.1,0.007,0.14,1.98,2.12,0.002,4,,,,,
29204010,2025/09/02,02,0.002,0,0.002,0.002,0.1,0.010,0.10,1.97,2.07,0.008,4,,,,,
29204010,2025/09/02,03,0.002,0,0.002,0.002,0.1,0.009,0.12,1.95,2.07,0.004,4,,,,,
29204010,2025/09/02,04,0.002,0,0.003,0.003,0.1,0.008,0.07,1.94,2.01,0.012,3,,,,,
29204010,2025/09/02,05,0.002,0,0.003,0.003,0.1,0.007,0.07,1.92,1.99,0.008,3,,,,,
29204010,2025/09/02,06,0.002,0,0.004,0.004,0.1,0.004,0.08,2.18,2.26,0.012,4,,,,,
29204010,2025/09/02,07,0.002,0.002,0.003,0.005,0.1,0.007,0.08,1.99,2.07,0.012,2,,,,,
29204010,2025/09/02,08,0.002,0.001,0.003,0.004,0.1,0.013,0.15,2.05,2.20,0.005,3,,,,,
29204010,2025/09/02,09,0.002,0.001,0.001,0.002,0.1,0.018,0.09,1.96,2.05,0.007,6,,,,,
29204010,2025/09/02,10,0.002,0,0.002,0.002,0.1,0.023,0.08,1.92,2.00,0.009,6,,,,,
29204010,2025/09/02,11,0.002,0.001,0.002,0.003,0.1,0.028,0.07,1.92,1.99,0.010,4,,,,,
29204010,2025/09/02,12,0.002,0.001,0.001,0.002,0.1,0.033,0.07,1.92,1.99,0.008,3,,,,,
29204010,2025/09/02,13,0.003,0,0.002,0.002,0.1,0.046,0.08,1.92,2.00,0.019,6,,,,,
29204010,2025/09/02,14,0.003,0,0.003,0.003,0.1,0.050,0.10,1.93,2.03,0.013,7,,,,,
29204010,2025/09/02,15,0.003,0,0.003,0.003,0.1,0.046,0.11,1.93,2.04,0.009,4,,,,,
29204010,2025/09/02,16,0.003,0.001,0.003,0.004,0.1,0.035,0.10,1.94,2.04,0.014,4,,,,,
29204010,2025/09/02,17,0.002,0.001,0.002,0.003,0.1,0.030,0.07,1.94,2.01,0.013,4,,,,,
29204010,2025/09/02,18,0.003,0.001,0.003,0.004,0.1,0.030,0.08,1.98,2.06,0.009,8,,,,,
29204010,2025/09/02,19,0.004,0.001,0.007,0.008,0.2,0.030,0.14,2.01,2.15,0.022,14,,,,,
29204010,2025/09/02,20,0.003,0.001,0.006,0.007,0.1,0.020,0.11,1.99,2.10,0.012,6,,,,,
29204010,2025/09/02,21,0.002,0,0.004,0.004,0.2,0.015,0.09,2.03,2.12,0.007,4,,,,,
29204010,2025/09/02,22,0.002,0,0.005,0.005,0.2,0.012,0.11,1.98,2.09,0.001,4,,,,,
29204010,2025/09/02,23,0.002,0.001,0.005,0.006,0.2,0.010,0.10,1.93,2.03,0.003,5,,,,,
29204010,2025/09/02,24,0.002,0.001,0.007,0.008,0.1,0.009,0.10,1.93,2.03,0.011,4,,,,,
29204010,2025/09/03,01,0.002,0,0.007,0.007,0.1,0.009,0.09,1.94,2.03,0.005,4,,,,,
29204010,2025/09/03,02,0.002,0,0.006,0.006,0.1,0.007,0.12,2.15,2.27,0.011,6,,,,,
29204010,2025/09/03,03,0.002,0,0.006,0.006,0.1,0.006,0.11,2.00,2.11,0.013,5,,,,,
29204010,2025/09/03,04,0.002,0,0.005,0.005,0.1,0.006,0.08,1.93,2.01,0.003,4,,,,,
