測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
07204210,2025/09/01,01,0,0.001,0.002,0.003,,0.009,,,,0.018,2,,CALM,0.3,25.4,96.0
07204210,2025/09/01,02,0,0.001,0.002,0.003,,0.006,,,,0.017,15,,NNE,1.0,25.1,95.9
07204210,2025/09/01,03,0,0.001,0.002,0.003,,0.005,,,,0.020,12,,W,0.7,24.9,96.8
07204210,2025/09/01,04,0.001,0.001,0.003,0.004,,0.003,,,,0.023,14,,CALM,0.4,24.6,96.1
07204210,2025/09/01,05,0,0.001,0.002,0.003,,0.003,,,,0.022,8,,CALM,0.1,24.2,96.8
07204210,2025/09/01,06,0,0.001,0.003,0.004,,0.004,,,,0.027,17,,CALM,0.4,24.6,95.9
07204210,2025/09/01,07,0,0.002,0.004,0.006,,0.008,,,,0.031,19,,CALM,0.3,26.5,87.8
07204210,2025/09/01,08,0.001,0.002,0.007,0.009,,0.019,,,,0.031,28,,SSW,1.6,28.2,80.1
07204210,2025/09/01,09,0.002,0.003,0.009,0.012,,0.021,,,,0.034,26,,SSW,1.2,29.6,78.0
07204210,2025/09/01,10,0.002,0.002,0.010,0.012,,0.030,,,,0.037,19,,SSW,1.9,30.6,70.0
07204210,2025/09/01,11,0.003,0.002,0.010,0.012,,0.039,,,,0.036,16,,SSW,2.5,32.3,66.9
07204210,2025/09/01,12,-,-,-,-,,-,,,,0.034,22,,SSW,1.4,32.4,61.9
07204210,2025/09/01,13,0.002,0.001,0.005,0.006,,0.039,,,,0.031,23,,SW,2.6,32.8,61.1
07204210,2025/09/01,14,0.002,0.001,0.006,0.007,,0.047,,,,0.030,22,,SW,2.4,33.1,59.5
07204210,2025/09/01,15,0.002,0.001,0.006,0.007,,0.050,,,,0.033,22,,SW,1.9,33.0,64.4
07204210,2025/09/01,16,0.001,0.001,0.004,0.005,,0.044,,,,0.029,13,,SW,2.0,31.7,69.6
07204210,2025/09/01,17,0.001,0.001,0.004,0.005,,0.040,,,,0.025,11,,SSW,1.4,30.6,70.6
07204210,2025/09/01,18,0.001,0.001,0.003,0.004,,0.033,,,,0.023,14,,SW,0.8,29.0,78.2
07204210,2025/09/01,19,0.001,0.001,0.004,0.005,,0.027,,,,0.022,16,,CALM,0.3,27.9,84.3
07204210,2025/09/01,20,0.001,0.001,0.006,0.007,,0.022,,,,0.024,21,,SSW,1.6,28.1,83.3
07204210,2025/09/01,21,0.001,0.001,0.007,0.008,,0.017,,,,0.022,11,,WSW,1.0,27.5,87.5
07204210,2025/09/01,22,0.001,0.001,0.007,0.008,,0.015,,,,0.024,8,,WSW,0.6,26.7,90.1
07204210,2025/09/01,23,0.001,0.001,0.006,0.007,,0.012,,,,0.024,6,,CALM,0,26.4,92.6
07204210,2025/09/01,24,0.001,0.001,0.006,0.007,,0.011,,,,0.023,18,,WSW,0.9,26.3,91.2
07204210,2025/09/02,01,0.001,0.001,0.005,0.006,,0.006,,,,0.026,18,,CALM,0.3,25.4,95.0
07204210,2025/09/02,02,0.001,0.001,0.005,0.006,,0.006,,,,0.021,11,,CALM,0.5,25.2,93.8
07204210,2025/09/02,03,0,0.001,0.004,0.005,,0.005,,,,0.022,14,,SSW,0.6,24.8,95.2
07204210,2025/09/02,04,0,0.001,0.007,0.008,,0.004,,,,0.020,13,,CALM,0.4,24.9,91.7
07204210,2025/09/02,05,0,0.001,0.005,0.006,,0.003,,,,0.020,12,,CALM,0.3,24.2,95.5
07204210,2025/09/02,06,0,0.001,0.004,0.005,,0.004,,,,0.023,16,,WSW,0.6,24.3,95.2
07204210,2025/09/02,07,0,0.002,0.004,0.006,,0.006,,,,0.019,10,,W,0.6,26.3,86.7
07204210,2025/09/02,08,0.001,0.001,0.004,0.005,,0.015,,,,0.020,15,,SW,0.7,28.2,77.4
07204210,2025/09/02,09,0.001,0.001,0.004,0.005,,0.026,,,,0.024,19,,SW,0.9,30.9,68.6
07204210,2025/09/02,10,0.001,0.002,0.006,0.008,,0.034,,,,0.027,18,,SW,1.2,32.5,63.4
07204210,2025/09/02,11,0.005,0.002,0.014,0.016,,0.036,,,,0.029,19,,SSW,1.1,34.8,56.7
07204210,2025/09/02,12,0.005,0.002,0.009,0.011,,0.045,,,,0.025,20,,SSW,1.2,34.9,56.1
07204210,2025/09/02,13,0.002,0.001,0.005,0.006,,0.054,,,,0.026,24,,SSW,1.8,35.0,52.1
07204210,2025/09/02,14,0.002,0.001,0.007,0.008,,0.056,,,,0.026,17,,SSW,2.1,35.4,56.2
07204210,2025/09/02,15,0.002,0.001,0.008,0.009,,0.062,,,,0.020,11,,SW,3.3,33.5,55.2
07204210,2025/09/02,16,0.002,0.001,0.008,0.009,,0.056,,,,0.019,15,,SW,2.5,32.4,62.0
07204210,2025/09/02,17,0.001,0.001,0.006,0.007,,0.041,,,,0.020,13,,SW,1.5,30.6,69.5
07204210,2025/09/02,18,0.001,0.001,0.003,0.004,,0.041,,,,0.017,11,,WSW,1.5,24.1,97.4
07204210,2025/09/02,19,0.001,0.001,0.003,0.004,,0.035,,,,0.010,7,,CALM,0.5,23.3,97.3
07204210,2025/09/02,20,0.001,0.001,0.003,0.004,,0.024,,,,0.015,9,,WSW,1.1,23.7,97.4
07204210,2025/09/02,21,0.001,0.001,0.003,0.004,,0.017,,,,0.014,9,,CALM,0.5,23.9,97.2
07204210,2025/09/02,22,0,0.001,0.003,0.004,,0.012,,,,0.016,8,,NNW,0.9,24.9,96.1
07204210,2025/09/02,23,0,0,0.001,0.001,,0.027,,,,0.010,10,,WSW,1.4,25.0,81.9
07204210,2025/09/02,24,0,0.001,0.002,0.003,,0.016,,,,0.012,5,,WNW,0.7,24.8,81.8
07204210,2025/09/03,01,0,0.001,0.002,0.003,,0.013,,,,0.013,2,,CALM,0.5,23.3,96.9
07204210,2025/09/03,02,0,0.001,0.002,0.003,,-,,,,0.016,7,,SW,0.7,23.0,96.4
07204210,2025/09/03,03,0.001,0.001,0.002,0.003,,0.007,,,,0.020,4,,W,0.7,22.8,95.8
07204210,2025/09/03,04,0,0.001,0.003,0.004,,0.005,,,,0.018,7,,W,0.9,22.7,97.2
07204210,2025/09/03,05,0,0.001,0.003,0.004,,0.005,,,,0.018,6,,W,0.7,23.0,95.8
07204210,2025/09/03,06,0,0.001,0.002,0.003,,0.020,,,,0.012,10,,NNE,3.7,26.7,68.1
07204210,2025/09/03,07,0,0,0.001,0.001,,0.030,,,,0.006,5,,NE,4.7,26.6,69.5
07204210,2025/09/03,08,0,0.001,0.001,0.002,,0.033,,,,0.005,3,,NNE,2.6,27.9,65.4
07204210,2025/09/03,09,0,0.001,0.002,0.003,,0.036,,,,0.004,6,,NE,2.4,29.0,63.0
07204210,2025/09/03,10,0.001,0.001,0.001,0.002,,0.033,,,,0.006,-4,,WSW,0.6,29.4,62.2
07204210,2025/09/03,11,0.001,0.001,0.002,0.003,,0.031,,,,0.006,5,,N,1.5,29.9,59.3
07204210,2025/09/03,12,0,0.001,0.001,0.002,,0.035,,,,0.005,8,,WSW,1.3,29.9,58.7
07204210,2025/09/03,13,0,0.001,0.002,0.003,,0.035,,,,0.004,-,,SW,1.9,30.4,62.7
07204210,2025/09/03,14,0.001,0.002,0.008,0.010,,0.034,,,,0.022,-,,SSW,2.2,30.3,64.3
07204210,2025/09/03,15,0.002,0.002,0.008,0.010,,0.034,,,,0.020,-,,SW,3.2,30.2,62.8
07204210,2025/09/03,16,0.003,0.002,0.007,0.009,,0.034,,,,0.019,-,,SW,2.1,30.5,63.7
07204210,2025/09/03,17,0.002,0.001,0.006,0.007,,0.033,,,,0.016,-,,SW,1.3,29.0,63.9
07204210,2025/09/03,18,0.002,0.001,0.007,0.008,,0.031,,,,0.020,-,,SSW,0.9,27.7,71.0
07204210,2025/09/03,19,0.001,0.001,0.006,0.007,,0.028,,,,0.018,-,,CALM,0.4,26.7,75.5
07204210,2025/09/03,20,0.001,0.001,0.006,0.007,,0.023,,,,0.018,-,,NNE,1.3,25.8,83.5
07204210,2025/09/03,21,0.001,0.001,0.005,0.006,,0.019,,,,0.020,-,,NE,1.1,25.9,86.8
07204210,2025/09/03,22,0.001,0.001,0.005,0.006,,0.019,,,,0.020,-,,NNE,1.3,24.9,87.8
07204210,2025/09/03,23,0.001,0.001,0.004,0.005,,0.012,,,,0.018,-,,NNE,1.3,24.5,87.8
07204210,2025/09/03,24,0,0.001,0.003,0.004,,0.011,,,,0.018,-,,N,0.8,24.2,88.1
07204210,2025/09/04,01,0.001,0.001,0.003,0.004,,0.012,,,,0.018,-,,NNE,1.3,23.8,88.8
07204210,2025/09/04,02,0.001,0.001,0.003,0.004,,0.009,,,,0.018,-,,NNE,1.2,23.4,90.5
07204210,2025/09/04,03,0,0.001,0.002,0.003,,0.008,,,,0.016,-,,NNE,0.7,23.1,92.1
07204210,2025/09/04,04,0.001,0,0.002,0.002,,0.009,,,,0.016,-,,NNE,1.2,23.1,91.9
07204210,2025/09/04,05,0,0.001,0.002,0.003,,0.011,,,,0.016,-,,NE,1.0,23.1,88.6
07204210,2025/09/04,06,0,0.001,0.002,0.003,,0.010,,,,0.015,-,,CALM,0.5,23.3,89.0
07204210,2025/09/04,07,0.001,0.001,0.003,0.004,,0.007,,,,0.015,-,,CALM,0.3,23.9,85.4
07204210,2025/09/04,08,0,0.001,0.004,0.005,,0.015,,,,0.013,-,,NE,1.4,25.4,76.7
