測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
12205030,2025/09/01,01,0,0,0.002,0.002,,0.018,0.06,1.91,1.97,0.013,6,,ESE,1.4,27.8,92.0
12205030,2025/09/01,02,0,0,0.002,0.002,,0.016,-,-,-,0.006,8,,E,1.6,27.2,95.0
12205030,2025/09/01,03,0,0,0.001,0.001,,0.016,0.04,1.91,1.95,0.011,7,,E,2.4,27.1,95.0
12205030,2025/09/01,04,0,0,0.002,0.002,,0.015,0.03,1.90,1.93,0.014,7,,E,1.9,27.0,96.0
12205030,2025/09/01,05,0,0,0.003,0.003,,0.015,0.02,1.89,1.91,0.018,8,,ESE,1.1,27.1,96.0
12205030,2025/09/01,06,0,0,0.003,0.003,,0.017,0.04,1.91,1.95,0.018,8,,WSW,1.9,27.7,94.0
12205030,2025/09/01,07,0,0,0.002,0.002,,0.031,0.04,1.90,1.94,0.013,12,,WSW,1.6,28.4,89.0
12205030,2025/09/01,08,0,0,0.003,0.003,,0.040,0.02,1.89,1.91,0.016,14,,SW,3.1,29.8,82.0
12205030,2025/09/01,09,0,0.001,0.004,0.005,,0.037,0.03,1.89,1.92,0.011,11,,WSW,3.9,29.8,82.0
12205030,2025/09/01,10,0,0,0.002,0.002,,0.043,0.03,1.89,1.92,0.006,16,,W,4.1,30.8,74.0
12205030,2025/09/01,11,0,0,0.002,0.002,,0.036,0.03,1.89,1.92,0.008,8,,SW,3.3,32.7,67.0
12205030,2025/09/01,12,0,0,0.002,0.002,,0.028,0.04,1.88,1.92,0.001,6,,SW,3.6,32.5,59.0
12205030,2025/09/01,13,0,0,0.001,0.001,,0.024,0.02,1.88,1.90,0.003,4,,SW,4.9,33.2,57.0
12205030,2025/09/01,14,0,0,0.001,0.001,,0.023,0.03,1.88,1.91,0.008,7,,SSW,5.0,33.4,57.0
12205030,2025/09/01,15,0,0,0.001,0.001,,0.021,0.03,1.88,1.91,0.007,5,,S,4.6,32.6,60.0
12205030,2025/09/01,16,0,0,0.001,0.001,,0.021,0.04,1.89,1.93,0.012,6,,S,5.3,31.2,68.0
12205030,2025/09/01,17,0,0,0.001,0.001,,0.018,0.03,1.89,1.92,0.008,3,,SSW,3.7,30.7,73.0
12205030,2025/09/01,18,0,0,0.001,0.001,,0.017,0.05,1.91,1.96,0.011,4,,S,3.8,29.2,80.0
12205030,2025/09/01,19,0,0,0.002,0.002,,0.015,0.06,1.90,1.96,0.007,3,,SSW,3.3,28.6,84.0
12205030,2025/09/01,20,0,0,0.002,0.002,,0.013,0.07,1.90,1.97,0.003,5,,SW,3.1,28.4,84.0
12205030,2025/09/01,21,0,0,0.002,0.002,,0.011,0.04,1.90,1.94,0.007,4,,SSW,3.0,28.2,85.0
12205030,2025/09/01,22,0,0,0.002,0.002,,0.011,0.03,1.91,1.94,0.005,1,,SSW,3.2,28.1,85.0
12205030,2025/09/01,23,0,0,0.001,0.001,,0.012,0.03,1.90,1.93,0.008,5,,SW,3.1,27.9,87.0
12205030,2025/09/01,24,0,0,0.001,0.001,,0.010,0.04,1.89,1.93,0.002,3,,SW,3.0,27.8,87.0
12205030,2025/09/02,01,0,0,0.002,0.002,,0.010,0.02,1.89,1.91,0.005,3,,SW,2.8,27.9,85.0
12205030,2025/09/02,02,0,0,0.002,0.002,,0.009,0.02,1.89,1.91,0.007,4,,SW,2.6,27.5,88.0
12205030,2025/09/02,03,0,0,0.002,0.002,,0.007,0.04,1.90,1.94,0.002,2,,WSW,2.0,27.4,84.0
12205030,2025/09/02,04,0,0,0.005,0.005,,0.005,0.04,1.90,1.94,0.006,2,,SW,2.0,27.5,85.0
12205030,2025/09/02,05,0,0.001,0.008,0.009,,0.001,0.02,1.90,1.92,0.013,4,,SSW,1.8,27.1,90.0
12205030,2025/09/02,06,0,0.001,0.007,0.008,,0.003,0.02,1.91,1.93,0.004,2,,SW,1.8,27.9,85.0
12205030,2025/09/02,07,0,0.002,0.004,0.006,,0.007,0.05,1.90,1.95,0.007,5,,SW,3.9,29.1,79.0
12205030,2025/09/02,08,0,0.002,0.003,0.005,,0.010,0.03,1.90,1.93,0.005,4,,SW,3.9,30.4,72.0
12205030,2025/09/02,09,0,0.002,0.002,0.004,,0.012,0.04,1.89,1.93,0.005,4,,SW,4.7,31.2,70.0
12205030,2025/09/02,10,0,0.001,0.003,0.004,,0.017,0.04,1.90,1.94,0.020,14,,SSW,4.4,31.9,69.0
12205030,2025/09/02,11,0,0.001,0.002,0.003,,0.018,0.05,1.90,1.95,0.004,6,,SSW,5.0,32.5,66.0
12205030,2025/09/02,12,0,0.001,0.001,0.002,,0.019,0.04,1.90,1.94,0.008,9,,SSW,4.5,32.8,60.0
12205030,2025/09/02,13,0,0,0.001,0.001,,0.017,0.04,1.89,1.93,0,2,,SW,5.7,33.4,59.0
12205030,2025/09/02,14,0,0,0.001,0.001,,0.019,0.03,1.90,1.93,0.010,3,,SW,6.9,31.9,65.0
12205030,2025/09/02,15,0,0,0.001,0.001,,0.018,0.02,1.90,1.92,0.012,5,,SSW,5.8,31.5,68.0
12205030,2025/09/02,16,0,0,0.001,0.001,,0.016,0.05,1.88,1.93,0,3,,SSW,5.1,30.3,74.0
12205030,2025/09/02,17,0,0,0.001,0.001,,0.012,0.03,1.89,1.92,0.015,3,,SSW,3.2,29.8,81.0
12205030,2025/09/02,18,0,0,0.001,0.001,,0.010,0.02,1.89,1.91,0.007,3,,SW,4.9,28.9,82.0
12205030,2025/09/02,19,0,0,0.001,0.001,,0.009,0.03,1.88,1.91,0.013,4,,SSW,3.8,28.6,85.0
12205030,2025/09/02,20,0,0,0.002,0.002,,0.010,0.03,1.89,1.92,0.010,3,,SW,3.8,28.5,87.0
12205030,2025/09/02,21,0,0,0.002,0.002,,0.010,0.04,1.87,1.91,0.010,2,,SW,3.3,28.3,90.0
12205030,2025/09/02,22,0,0,0.001,0.001,,0.010,0.02,1.88,1.90,0.002,3,,SW,2.8,28.1,89.0
12205030,2025/09/02,23,0,0,0.002,0.002,,0.009,0.03,1.88,1.91,0.002,1,,SW,2.7,28.5,83.0
12205030,2025/09/02,24,0,0,0.002,0.002,,0.009,0.03,1.89,1.92,0.006,3,,SSW,3.1,28.4,86.0
12205030,2025/09/03,01,0,0,0.003,0.003,,0.007,0.04,1.90,1.94,0.012,3,,WSW,3.3,28.2,89.0
12205030,2025/09/03,02,0,0,0.003,0.003,,-,0.04,1.88,1.92,0,2,,SW,4.2,28.4,82.0
12205030,2025/09/03,03,0,0,0.005,0.005,,0.007,0.04,1.88,1.92,0.012,4,,WSW,4.2,27.9,87.0
12205030,2025/09/03,04,0,0,0.004,0.004,,0.007,0.04,1.88,1.92,0.005,3,,WSW,2.9,28.2,85.0
12205030,2025/09/03,05,0,0,0.004,0.004,,0.006,0.03,1.89,1.92,0.006,3,,SW,3.7,28.0,86.0
12205030,2025/09/03,06,0,0.001,0.004,0.005,,0.006,0.01,1.88,1.89,0.004,3,,WSW,3.8,28.0,86.0
12205030,2025/09/03,07,0,0.001,0.003,0.004,,0.008,0.02,1.89,1.91,0.005,5,,WSW,4.0,29.2,78.0
12205030,2025/09/03,08,0,0.002,0.003,0.005,,0.010,0.01,1.89,1.90,0.003,8,,SW,3.8,30.8,71.0
12205030,2025/09/03,09,0,0.001,0.002,0.003,,0.015,0.02,1.89,1.91,0.011,5,,WSW,4.6,30.9,71.0
12205030,2025/09/03,10,0,0.001,0.002,0.003,,0.015,0.03,1.88,1.91,0.006,4,,WSW,5.2,32.4,65.0
12205030,2025/09/03,11,0,0.001,0.002,0.003,,0.018,0.04,1.88,1.92,0.004,5,,SW,4.7,32.7,63.0
12205030,2025/09/03,12,0,0.001,0.002,0.003,,0.018,0.03,1.88,1.91,0.022,6,,SW,4.2,32.9,68.0
12205030,2025/09/03,13,0,0,0.001,0.001,,0.018,0.07,1.88,1.95,0.007,3,,SW,4.1,32.9,69.0
12205030,2025/09/03,14,0,0,0.001,0.001,,0.017,0.07,1.88,1.95,0,3,,SW,4.3,31.9,68.0
12205030,2025/09/03,15,0,0.001,0.001,0.002,,0.015,0.05,1.88,1.93,0.013,8,,SW,4.8,31.6,71.0
12205030,2025/09/03,16,0,0,0.001,0.001,,0.015,0.04,1.87,1.91,0.005,3,,SW,3.7,30.8,78.0
12205030,2025/09/03,17,0,0.001,0.002,0.003,,0.014,0.03,1.88,1.91,0.008,3,,SW,3.2,29.4,81.0
12205030,2025/09/03,18,0,0,0.002,0.002,,0.014,0.04,1.88,1.92,0.012,2,,SW,2.4,28.5,86.0
12205030,2025/09/03,19,0,0,0.004,0.004,,0.012,0.06,1.89,1.95,0.008,2,,S,0.9,28.1,86.0
12205030,2025/09/03,20,0,0,0.003,0.003,,0.011,0.03,1.90,1.93,0.010,3,,SW,1.4,27.9,85.0
12205030,2025/09/03,21,0,0,0.002,0.002,,0.012,0.05,1.90,1.95,0.010,3,,SSW,2.7,28.1,86.0
12205030,2025/09/03,22,0,0,0.003,0.003,,0.011,0.01,1.90,1.91,0.008,1,,SW,1.8,27.6,88.0
12205030,2025/09/03,23,0,0,0.002,0.002,,0.010,0.03,1.89,1.92,0.003,1,,WSW,1.4,27.4,87.0
