測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
12201120,2025/09/01,01,0,-,-,-,,0.023,0.05,1.94,1.99,0.027,13,,SSE,1.8,,
12201120,2025/09/01,02,0,-,-,-,,0.023,0.05,1.95,2.00,0.024,10,,SSE,1.2,,
12201120,2025/09/01,03,0,-,-,-,,0.021,0.04,1.94,1.98,0.015,11,,SSE,1.5,,
12201120,2025/09/01,04,0,-,-,-,,0.020,0.06,1.92,1.98,0.018,11,,SSE,0.9,,
12201120,2025/09/01,05,0,-,-,-,,0.017,0.05,1.92,1.97,0.019,11,,SSE,1.3,,
12201120,2025/09/01,06,0,-,-,-,,0.015,0.04,1.92,1.96,0.015,10,,S,2.6,,
12201120,2025/09/01,07,0,-,-,-,,0.019,0.07,1.92,1.99,0.016,13,,SSW,2.4,,
12201120,2025/09/01,08,0.003,-,-,-,,0.040,0.13,1.94,2.07,0.035,18,,WSW,3.3,,
12201120,2025/09/01,09,0.002,-,-,-,,0.040,0.11,1.91,2.02,0.015,18,,WSW,4.8,,
12201120,2025/09/01,10,0.002,-,-,-,,0.043,0.08,1.93,2.01,0.027,16,,WSW,4.7,,
12201120,2025/09/01,11,0.003,-,-,-,,0.042,0.07,1.93,2.00,0.006,17,,WSW,5.1,,
12201120,2025/09/01,12,0.003,-,-,-,,0.046,0.07,1.93,2.00,0.025,22,,WSW,4.7,,
12201120,2025/09/01,13,0.002,-,-,-,,0.046,0.11,1.93,2.04,0.021,18,,WSW,4.9,,
12201120,2025/09/01,14,0.001,-,-,-,,0.044,0.12,1.93,2.05,0.017,15,,WSW,5.3,,
12201120,2025/09/01,15,0.001,-,-,-,,0.039,0.08,1.90,1.98,0.039,15,,WSW,5.1,,
12201120,2025/09/01,16,0.001,-,-,-,,0.032,0.07,1.92,1.99,0.018,15,,SW,3.9,,
12201120,2025/09/01,17,0.002,-,-,-,,0.034,0.09,1.93,2.02,0,12,,SW,3.6,,
12201120,2025/09/01,18,0.002,-,-,-,,0.028,0.12,1.93,2.05,0.038,12,,SW,4.0,,
12201120,2025/09/01,19,0.002,-,-,-,,0.023,0.09,1.90,1.99,0.026,10,,S,3.5,,
12201120,2025/09/01,20,0.001,-,-,-,,0.018,0.04,1.87,1.91,0.018,11,,S,4.3,,
12201120,2025/09/01,21,0.001,-,-,-,,0.014,0.06,1.87,1.93,0.009,11,,SSW,3.3,,
12201120,2025/09/01,22,0.001,-,-,-,,0.010,0.06,1.88,1.94,0.009,4,,SSW,2.3,,
12201120,2025/09/01,23,0.001,-,-,-,,0.010,0.09,1.90,1.99,0.012,8,,SSW,3.0,,
12201120,2025/09/01,24,0.002,-,-,-,,0.008,0.08,1.90,1.98,0.007,5,,SSW,4.2,,
12201120,2025/09/02,01,0.003,-,-,-,,0.008,0.09,1.93,2.02,0.013,6,,SSW,4.8,,
12201120,2025/09/02,02,-,-,-,-,,-,-,-,-,0.006,7,,SW,4.5,,
12201120,2025/09/02,03,0.003,-,-,-,,0.006,0.08,1.91,1.99,0.011,9,,SSW,3.9,,
12201120,2025/09/02,04,0.006,-,-,-,,0.004,0.14,1.94,2.08,0.017,11,,SSW,3.7,,
12201120,2025/09/02,05,0.009,-,-,-,,0.004,0.17,1.95,2.12,0.015,11,,SW,3.5,,
