測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
47201140,2025/09/01,01,0,0,0.001,0.001,,0.005,,,,0.006,4,,,,,
47201140,2025/09/01,02,0,0.001,0.001,0.002,,0.006,,,,0.008,4,,,,,
47201140,2025/09/01,03,0,0.001,0.001,0.002,,0.007,,,,0.006,4,,,,,
47201140,2025/09/01,04,0,0.001,0.001,0.002,,0.006,,,,0.007,4,,,,,
47201140,2025/09/01,05,0,0,0.001,0.001,,0.006,,,,0.011,3,,,,,
47201140,2025/09/01,06,0,0.001,0.002,0.003,,0.006,,,,0.024,3,,,,,
47201140,2025/09/01,07,0,0.002,0.003,0.005,,0.004,,,,0.022,3,,,,,
47201140,2025/09/01,08,0,0.003,0.003,0.006,,0.005,,,,0.008,4,,,,,
47201140,2025/09/01,09,0,0.004,0.004,0.008,,0.006,,,,0.005,3,,,,,
47201140,2025/09/01,10,0,0.005,0.004,0.009,,0.008,,,,0.006,5,,,,,
47201140,2025/09/01,11,0,0.004,0.004,0.008,,0.008,,,,0.008,4,,,,,
47201140,2025/09/01,12,0,0.005,0.004,0.009,,0.008,,,,0.034,4,,,,,
47201140,2025/09/01,13,0,0.005,0.004,0.009,,0.007,,,,0.008,5,,,,,
47201140,2025/09/01,14,0,0.003,0.003,0.006,,0.008,,,,0.005,3,,,,,
47201140,2025/09/01,15,0,0.003,0.003,0.006,,0.009,,,,0.006,5,,,,,
47201140,2025/09/01,16,0,0.002,0.002,0.004,,0.011,,,,0.015,3,,,,,
47201140,2025/09/01,17,0,0.003,0.004,0.007,,0.011,,,,0.007,3,,,,,
47201140,2025/09/01,18,0,0.003,0.003,0.006,,0.008,,,,0.005,5,,,,,
47201140,2025/09/01,19,0,0.001,0.002,0.003,,0.007,,,,0.006,3,,,,,
47201140,2025/09/01,20,0,0.001,0.001,0.002,,0.005,,,,0.006,3,,,,,
47201140,2025/09/01,21,0,0.001,0.002,0.003,,0.005,,,,0.006,2,,,,,
47201140,2025/09/01,22,0,0.001,0.003,0.004,,0.008,,,,0.006,3,,,,,
47201140,2025/09/01,23,0,0.001,0.002,0.003,,0.006,,,,0.007,4,,,,,
47201140,2025/09/01,24,0,0.001,0.002,0.003,,0.009,,,,0.008,5,,,,,
47201140,2025/09/02,01,0,0.001,0.002,0.003,,0.008,,,,0.008,4,,,,,
47201140,2025/09/02,02,0,0.001,0.003,0.004,,0.007,,,,0.009,4,,,,,
47201140,2025/09/02,03,0,0.001,0.003,0.004,,0.008,,,,0.006,3,,,,,
47201140,2025/09/02,04,0.001,0,0.003,0.003,,0.008,,,,0.006,3,,,,,
47201140,2025/09/02,05,0.001,0,0.002,0.002,,0.009,,,,0.008,4,,,,,
47201140,2025/09/02,06,0,0,0.002,0.002,,0.009,,,,0.006,3,,,,,
47201140,2025/09/02,07,0,0.001,0.002,0.003,,0.008,,,,0.004,5,,,,,
47201140,2025/09/02,08,0.001,0.004,0.005,0.009,,0.007,,,,0.008,4,,,,,
