測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
10207010,2025/09/01,01,0,0.001,0.004,0.005,,0.033,0.07,2.00,2.07,0.032,19,,,,,
10207010,2025/09/01,02,0.001,0.001,0.004,0.005,,0.029,0.07,2.01,2.08,0.030,18,,,,,
10207010,2025/09/01,03,0,0.001,0.004,0.005,,0.028,0.07,2.02,2.09,0.030,17,,,,,
10207010,2025/09/01,04,0,0.001,0.004,0.005,,0.026,0.08,2.07,2.15,0.029,16,,,,,
10207010,2025/09/01,05,0,0.001,0.005,0.006,,0.023,0.08,2.07,2.15,0.033,18,,,,,
10207010,2025/09/01,06,0,0.001,0.006,0.007,,0.019,0.09,2.11,2.20,0.035,18,,,,,
10207010,2025/09/01,07,0.001,0.001,0.006,0.007,,0.019,0.10,2.11,2.21,0.039,20,,,,,
10207010,2025/09/01,08,0.001,0.002,0.006,0.008,,0.023,0.11,2.08,2.19,0.032,16,,,,,
10207010,2025/09/01,09,0.001,0.002,0.007,0.009,,0.034,0.13,2.03,2.16,0.028,18,,,,,
10207010,2025/09/01,10,0.001,0.002,0.007,0.009,,0.050,0.11,1.97,2.08,0.031,20,,,,,
10207010,2025/09/01,11,0.001,0.002,0.006,0.008,,0.057,0.14,1.97,2.11,0.030,22,,,,,
10207010,2025/09/01,12,0.001,0.001,0.006,0.007,,0.063,0.12,1.95,2.07,0.029,22,,,,,
10207010,2025/09/01,13,0.001,0.001,0.004,0.005,,0.068,0.10,1.95,2.05,0.030,23,,,,,
10207010,2025/09/01,14,0.001,0.001,0.004,0.005,,0.071,0.11,1.94,2.05,0.030,23,,,,,
10207010,2025/09/01,15,0.001,0.001,0.004,0.005,,0.080,0.09,1.92,2.01,0.030,21,,,,,
10207010,2025/09/01,16,0.001,0.001,0.004,0.005,,0.088,0.11,1.93,2.04,0.030,23,,,,,
10207010,2025/09/01,17,0.001,0.001,0.006,0.007,,0.081,0.12,1.92,2.04,0.027,17,,,,,
