測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
37364010,2025/09/01,01,0.002,-,-,-,,0.009,,,,0.029,,,WSW,0.6,,
37364010,2025/09/01,02,0.002,0.007,0.015,0.022,,0.012,,,,0.041,,,S,0.8,,
37364010,2025/09/01,03,0.001,0.002,0.008,0.010,,0.017,,,,0.007,,,SW,1.2,,
37364010,2025/09/01,04,0.002,0.001,0.007,0.008,,0.017,,,,0.004,,,SW,0.6,,
37364010,2025/09/01,05,0.002,0.001,0.007,0.008,,0.013,,,,0.002,,,CALM,0.4,,
37364010,2025/09/01,06,0.002,0.002,0.007,0.009,,0.013,,,,0.006,,,CALM,0.4,,
37364010,2025/09/01,07,0.002,0.003,0.005,0.008,,0.016,,,,0.002,,,CALM,0.2,,
37364010,2025/09/01,08,0.002,0.003,0.003,0.006,,0.017,,,,0.009,,,ENE,0.9,,
37364010,2025/09/01,09,0.001,0.006,0.002,0.008,,0.019,,,,0.003,,,NE,1.3,,
37364010,2025/09/01,10,0.002,0.006,0.002,0.008,,0.023,,,,0.013,,,NE,1.8,,
37364010,2025/09/01,11,0.001,0.004,0.003,0.007,,0.031,,,,0.002,,,SE,2.4,,
37364010,2025/09/01,12,0.001,0.002,0.003,0.005,,0.036,,,,0.006,,,SE,3.3,,
37364010,2025/09/01,13,0.001,0.001,0.003,0.004,,0.043,,,,0.001,,,SE,4.3,,
37364010,2025/09/01,14,0.001,0.002,0.003,0.005,,0.033,,,,0.006,,,SE,3.9,,
37364010,2025/09/01,15,0.002,0.006,0.007,0.013,,0.029,,,,0.004,,,SE,4.4,,
37364010,2025/09/01,16,0.002,0.005,0.006,0.011,,0.029,,,,0.001,,,SE,4.9,,
37364010,2025/09/01,17,-,0.002,0.003,0.005,,0.033,,,,-,,,SE,2.8,,
37364010,2025/09/01,18,0.001,0.002,0.006,0.008,,0.034,,,,0.052,,,NNE,1.0,,
37364010,2025/09/01,19,0.001,0.001,0.006,0.007,,0.039,,,,0,,,SSW,0.9,,
37364010,2025/09/01,20,0.001,0.001,0.003,0.004,,0.026,,,,0.010,,,SE,3.4,,
37364010,2025/09/01,21,0.001,0.001,0.004,0.005,,0.022,,,,0.010,,,SE,2.8,,
37364010,2025/09/01,22,0.001,0.001,0.007,0.008,,0.020,,,,0.014,,,ESE,1.4,,
37364010,2025/09/01,23,0.001,0.002,0.010,0.012,,0.017,,,,0.016,,,SSW,0.5,,
37364010,2025/09/01,24,0.001,0.001,0.010,0.011,,0.016,,,,0,,,SW,1.0,,
37364010,2025/09/02,01,0.002,0.001,0.007,0.008,,0.019,,,,0.002,,,CALM,0.4,,
37364010,2025/09/02,02,0.002,0.001,0.006,0.007,,0.020,,,,0.003,,,SW,1.6,,
37364010,2025/09/02,03,0.002,0.001,0.009,0.010,,0.015,,,,0.007,,,SSW,0.5,,
37364010,2025/09/02,04,0.002,0.001,0.008,0.009,,0.011,,,,0.004,,,CALM,0.3,,
37364010,2025/09/02,05,0.002,0.001,0.007,0.008,,0.012,,,,0.006,,,CALM,0.3,,
37364010,2025/09/02,06,0.002,0.003,0.007,0.010,,0.011,,,,0.003,,,CALM,0.4,,
37364010,2025/09/02,07,0.002,0.006,0.005,0.011,,0.015,,,,0.015,,,NNE,0.8,,
37364010,2025/09/02,08,0.003,0.006,0.002,0.008,,0.017,,,,0.008,,,NE,1.0,,
37364010,2025/09/02,09,0.004,0.006,0.002,0.008,,0.022,,,,0.023,,,ENE,1.4,,
37364010,2025/09/02,10,0.003,0.005,0.003,0.008,,0.027,,,,0.026,,,ENE,1.5,,
37364010,2025/09/02,11,0.003,0.004,0.003,0.007,,0.038,,,,0.011,,,ENE,1.1,,
37364010,2025/09/02,12,0.003,0.004,0.004,0.008,,0.029,,,,0.005,,,WNW,1.7,,
37364010,2025/09/02,13,0.004,0.001,0.002,0.003,,0.028,,,,0.008,,,W,3.4,,
37364010,2025/09/02,14,0.004,0.001,0.002,0.003,,0.028,,,,0.005,,,W,3.2,,
37364010,2025/09/02,15,0.004,0,0.001,0.001,,0.032,,,,0.007,,,W,2.9,,
37364010,2025/09/02,16,0.004,0,0.001,0.001,,0.037,,,,0.005,,,SSW,0.8,,
37364010,2025/09/02,17,0.004,0.001,0.003,0.004,,0.037,,,,0.006,,,ESE,2.9,,
